	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor
1354	Fusobacterium	Cardiobacterium	2.0	29	20	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc
1355	Cardiobacterium	Fusobacterium	2.0	20	29	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc
1356	Fusobacterium	Carnobacterium	3.0	29	22	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc
1357	Carnobacterium	Fusobacterium	3.0	22	29	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc
1358	Fusobacterium	Catonella	6.0	29	25	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc
1359	Catonella	Fusobacterium	6.0	25	29	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc
1360	Fusobacterium	Cellulomonas	4.0	29	6	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc
1361	Cellulomonas	Fusobacterium	4.0	6	29	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc
1362	Fusobacterium	Centipeda	4.0	29	16	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc
1363	Centipeda	Fusobacterium	4.0	16	29	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc
1364	Fusobacterium	Corynebacterium	1.0	29	39	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
1365	Corynebacterium	Fusobacterium	1.0	39	29	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
1366	Fusobacterium	Dialister	3.0	29	42	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc
1367	Dialister	Fusobacterium	3.0	42	29	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc
1368	Fusobacterium	Eikenella	2.0	29	18	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc
1369	Eikenella	Fusobacterium	2.0	18	29	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc
1370	Fusobacterium	Eubacterium	1.0	29	41	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc
1371	Eubacterium	Fusobacterium	1.0	41	29	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc
1372	Fusobacterium	Filifactor	1.0	29	11	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
1373	Filifactor	Fusobacterium	1.0	11	29	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
1374	Gallibacterium	Actinobacillus	1.0	5	10	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
1375	Actinobacillus	Gallibacterium	1.0	10	5	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
1376	Gallibacterium	Alloprevotella	2.0	5	32	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
1377	Alloprevotella	Gallibacterium	2.0	32	5	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
1378	Gallibacterium	Avibacterium	1.0	5	3	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
1379	Avibacterium	Gallibacterium	1.0	3	5	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
1380	Gallibacterium	Basfia	1.0	5	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
1381	Basfia	Gallibacterium	1.0	2	5	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
1382	Gallibacterium	Bibersteinia	1.0	5	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
1383	Bibersteinia	Gallibacterium	1.0	2	5	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
1384	Gallibacterium	Carnobacterium	1.0	5	22	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc
1385	Carnobacterium	Gallibacterium	1.0	22	5	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc
1386	Gallibacterium	Chlamydia	1.0	5	8	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
1387	Chlamydia	Gallibacterium	1.0	8	5	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
1388	Gallibacterium	Chryseobacterium	1.0	5	13	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
1389	Chryseobacterium	Gallibacterium	1.0	13	5	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
1390	Gallibacterium	Cryptobacterium	1.0	5	4	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc
1391	Cryptobacterium	Gallibacterium	1.0	4	5	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc
1392	Gallibacterium	Dehalobacter	1.0	5	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
1393	Dehalobacter	Gallibacterium	1.0	2	5	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
1394	Gallibacterium	Echinicola	1.0	5	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
1395	Echinicola	Gallibacterium	1.0	2	5	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
1396	Gallibacterium	Enterococcus	2.0	5	15	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
1397	Enterococcus	Gallibacterium	2.0	15	5	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
1398	Gardnerella	Anaerococcus	2.0	13	12	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc
1399	Anaerococcus	Gardnerella	2.0	12	13	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc
1400	Gardnerella	Atopobium	2.0	13	24	Posterior_fornix	Saliva	Intertype	#4df3ce	#7effb5	#cccccc
1401	Atopobium	Gardnerella	2.0	24	13	Saliva	Posterior_fornix	Intertype	#7effb5	#4df3ce	#cccccc
1402	Gardnerella	Chlamydia	1.0	13	8	Posterior_fornix	Attached	Intertype	#4df3ce	#4e4dfc	#cccccc
1403	Chlamydia	Gardnerella	1.0	8	13	Attached	Posterior_fornix	Intertype	#4e4dfc	#4df3ce	#cccccc
1404	Gardnerella	Enterobacter	1.0	13	3	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc
1405	Enterobacter	Gardnerella	1.0	3	13	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc
1406	Gemella	Abiotrophia	2.0	38	29	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1407	Abiotrophia	Gemella	2.0	29	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1408	Gemella	Actinobacillus	2.0	38	10	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1409	Actinobacillus	Gemella	2.0	10	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1410	Gemella	Actinobaculum	1.0	38	25	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
1411	Actinobaculum	Gemella	1.0	25	38	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
1412	Gemella	Actinomyces	2.0	38	39	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
1413	Actinomyces	Gemella	2.0	39	38	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
1414	Gemella	Aggregatibacter	3.0	38	31	Buccal_mucosa	Mixed	Intertype	#1996f3	#cccccc	#cccccc
1415	Aggregatibacter	Gemella	3.0	31	38	Mixed	Buccal_mucosa	Intertype	#cccccc	#1996f3	#cccccc
1416	Gemella	Anaeroglobus	1.0	38	9	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
1417	Anaeroglobus	Gemella	1.0	9	38	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
1418	Gemella	Atopobium	2.0	38	24	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
1419	Atopobium	Gemella	2.0	24	38	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
1420	Gemella	Bibersteinia	1.0	38	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1421	Bibersteinia	Gemella	1.0	2	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1422	Gemella	Brochothrix	1.0	38	4	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
1423	Brochothrix	Gemella	1.0	4	38	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
1424	Gemella	Campylobacter	5.0	38	37	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
1425	Campylobacter	Gemella	5.0	37	38	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
1426	Gemella	Capnocytophaga	1.0	38	34	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
1427	Capnocytophaga	Gemella	1.0	34	38	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
1428	Gemella	Cardiobacterium	2.0	38	20	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
1429	Cardiobacterium	Gemella	2.0	20	38	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
1430	Gemella	Carnobacterium	1.0	38	22	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
1431	Carnobacterium	Gemella	1.0	22	38	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
1432	Gemella	Catonella	2.0	38	25	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
1433	Catonella	Gemella	2.0	25	38	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
1434	Gemella	Cellulomonas	1.0	38	6	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc
1435	Cellulomonas	Gemella	1.0	6	38	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc
1436	Gemella	Centipeda	2.0	38	16	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
1437	Centipeda	Gemella	2.0	16	38	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
1438	Gemella	Chlamydia	1.0	38	8	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
1439	Chlamydia	Gemella	1.0	8	38	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
1440	Gemella	Corynebacterium	1.0	38	39	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
1441	Corynebacterium	Gemella	1.0	39	38	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
1442	Gemella	Cryptobacterium	1.0	38	4	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
1443	Cryptobacterium	Gemella	1.0	4	38	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
1444	Gemella	Dechloromonas	1.0	38	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1445	Dechloromonas	Gemella	1.0	2	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1446	Gemella	Eikenella	3.0	38	18	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
1447	Eikenella	Gemella	3.0	18	38	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
1448	Gemella	Enterococcus	4.0	38	15	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
1449	Enterococcus	Gemella	4.0	15	38	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
1450	Gemella	Fusobacterium	3.0	38	29	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
1451	Fusobacterium	Gemella	3.0	29	38	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
1452	Gemella	Gallibacterium	2.0	38	5	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
1453	Gallibacterium	Gemella	2.0	5	38	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
1454	Gordonibacter	Acetivibrio	3.0	6	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1455	Acetivibrio	Gordonibacter	3.0	13	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1456	Gordonibacter	Adlercreutzia	4.0	6	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1457	Adlercreutzia	Gordonibacter	4.0	6	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1458	Gordonibacter	Akkermansia	2.0	6	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1459	Akkermansia	Gordonibacter	2.0	21	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1460	Gordonibacter	Anaerofustis	1.0	6	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1461	Anaerofustis	Gordonibacter	1.0	1	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1462	Gordonibacter	Anaeroglobus	1.0	6	9	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc
1463	Anaeroglobus	Gordonibacter	1.0	9	6	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc
1464	Gordonibacter	Anaerostipes	4.0	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1465	Anaerostipes	Gordonibacter	4.0	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1466	Gordonibacter	Anaerotruncus	1.0	6	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1467	Anaerotruncus	Gordonibacter	1.0	13	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1468	Gordonibacter	Bacteroides	1.0	6	47	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1469	Bacteroides	Gordonibacter	1.0	47	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1470	Gordonibacter	Bilophila	1.0	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1471	Bilophila	Gordonibacter	1.0	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1472	Gordonibacter	Blautia	4.0	6	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1473	Blautia	Gordonibacter	4.0	19	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1474	Gordonibacter	Butyricicoccus	1.0	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1475	Butyricicoccus	Gordonibacter	1.0	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1476	Gordonibacter	Clostridium	3.0	6	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1477	Clostridium	Gordonibacter	3.0	29	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1478	Gordonibacter	Collinsella	1.0	6	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1479	Collinsella	Gordonibacter	1.0	11	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1480	Gordonibacter	Coprobacillus	3.0	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1481	Coprobacillus	Gordonibacter	3.0	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1482	Gordonibacter	Coprobacter	3.0	6	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1483	Coprobacter	Gordonibacter	3.0	5	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1484	Gordonibacter	Coprococcus	3.0	6	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1485	Coprococcus	Gordonibacter	3.0	18	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1486	Gordonibacter	Desulfotomaculum	1.0	6	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1487	Desulfotomaculum	Gordonibacter	1.0	1	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1488	Gordonibacter	Desulfovibrio	1.0	6	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1489	Desulfovibrio	Gordonibacter	1.0	4	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1490	Gordonibacter	Dorea	2.0	6	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1491	Dorea	Gordonibacter	2.0	17	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1492	Gordonibacter	Erysipelatoclostridium	3.0	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1493	Erysipelatoclostridium	Gordonibacter	3.0	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1494	Gordonibacter	Eubacterium	4.0	6	41	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc
1495	Eubacterium	Gordonibacter	4.0	41	6	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc
1496	Gordonibacter	Faecalibacterium	1.0	6	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1497	Faecalibacterium	Gordonibacter	1.0	29	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1498	Gordonibacter	Flavonifractor	3.0	6	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1499	Flavonifractor	Gordonibacter	3.0	15	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1500	Granulicatella	Abiotrophia	1.0	29	29	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
1501	Abiotrophia	Granulicatella	1.0	29	29	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
1502	Granulicatella	Actinobacillus	2.0	29	10	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
1503	Actinobacillus	Granulicatella	2.0	10	29	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
1504	Granulicatella	Actinomyces	2.0	29	39	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc
1505	Actinomyces	Granulicatella	2.0	39	29	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc
1506	Granulicatella	Aggregatibacter	1.0	29	31	Attached	Mixed	Intertype	#4e4dfc	#cccccc	#cccccc
1507	Aggregatibacter	Granulicatella	1.0	31	29	Mixed	Attached	Intertype	#cccccc	#4e4dfc	#cccccc
1508	Granulicatella	Alloprevotella	4.0	29	32	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
1509	Alloprevotella	Granulicatella	4.0	32	29	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
1510	Granulicatella	Alysiella	2.0	29	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
1511	Alysiella	Granulicatella	2.0	2	29	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
1512	Granulicatella	Bibersteinia	1.0	29	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
1513	Bibersteinia	Granulicatella	1.0	2	29	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
1514	Granulicatella	Butyrivibrio	1.0	29	14	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc
1515	Butyrivibrio	Granulicatella	1.0	14	29	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc
1516	Granulicatella	Campylobacter	1.0	29	37	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc
1517	Campylobacter	Granulicatella	1.0	37	29	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc
1518	Granulicatella	Capnocytophaga	1.0	29	34	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc
1519	Capnocytophaga	Granulicatella	1.0	34	29	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc
1520	Granulicatella	Carnobacterium	2.0	29	22	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc
1521	Carnobacterium	Granulicatella	2.0	22	29	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc
1522	Granulicatella	Catonella	1.0	29	25	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc
1523	Catonella	Granulicatella	1.0	25	29	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc
1524	Granulicatella	Cellulomonas	1.0	29	6	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc
1525	Cellulomonas	Granulicatella	1.0	6	29	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc
1526	Granulicatella	Chryseobacterium	2.0	29	13	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
1527	Chryseobacterium	Granulicatella	2.0	13	29	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
1528	Granulicatella	Enterococcus	2.0	29	15	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
1529	Enterococcus	Granulicatella	2.0	15	29	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
1530	Granulicatella	Fusobacterium	2.0	29	29	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc
1531	Fusobacterium	Granulicatella	2.0	29	29	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc
1532	Granulicatella	Gemella	2.0	29	38	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
1533	Gemella	Granulicatella	2.0	38	29	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
1534	Gulbenkiania	Arcanobacterium	1.0	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1535	Arcanobacterium	Gulbenkiania	1.0	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1536	Gulbenkiania	Aureimonas	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1537	Aureimonas	Gulbenkiania	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1538	Gulbenkiania	Crocosphaera	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1539	Crocosphaera	Gulbenkiania	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1540	Gulbenkiania	Exiguobacterium	1.0	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1541	Exiguobacterium	Gulbenkiania	1.0	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1542	Haemophilus	Abiotrophia	3.0	41	29	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1543	Abiotrophia	Haemophilus	3.0	29	41	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1544	Haemophilus	Actinobacillus	4.0	41	10	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1545	Actinobacillus	Haemophilus	4.0	10	41	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1546	Haemophilus	Actinomyces	1.0	41	39	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
1547	Actinomyces	Haemophilus	1.0	39	41	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
1548	Haemophilus	Aggregatibacter	1.0	41	31	Buccal_mucosa	Mixed	Intertype	#1996f3	#cccccc	#cccccc
1549	Aggregatibacter	Haemophilus	1.0	31	41	Mixed	Buccal_mucosa	Intertype	#cccccc	#1996f3	#cccccc
1550	Haemophilus	Alloprevotella	3.0	41	32	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
1551	Alloprevotella	Haemophilus	3.0	32	41	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
1552	Haemophilus	Atopobium	2.0	41	24	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
1553	Atopobium	Haemophilus	2.0	24	41	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
1554	Haemophilus	Avibacterium	2.0	41	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1555	Avibacterium	Haemophilus	2.0	3	41	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1556	Haemophilus	Basfia	2.0	41	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1557	Basfia	Haemophilus	2.0	2	41	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1558	Haemophilus	Bibersteinia	1.0	41	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1559	Bibersteinia	Haemophilus	1.0	2	41	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1560	Haemophilus	Campylobacter	3.0	41	37	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
1561	Campylobacter	Haemophilus	3.0	37	41	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
1562	Haemophilus	Capnocytophaga	2.0	41	34	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
1563	Capnocytophaga	Haemophilus	2.0	34	41	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
1564	Haemophilus	Cardiobacterium	1.0	41	20	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
1565	Cardiobacterium	Haemophilus	1.0	20	41	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
1566	Haemophilus	Carnobacterium	2.0	41	22	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
1567	Carnobacterium	Haemophilus	2.0	22	41	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
1568	Haemophilus	Catonella	2.0	41	25	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
1569	Catonella	Haemophilus	2.0	25	41	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
1570	Haemophilus	Cellulomonas	1.0	41	6	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc
1571	Cellulomonas	Haemophilus	1.0	6	41	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc
