	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor
534	Listeriaceae	Actinomycetaceae	0.0912023890822	4	44	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc
535	Actinomycetaceae	Listeriaceae	0.0912023890822	44	4	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc
536	Listeriaceae	Atopobiaceae	0.209060029017	4	24	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
537	Atopobiaceae	Listeriaceae	0.209060029017	24	4	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
538	Listeriaceae	Campylobacteraceae	0.416942701604	4	37	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
539	Campylobacteraceae	Listeriaceae	0.416942701604	37	4	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
540	Listeriaceae	Clostridiales Family XIII. Incertae Sedis	0.0360120296053	4	27	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc
541	Clostridiales Family XIII. Incertae Sedis	Listeriaceae	0.0360120296053	27	4	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc
542	Listeriaceae	Comamonadaceae	0.0173506398199	4	25	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc
543	Comamonadaceae	Listeriaceae	0.0173506398199	25	4	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc
544	Listeriaceae	Dermacoccaceae	0.249129209936	4	12	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
545	Dermacoccaceae	Listeriaceae	0.249129209936	12	4	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
546	Listeriaceae	Erysipelotrichaceae	0.0294073508124	4	41	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc
547	Erysipelotrichaceae	Listeriaceae	0.0294073508124	41	4	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc
548	Listeriaceae	Lachnospiraceae	0.162801046368	4	53	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
549	Lachnospiraceae	Listeriaceae	0.162801046368	53	4	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
550	Listeriaceae	Leptotrichiaceae	0.0302527295131	4	31	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc
551	Leptotrichiaceae	Listeriaceae	0.0302527295131	31	4	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc
552	Listeriaceae	Leuconostocaceae	0.990369694775	4	3	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
553	Leuconostocaceae	Listeriaceae	0.990369694775	3	4	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
554	Methylobacteriaceae	Alcaligenaceae	0.965702863572	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
555	Alcaligenaceae	Methylobacteriaceae	0.965702863572	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
556	Methylobacteriaceae	Aurantimonadaceae	0.238445151499	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
557	Aurantimonadaceae	Methylobacteriaceae	0.238445151499	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
558	Methylobacteriaceae	Bacillaceae	0.720802853231	3	22	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
559	Bacillaceae	Methylobacteriaceae	0.720802853231	22	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
560	Methylobacteriaceae	Bradyrhizobiaceae	0.807210152188	3	5	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc
561	Bradyrhizobiaceae	Methylobacteriaceae	0.807210152188	5	3	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc
562	Methylobacteriaceae	Chromatiaceae	0.965702863572	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
563	Chromatiaceae	Methylobacteriaceae	0.965702863572	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
564	Methylobacteriaceae	Chromobacteriaceae	0.238445151499	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
565	Chromobacteriaceae	Methylobacteriaceae	0.238445151499	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
566	Methylobacteriaceae	Comamonadaceae	0.32538357392	3	25	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc
567	Comamonadaceae	Methylobacteriaceae	0.32538357392	25	3	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc
568	Methylobacteriaceae	Corynebacteriaceae	0.0183282613578	3	39	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
569	Corynebacteriaceae	Methylobacteriaceae	0.0183282613578	39	3	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
570	Methylobacteriaceae	Cytophagaceae	0.951438470286	3	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
571	Cytophagaceae	Methylobacteriaceae	0.951438470286	8	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
572	Methylobacteriaceae	Dermabacteraceae	0.0306572337642	3	1	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc
573	Dermabacteraceae	Methylobacteriaceae	0.0306572337642	1	3	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc
574	Methylobacteriaceae	Enterobacteriaceae	0.022472918537	3	27	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
575	Enterobacteriaceae	Methylobacteriaceae	0.022472918537	27	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
576	Methylobacteriaceae	Geodermatophilaceae	0.965702863572	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
577	Geodermatophilaceae	Methylobacteriaceae	0.965702863572	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
578	Methylobacteriaceae	Helicobacteraceae	0.238445151499	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
579	Helicobacteraceae	Methylobacteriaceae	0.238445151499	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
580	Methylobacteriaceae	Hydrogenophilaceae	0.965702863572	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
581	Hydrogenophilaceae	Methylobacteriaceae	0.965702863572	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
582	Methylobacteriaceae	Intrasporangiaceae	0.964648331703	3	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
583	Intrasporangiaceae	Methylobacteriaceae	0.964648331703	2	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
584	Microbacteriaceae	Aurantimonadaceae	0.995533704972	4	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
585	Aurantimonadaceae	Microbacteriaceae	0.995533704972	1	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
586	Microbacteriaceae	Bacillaceae	0.414113654318	4	22	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
587	Bacillaceae	Microbacteriaceae	0.414113654318	22	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
588	Microbacteriaceae	Bradyrhizobiaceae	0.0530889391088	4	5	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc
589	Bradyrhizobiaceae	Microbacteriaceae	0.0530889391088	5	4	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc
590	Microbacteriaceae	Chromobacteriaceae	0.995533704972	4	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
591	Chromobacteriaceae	Microbacteriaceae	0.995533704972	1	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
592	Microbacteriaceae	Corynebacteriaceae	0.151111601356	4	39	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
593	Corynebacteriaceae	Microbacteriaceae	0.151111601356	39	4	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
594	Microbacteriaceae	Enterobacteriaceae	0.0720574246439	4	27	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
595	Enterobacteriaceae	Microbacteriaceae	0.0720574246439	27	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
596	Microbacteriaceae	Helicobacteraceae	0.995533704972	4	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
597	Helicobacteraceae	Microbacteriaceae	0.995533704972	1	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
598	Microbacteriaceae	Methylobacteriaceae	0.234499128342	4	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
599	Methylobacteriaceae	Microbacteriaceae	0.234499128342	3	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
600	Micrococcaceae	Actinomycetaceae	0.382681519612	40	44	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
601	Actinomycetaceae	Micrococcaceae	0.382681519612	44	40	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
602	Micrococcaceae	Aerococcaceae	0.17178461945	40	33	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc
603	Aerococcaceae	Micrococcaceae	0.17178461945	33	40	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc
604	Micrococcaceae	Burkholderiaceae	0.314736343567	40	37	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
605	Burkholderiaceae	Micrococcaceae	0.314736343567	37	40	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
606	Micrococcaceae	Campylobacteraceae	0.12946870094	40	37	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
607	Campylobacteraceae	Micrococcaceae	0.12946870094	37	40	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
608	Micrococcaceae	Cardiobacteriaceae	0.0812795089927	40	20	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
609	Cardiobacteriaceae	Micrococcaceae	0.0812795089927	20	40	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
610	Micrococcaceae	Cellvibrionaceae	0.307825275617	40	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
611	Cellvibrionaceae	Micrococcaceae	0.307825275617	1	40	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
612	Micrococcaceae	Clostridiales Family XIII. Incertae Sedis	0.0514994290733	40	27	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
613	Clostridiales Family XIII. Incertae Sedis	Micrococcaceae	0.0514994290733	27	40	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
614	Micrococcaceae	Comamonadaceae	0.262418922661	40	25	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
615	Comamonadaceae	Micrococcaceae	0.262418922661	25	40	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
616	Micrococcaceae	Corynebacteriaceae	0.200633000205	40	39	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
617	Corynebacteriaceae	Micrococcaceae	0.200633000205	39	40	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
618	Micrococcaceae	Dermacoccaceae	0.197000061682	40	12	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
619	Dermacoccaceae	Micrococcaceae	0.197000061682	12	40	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
620	Micrococcaceae	Erythrobacteraceae	0.344857233099	40	13	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
621	Erythrobacteraceae	Micrococcaceae	0.344857233099	13	40	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
622	Micrococcaceae	Flavobacteriaceae	0.17742781875	40	35	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
623	Flavobacteriaceae	Micrococcaceae	0.17742781875	35	40	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
624	Micrococcaceae	Fusobacteriaceae	0.187267100434	40	29	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
625	Fusobacteriaceae	Micrococcaceae	0.187267100434	29	40	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
626	Micrococcaceae	Leptotrichiaceae	0.135943865487	40	31	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
627	Leptotrichiaceae	Micrococcaceae	0.135943865487	31	40	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
628	Micrococcaceae	Leuconostocaceae	0.0641748374485	40	3	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
629	Leuconostocaceae	Micrococcaceae	0.0641748374485	3	40	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
630	Micrococcaceae	Listeriaceae	0.0533856771734	40	4	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
631	Listeriaceae	Micrococcaceae	0.0533856771734	4	40	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
632	Moraxellaceae	Alcaligenaceae	0.052871336329	31	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
633	Alcaligenaceae	Moraxellaceae	0.052871336329	1	31	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
634	Moraxellaceae	Aurantimonadaceae	0.549360412506	31	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
635	Aurantimonadaceae	Moraxellaceae	0.549360412506	1	31	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
636	Moraxellaceae	Bacillaceae	0.321837487886	31	22	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
637	Bacillaceae	Moraxellaceae	0.321837487886	22	31	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
638	Moraxellaceae	Bradyrhizobiaceae	0.0696795718625	31	5	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc
639	Bradyrhizobiaceae	Moraxellaceae	0.0696795718625	5	31	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc
640	Moraxellaceae	Carnobacteriaceae	0.189794718673	31	36	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
641	Carnobacteriaceae	Moraxellaceae	0.189794718673	36	31	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
642	Moraxellaceae	Chromatiaceae	0.052871336329	31	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
643	Chromatiaceae	Moraxellaceae	0.052871336329	1	31	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
644	Moraxellaceae	Chromobacteriaceae	0.549360412506	31	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
645	Chromobacteriaceae	Moraxellaceae	0.549360412506	1	31	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
646	Moraxellaceae	Corynebacteriaceae	0.0918618371276	31	39	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
647	Corynebacteriaceae	Moraxellaceae	0.0918618371276	39	31	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
648	Moraxellaceae	Cytophagaceae	0.0415823530541	31	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
649	Cytophagaceae	Moraxellaceae	0.0415823530541	8	31	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
650	Moraxellaceae	Enterobacteriaceae	0.08604578721	31	27	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
651	Enterobacteriaceae	Moraxellaceae	0.08604578721	27	31	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
652	Moraxellaceae	Geodermatophilaceae	0.052871336329	31	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
653	Geodermatophilaceae	Moraxellaceae	0.052871336329	1	31	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
654	Moraxellaceae	Helicobacteraceae	0.549360412506	31	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
655	Helicobacteraceae	Moraxellaceae	0.549360412506	1	31	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
656	Moraxellaceae	Hydrogenophilaceae	0.052871336329	31	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
657	Hydrogenophilaceae	Moraxellaceae	0.052871336329	1	31	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
658	Moraxellaceae	Intrasporangiaceae	0.0518956741699	31	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
659	Intrasporangiaceae	Moraxellaceae	0.0518956741699	2	31	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
660	Moraxellaceae	Methylobacteriaceae	0.190375647774	31	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
661	Methylobacteriaceae	Moraxellaceae	0.190375647774	3	31	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
662	Moraxellaceae	Microbacteriaceae	0.543958446331	31	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
663	Microbacteriaceae	Moraxellaceae	0.543958446331	4	31	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
664	Moritellaceae	Alteromonadaceae	1.0	1	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
665	Alteromonadaceae	Moritellaceae	1.0	1	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
666	Moritellaceae	Clostridiales Family XIII. Incertae Sedis	0.0770082293062	1	27	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
667	Clostridiales Family XIII. Incertae Sedis	Moritellaceae	0.0770082293062	27	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
668	Moritellaceae	Dermacoccaceae	0.092983737521	1	12	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc
669	Dermacoccaceae	Moritellaceae	0.092983737521	12	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc
670	Moritellaceae	Erysipelotrichaceae	0.0531148972663	1	41	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
671	Erysipelotrichaceae	Moritellaceae	0.0531148972663	41	1	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
672	Moritellaceae	Fusobacteriaceae	0.636876536849	1	29	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
673	Fusobacteriaceae	Moritellaceae	0.636876536849	29	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
674	Moritellaceae	Leptotrichiaceae	0.0767219224799	1	31	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
675	Leptotrichiaceae	Moritellaceae	0.0767219224799	31	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
676	Mycobacteriaceae	Alcaligenaceae	0.722533572575	10	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
677	Alcaligenaceae	Mycobacteriaceae	0.722533572575	1	10	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
678	Mycobacteriaceae	Bacillaceae	0.42882674533	10	22	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
679	Bacillaceae	Mycobacteriaceae	0.42882674533	22	10	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
680	Mycobacteriaceae	Bradyrhizobiaceae	0.732342727545	10	5	Mid_vagina	Throat	Intertype	#18cde4	#ff5029	#cccccc
681	Bradyrhizobiaceae	Mycobacteriaceae	0.732342727545	5	10	Throat	Mid_vagina	Intertype	#ff5029	#18cde4	#cccccc
682	Mycobacteriaceae	Brevibacteriaceae	0.0240924037075	10	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc
683	Brevibacteriaceae	Mycobacteriaceae	0.0240924037075	1	10	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc
684	Mycobacteriaceae	Caulobacteraceae	0.356010336818	10	2	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
685	Caulobacteraceae	Mycobacteriaceae	0.356010336818	2	10	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
686	Mycobacteriaceae	Chromatiaceae	0.722533572575	10	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
687	Chromatiaceae	Mycobacteriaceae	0.722533572575	1	10	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
688	Mycobacteriaceae	Comamonadaceae	0.205806189781	10	25	Mid_vagina	Subgingival_plaque	Intertype	#18cde4	#e4cf74	#cccccc
689	Comamonadaceae	Mycobacteriaceae	0.205806189781	25	10	Subgingival_plaque	Mid_vagina	Intertype	#e4cf74	#18cde4	#cccccc
690	Mycobacteriaceae	Cytophagaceae	0.704247799087	10	8	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
691	Cytophagaceae	Mycobacteriaceae	0.704247799087	8	10	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
692	Mycobacteriaceae	Dermabacteraceae	0.518821564989	10	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc
693	Dermabacteraceae	Mycobacteriaceae	0.518821564989	1	10	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc
694	Mycobacteriaceae	Geodermatophilaceae	0.722533572575	10	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
695	Geodermatophilaceae	Mycobacteriaceae	0.722533572575	1	10	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
696	Mycobacteriaceae	Hydrogenophilaceae	0.722533572575	10	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
697	Hydrogenophilaceae	Mycobacteriaceae	0.722533572575	1	10	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
698	Mycobacteriaceae	Intrasporangiaceae	0.721593299777	10	2	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
699	Intrasporangiaceae	Mycobacteriaceae	0.721593299777	2	10	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
700	Mycobacteriaceae	Lactobacillaceae	0.354280419662	10	32	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4
701	Lactobacillaceae	Mycobacteriaceae	0.354280419662	32	10	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4
702	Mycobacteriaceae	Methylobacteriaceae	0.719239362422	10	3	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
703	Methylobacteriaceae	Mycobacteriaceae	0.719239362422	3	10	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
704	Mycoplasmataceae	Actinomycetaceae	0.346189198761	17	44	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc
705	Actinomycetaceae	Mycoplasmataceae	0.346189198761	44	17	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc
706	Mycoplasmataceae	Atopobiaceae	0.0117069304811	17	24	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc
707	Atopobiaceae	Mycoplasmataceae	0.0117069304811	24	17	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc
708	Mycoplasmataceae	Burkholderiaceae	0.0592541736302	17	37	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc
709	Burkholderiaceae	Mycoplasmataceae	0.0592541736302	37	17	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc
710	Mycoplasmataceae	Campylobacteraceae	0.343663109552	17	37	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc
711	Campylobacteraceae	Mycoplasmataceae	0.343663109552	37	17	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc
712	Mycoplasmataceae	Cardiobacteriaceae	0.378741813755	17	20	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
713	Cardiobacteriaceae	Mycoplasmataceae	0.378741813755	20	17	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
714	Mycoplasmataceae	Comamonadaceae	0.188177275868	17	25	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
715	Comamonadaceae	Mycoplasmataceae	0.188177275868	25	17	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
716	Mycoplasmataceae	Corynebacteriaceae	0.0966045526681	17	39	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc
717	Corynebacteriaceae	Mycoplasmataceae	0.0966045526681	39	17	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc
718	Mycoplasmataceae	Dermacoccaceae	0.0638626698455	17	12	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc
719	Dermacoccaceae	Mycoplasmataceae	0.0638626698455	12	17	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc
