	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor
215	Betaproteobacteria	Negativicutes	10.0	56	56	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc
216	Negativicutes	Clostridia	2.0	56	58	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc
217	Clostridia	Negativicutes	2.0	58	56	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc
218	Negativicutes	Coriobacteriia	2.0	56	41	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
219	Coriobacteriia	Negativicutes	2.0	41	56	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
220	Negativicutes	Cytophagia	3.0	56	9	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc
221	Cytophagia	Negativicutes	3.0	9	56	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc
222	Negativicutes	Epsilonproteobacteria	5.0	56	37	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
223	Epsilonproteobacteria	Negativicutes	5.0	37	56	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
224	Negativicutes	Erysipelotrichia	1.0	56	41	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc
225	Erysipelotrichia	Negativicutes	1.0	41	56	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc
226	Negativicutes	Flavobacteriia	4.0	56	35	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc
227	Flavobacteriia	Negativicutes	4.0	35	56	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc
228	Negativicutes	Fusobacteriia	9.0	56	33	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc
229	Fusobacteriia	Negativicutes	9.0	33	56	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc
230	Negativicutes	Gammaproteobacteria	2.0	56	57	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
231	Gammaproteobacteria	Negativicutes	2.0	57	56	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
232	Negativicutes	Mollicutes	2.0	56	21	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc
233	Mollicutes	Negativicutes	2.0	21	56	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc
234	Sphingobacteriia	Actinobacteria	1.0	10	61	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
235	Actinobacteria	Sphingobacteriia	1.0	61	10	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
236	Sphingobacteriia	Betaproteobacteria	1.0	10	56	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc
237	Betaproteobacteria	Sphingobacteriia	1.0	56	10	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc
238	Sphingobacteriia	Negativicutes	1.0	10	56	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc
239	Negativicutes	Sphingobacteriia	1.0	56	10	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc
240	Spirochaetia	Bacteroidia	3.0	33	60	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc
241	Bacteroidia	Spirochaetia	3.0	60	33	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc
242	Spirochaetia	Betaproteobacteria	2.0	33	56	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc
243	Betaproteobacteria	Spirochaetia	2.0	56	33	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc
244	Spirochaetia	Clostridia	1.0	33	58	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc
245	Clostridia	Spirochaetia	1.0	58	33	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc
246	Spirochaetia	Coriobacteriia	1.0	33	41	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc
247	Coriobacteriia	Spirochaetia	1.0	41	33	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc
248	Spirochaetia	Epsilonproteobacteria	1.0	33	37	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc
249	Epsilonproteobacteria	Spirochaetia	1.0	37	33	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc
250	Spirochaetia	Fusobacteriia	1.0	33	33	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc
251	Fusobacteriia	Spirochaetia	1.0	33	33	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc
252	Spirochaetia	Mollicutes	3.0	33	21	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
253	Mollicutes	Spirochaetia	3.0	21	33	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
254	Spirochaetia	Negativicutes	4.0	33	56	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc
255	Negativicutes	Spirochaetia	4.0	56	33	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc
256	Synergistia	Mollicutes	1.0	1	21	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
257	Mollicutes	Synergistia	1.0	21	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
258	Synergistia	Spirochaetia	1.0	1	33	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
259	Spirochaetia	Synergistia	1.0	33	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
260	Tissierellia	Actinobacteria	1.0	50	61	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
261	Actinobacteria	Tissierellia	1.0	61	50	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
262	Tissierellia	Gammaproteobacteria	1.0	50	57	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc
263	Gammaproteobacteria	Tissierellia	1.0	57	50	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc
264	Verrucomicrobiae	Bacteroidia	2.0	21	60	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
265	Bacteroidia	Verrucomicrobiae	2.0	60	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
266	Verrucomicrobiae	Clostridia	7.0	21	58	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
267	Clostridia	Verrucomicrobiae	7.0	58	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
268	Verrucomicrobiae	Cytophagia	2.0	21	9	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
269	Cytophagia	Verrucomicrobiae	2.0	9	21	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
270	Verrucomicrobiae	Erysipelotrichia	1.0	21	41	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc
271	Erysipelotrichia	Verrucomicrobiae	1.0	41	21	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc
272	Verrucomicrobiae	Mollicutes	2.0	21	21	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc
273	Mollicutes	Verrucomicrobiae	2.0	21	21	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc
274	Verrucomicrobiae	Negativicutes	1.0	21	56	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc
275	Negativicutes	Verrucomicrobiae	1.0	56	21	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc
