	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor
463	Akkermansiaceae	Lachnospiraceae	8.0	21	53	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc
464	Lachnospiraceae	Atopobiaceae	5.0	53	24	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
465	Atopobiaceae	Lachnospiraceae	5.0	24	53	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
466	Lachnospiraceae	Bacillaceae	1.0	53	22	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc
467	Bacillaceae	Lachnospiraceae	1.0	22	53	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc
468	Lachnospiraceae	Bacteroidaceae	2.0	53	47	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc
469	Bacteroidaceae	Lachnospiraceae	2.0	47	53	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc
470	Lachnospiraceae	Burkholderiaceae	1.0	53	37	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc
471	Burkholderiaceae	Lachnospiraceae	1.0	37	53	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc
472	Lachnospiraceae	Campylobacteraceae	3.0	53	37	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
473	Campylobacteraceae	Lachnospiraceae	3.0	37	53	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
474	Lachnospiraceae	Catabacteriaceae	1.0	53	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc
475	Catabacteriaceae	Lachnospiraceae	1.0	1	53	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc
476	Lachnospiraceae	Cellulomonadaceae	3.0	53	6	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc
477	Cellulomonadaceae	Lachnospiraceae	3.0	6	53	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc
478	Lachnospiraceae	Clostridiaceae	2.0	53	33	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc
479	Clostridiaceae	Lachnospiraceae	2.0	33	53	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc
480	Lachnospiraceae	Clostridiales Family XIII. Incertae Sedis	6.0	53	27	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc
481	Clostridiales Family XIII. Incertae Sedis	Lachnospiraceae	6.0	27	53	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc
482	Lachnospiraceae	Comamonadaceae	2.0	53	25	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc
483	Comamonadaceae	Lachnospiraceae	2.0	25	53	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc
484	Lachnospiraceae	Coriobacteriaceae	6.0	53	17	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc
485	Coriobacteriaceae	Lachnospiraceae	6.0	17	53	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc
486	Lachnospiraceae	Cytophagaceae	2.0	53	8	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc
487	Cytophagaceae	Lachnospiraceae	2.0	8	53	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc
488	Lachnospiraceae	Dermacoccaceae	6.0	53	12	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
489	Dermacoccaceae	Lachnospiraceae	6.0	12	53	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
490	Lachnospiraceae	Desulfovibrionaceae	1.0	53	13	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc
491	Desulfovibrionaceae	Lachnospiraceae	1.0	13	53	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc
492	Lachnospiraceae	Eggerthellaceae	8.0	53	19	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc
493	Eggerthellaceae	Lachnospiraceae	8.0	19	53	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc
494	Lachnospiraceae	Enterobacteriaceae	1.0	53	27	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc
495	Enterobacteriaceae	Lachnospiraceae	1.0	27	53	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc
496	Lachnospiraceae	Enterococcaceae	1.0	53	17	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc
497	Enterococcaceae	Lachnospiraceae	1.0	17	53	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc
498	Lachnospiraceae	Erysipelotrichaceae	6.0	53	41	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc
499	Erysipelotrichaceae	Lachnospiraceae	6.0	41	53	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc
500	Lachnospiraceae	Erythrobacteraceae	1.0	53	13	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
501	Erythrobacteraceae	Lachnospiraceae	1.0	13	53	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
502	Lachnospiraceae	Eubacteriaceae	3.0	53	41	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc
503	Eubacteriaceae	Lachnospiraceae	3.0	41	53	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc
504	Lachnospiraceae	Flavobacteriaceae	2.0	53	35	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc
505	Flavobacteriaceae	Lachnospiraceae	2.0	35	53	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc
506	Lachnospiraceae	Fusobacteriaceae	4.0	53	29	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc
507	Fusobacteriaceae	Lachnospiraceae	4.0	29	53	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc
508	Lactobacillaceae	Aerococcaceae	1.0	32	33	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc
509	Aerococcaceae	Lactobacillaceae	1.0	33	32	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc
510	Lactobacillaceae	Brevibacteriaceae	1.0	32	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc
511	Brevibacteriaceae	Lactobacillaceae	1.0	1	32	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc
512	Lactobacillaceae	Caulobacteraceae	1.0	32	2	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
513	Caulobacteraceae	Lactobacillaceae	1.0	2	32	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
514	Lactobacillaceae	Dermabacteraceae	1.0	32	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc
515	Dermabacteraceae	Lactobacillaceae	1.0	1	32	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc
516	Leptotrichiaceae	Actinomycetaceae	6.0	31	44	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
517	Actinomycetaceae	Leptotrichiaceae	6.0	44	31	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
518	Leptotrichiaceae	Aerococcaceae	3.0	31	33	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc
519	Aerococcaceae	Leptotrichiaceae	3.0	33	31	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc
520	Leptotrichiaceae	Atopobiaceae	4.0	31	24	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc
521	Atopobiaceae	Leptotrichiaceae	4.0	24	31	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc
522	Leptotrichiaceae	Bacillaceae	1.0	31	22	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
523	Bacillaceae	Leptotrichiaceae	1.0	22	31	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
524	Leptotrichiaceae	Burkholderiaceae	5.0	31	37	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
525	Burkholderiaceae	Leptotrichiaceae	5.0	37	31	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
526	Leptotrichiaceae	Campylobacteraceae	10.0	31	37	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc
527	Campylobacteraceae	Leptotrichiaceae	10.0	37	31	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc
528	Leptotrichiaceae	Cardiobacteriaceae	4.0	31	20	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc
529	Cardiobacteriaceae	Leptotrichiaceae	4.0	20	31	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc
530	Leptotrichiaceae	Cellulomonadaceae	2.0	31	6	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
531	Cellulomonadaceae	Leptotrichiaceae	2.0	6	31	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
532	Leptotrichiaceae	Chlamydiaceae	3.0	31	8	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc
533	Chlamydiaceae	Leptotrichiaceae	3.0	8	31	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc
534	Leptotrichiaceae	Clostridiales Family XIII. Incertae Sedis	5.0	31	27	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
535	Clostridiales Family XIII. Incertae Sedis	Leptotrichiaceae	5.0	27	31	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
536	Leptotrichiaceae	Comamonadaceae	2.0	31	25	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc
537	Comamonadaceae	Leptotrichiaceae	2.0	25	31	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc
538	Leptotrichiaceae	Corynebacteriaceae	6.0	31	39	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
539	Corynebacteriaceae	Leptotrichiaceae	6.0	39	31	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
540	Leptotrichiaceae	Cytophagaceae	2.0	31	8	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
541	Cytophagaceae	Leptotrichiaceae	2.0	8	31	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
542	Leptotrichiaceae	Dermacoccaceae	2.0	31	12	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc
543	Dermacoccaceae	Leptotrichiaceae	2.0	12	31	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc
544	Leptotrichiaceae	Eggerthellaceae	4.0	31	19	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
545	Eggerthellaceae	Leptotrichiaceae	4.0	19	31	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
546	Leptotrichiaceae	Erysipelotrichaceae	4.0	31	41	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc
547	Erysipelotrichaceae	Leptotrichiaceae	4.0	41	31	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc
548	Leptotrichiaceae	Eubacteriaceae	2.0	31	41	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc
549	Eubacteriaceae	Leptotrichiaceae	2.0	41	31	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc
550	Leptotrichiaceae	Flavobacteriaceae	4.0	31	35	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
551	Flavobacteriaceae	Leptotrichiaceae	4.0	35	31	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
552	Leptotrichiaceae	Fusobacteriaceae	4.0	31	29	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
553	Fusobacteriaceae	Leptotrichiaceae	4.0	29	31	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
554	Leptotrichiaceae	Lachnospiraceae	5.0	31	53	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc
555	Lachnospiraceae	Leptotrichiaceae	5.0	53	31	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc
556	Leuconostocaceae	Bacteroidaceae	1.0	3	47	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc
557	Bacteroidaceae	Leuconostocaceae	1.0	47	3	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc
558	Leuconostocaceae	Burkholderiaceae	1.0	3	37	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc
559	Burkholderiaceae	Leuconostocaceae	1.0	37	3	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc
560	Leuconostocaceae	Campylobacteraceae	2.0	3	37	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
561	Campylobacteraceae	Leuconostocaceae	2.0	37	3	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
562	Leuconostocaceae	Clostridiaceae	1.0	3	33	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc
563	Clostridiaceae	Leuconostocaceae	1.0	33	3	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc
564	Leuconostocaceae	Eggerthellaceae	1.0	3	19	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc
565	Eggerthellaceae	Leuconostocaceae	1.0	19	3	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc
566	Leuconostocaceae	Erysipelotrichaceae	1.0	3	41	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc
567	Erysipelotrichaceae	Leuconostocaceae	1.0	41	3	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc
568	Leuconostocaceae	Lachnospiraceae	1.0	3	53	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
569	Lachnospiraceae	Leuconostocaceae	1.0	53	3	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
570	Leuconostocaceae	Leptotrichiaceae	1.0	3	31	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc
571	Leptotrichiaceae	Leuconostocaceae	1.0	31	3	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc
572	Listeriaceae	Burkholderiaceae	1.0	4	37	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc
573	Burkholderiaceae	Listeriaceae	1.0	37	4	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc
574	Listeriaceae	Campylobacteraceae	2.0	4	37	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
575	Campylobacteraceae	Listeriaceae	2.0	37	4	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
576	Listeriaceae	Eggerthellaceae	1.0	4	19	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc
577	Eggerthellaceae	Listeriaceae	1.0	19	4	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc
578	Listeriaceae	Lachnospiraceae	1.0	4	53	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
579	Lachnospiraceae	Listeriaceae	1.0	53	4	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
580	Listeriaceae	Leptotrichiaceae	1.0	4	31	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc
581	Leptotrichiaceae	Listeriaceae	1.0	31	4	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc
582	Listeriaceae	Leuconostocaceae	2.0	4	3	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
583	Leuconostocaceae	Listeriaceae	2.0	3	4	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
584	Methylobacteriaceae	Alcaligenaceae	1.0	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
585	Alcaligenaceae	Methylobacteriaceae	1.0	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
586	Methylobacteriaceae	Bacillaceae	1.0	3	22	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
587	Bacillaceae	Methylobacteriaceae	1.0	22	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
588	Methylobacteriaceae	Bradyrhizobiaceae	1.0	3	5	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc
589	Bradyrhizobiaceae	Methylobacteriaceae	1.0	5	3	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc
590	Methylobacteriaceae	Chromatiaceae	1.0	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
591	Chromatiaceae	Methylobacteriaceae	1.0	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
592	Methylobacteriaceae	Comamonadaceae	1.0	3	25	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc
593	Comamonadaceae	Methylobacteriaceae	1.0	25	3	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc
594	Methylobacteriaceae	Coriobacteriaceae	1.0	3	17	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
595	Coriobacteriaceae	Methylobacteriaceae	1.0	17	3	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
596	Methylobacteriaceae	Corynebacteriaceae	1.0	3	39	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
597	Corynebacteriaceae	Methylobacteriaceae	1.0	39	3	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
598	Methylobacteriaceae	Cytophagaceae	1.0	3	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
599	Cytophagaceae	Methylobacteriaceae	1.0	8	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
600	Methylobacteriaceae	Geodermatophilaceae	1.0	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
601	Geodermatophilaceae	Methylobacteriaceae	1.0	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
602	Methylobacteriaceae	Hydrogenophilaceae	1.0	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
603	Hydrogenophilaceae	Methylobacteriaceae	1.0	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
604	Methylobacteriaceae	Intrasporangiaceae	1.0	3	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
605	Intrasporangiaceae	Methylobacteriaceae	1.0	2	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
606	Microbacteriaceae	Actinomycetaceae	2.0	4	44	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
607	Actinomycetaceae	Microbacteriaceae	2.0	44	4	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
608	Microbacteriaceae	Aerococcaceae	1.0	4	33	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc
609	Aerococcaceae	Microbacteriaceae	1.0	33	4	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc
610	Microbacteriaceae	Aurantimonadaceae	1.0	4	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
611	Aurantimonadaceae	Microbacteriaceae	1.0	1	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
612	Microbacteriaceae	Campylobacteraceae	2.0	4	37	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc
613	Campylobacteraceae	Microbacteriaceae	2.0	37	4	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc
614	Microbacteriaceae	Cardiobacteriaceae	1.0	4	20	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc
615	Cardiobacteriaceae	Microbacteriaceae	1.0	20	4	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc
616	Microbacteriaceae	Chlamydiaceae	1.0	4	8	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc
617	Chlamydiaceae	Microbacteriaceae	1.0	8	4	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc
618	Microbacteriaceae	Chromobacteriaceae	1.0	4	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
619	Chromobacteriaceae	Microbacteriaceae	1.0	1	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
620	Microbacteriaceae	Clostridiales Family XIII. Incertae Sedis	1.0	4	27	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc
621	Clostridiales Family XIII. Incertae Sedis	Microbacteriaceae	1.0	27	4	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc
622	Microbacteriaceae	Corynebacteriaceae	2.0	4	39	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
623	Corynebacteriaceae	Microbacteriaceae	2.0	39	4	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
624	Microbacteriaceae	Flavobacteriaceae	2.0	4	35	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
625	Flavobacteriaceae	Microbacteriaceae	2.0	35	4	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
626	Microbacteriaceae	Helicobacteraceae	1.0	4	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
627	Helicobacteraceae	Microbacteriaceae	1.0	1	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
628	Microbacteriaceae	Leptotrichiaceae	2.0	4	31	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
629	Leptotrichiaceae	Microbacteriaceae	2.0	31	4	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
630	Micrococcaceae	Actinomycetaceae	6.0	40	44	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
631	Actinomycetaceae	Micrococcaceae	6.0	44	40	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
632	Micrococcaceae	Aerococcaceae	4.0	40	33	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc
633	Aerococcaceae	Micrococcaceae	4.0	33	40	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc
634	Micrococcaceae	Atopobiaceae	5.0	40	24	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
635	Atopobiaceae	Micrococcaceae	5.0	24	40	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
636	Micrococcaceae	Burkholderiaceae	4.0	40	37	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
637	Burkholderiaceae	Micrococcaceae	4.0	37	40	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
638	Micrococcaceae	Campylobacteraceae	5.0	40	37	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
639	Campylobacteraceae	Micrococcaceae	5.0	37	40	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
640	Micrococcaceae	Cardiobacteriaceae	2.0	40	20	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
641	Cardiobacteriaceae	Micrococcaceae	2.0	20	40	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
642	Micrococcaceae	Cellulomonadaceae	4.0	40	6	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc
643	Cellulomonadaceae	Micrococcaceae	4.0	6	40	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc
644	Micrococcaceae	Chlamydiaceae	2.0	40	8	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
645	Chlamydiaceae	Micrococcaceae	2.0	8	40	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
646	Micrococcaceae	Clostridiales Family XIII. Incertae Sedis	4.0	40	27	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
647	Clostridiales Family XIII. Incertae Sedis	Micrococcaceae	4.0	27	40	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
648	Micrococcaceae	Comamonadaceae	3.0	40	25	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
649	Comamonadaceae	Micrococcaceae	3.0	25	40	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
650	Micrococcaceae	Corynebacteriaceae	3.0	40	39	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
651	Corynebacteriaceae	Micrococcaceae	3.0	39	40	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
652	Micrococcaceae	Cytophagaceae	2.0	40	8	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc
653	Cytophagaceae	Micrococcaceae	2.0	8	40	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc
654	Micrococcaceae	Dermacoccaceae	3.0	40	12	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
655	Dermacoccaceae	Micrococcaceae	3.0	12	40	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
656	Micrococcaceae	Eggerthellaceae	4.0	40	19	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc
657	Eggerthellaceae	Micrococcaceae	4.0	19	40	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc
658	Micrococcaceae	Erysipelotrichaceae	5.0	40	41	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc
659	Erysipelotrichaceae	Micrococcaceae	5.0	41	40	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc
660	Micrococcaceae	Eubacteriaceae	2.0	40	41	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
661	Eubacteriaceae	Micrococcaceae	2.0	41	40	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
662	Micrococcaceae	Flavobacteriaceae	1.0	40	35	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
663	Flavobacteriaceae	Micrococcaceae	1.0	35	40	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
