	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor
2152	Gardnerella	Anaerococcus	0.566468982328	13	12	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc
2153	Anaerococcus	Gardnerella	0.566468982328	12	13	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc
2154	Gardnerella	Atopobium	0.949521704878	13	24	Posterior_fornix	Saliva	Intertype	#4df3ce	#7effb5	#cccccc
2155	Atopobium	Gardnerella	0.949521704878	24	13	Saliva	Posterior_fornix	Intertype	#7effb5	#4df3ce	#cccccc
2156	Gardnerella	Chlamydia	0.748246014436	13	8	Posterior_fornix	Attached	Intertype	#4df3ce	#4e4dfc	#cccccc
2157	Chlamydia	Gardnerella	0.748246014436	8	13	Attached	Posterior_fornix	Intertype	#4e4dfc	#4df3ce	#cccccc
2158	Gemella	Abiotrophia	0.261074774408	38	29	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2159	Abiotrophia	Gemella	0.261074774408	29	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2160	Gemella	Actinobacillus	0.315253022034	38	10	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2161	Actinobacillus	Gemella	0.315253022034	10	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2162	Gemella	Aggregatibacter	0.14927690631	38	31	Buccal_mucosa	Mixed	Intertype	#1996f3	#cccccc	#cccccc
2163	Aggregatibacter	Gemella	0.14927690631	31	38	Mixed	Buccal_mucosa	Intertype	#cccccc	#1996f3	#cccccc
2164	Gemella	Alicycliphilus	0.0589750090801	38	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2165	Alicycliphilus	Gemella	0.0589750090801	1	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2166	Gemella	Alloprevotella	0.342239094961	38	32	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
2167	Alloprevotella	Gemella	0.342239094961	32	38	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
2168	Gemella	Alysiella	0.228747784405	38	2	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
2169	Alysiella	Gemella	0.228747784405	2	38	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
2170	Gemella	Avibacterium	0.223799083514	38	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2171	Avibacterium	Gemella	0.223799083514	3	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2172	Gemella	Basfia	0.229469784518	38	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2173	Basfia	Gemella	0.229469784518	2	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2174	Gemella	Bibersteinia	0.217478067924	38	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2175	Bibersteinia	Gemella	0.217478067924	2	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2176	Gemella	Bradyrhizobium	0.0319745358358	38	1	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc
2177	Bradyrhizobium	Gemella	0.0319745358358	1	38	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc
2178	Gemella	Campylobacter	0.07278651533	38	37	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
2179	Campylobacter	Gemella	0.07278651533	37	38	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
2180	Gemella	Capnocytophaga	0.117254577653	38	34	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
2181	Capnocytophaga	Gemella	0.117254577653	34	38	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
2182	Gemella	Carnobacterium	0.337538964736	38	22	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
2183	Carnobacterium	Gemella	0.337538964736	22	38	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
2184	Gemella	Chlamydia	0.22646954241	38	8	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
2185	Chlamydia	Gemella	0.22646954241	8	38	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
2186	Gemella	Chryseobacterium	0.232712367157	38	13	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
2187	Chryseobacterium	Gemella	0.232712367157	13	38	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
2188	Gemella	Citrobacter	0.0319745358358	38	1	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc
2189	Citrobacter	Gemella	0.0319745358358	1	38	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc
2190	Gemella	Conchiformibius	0.0407559638654	38	2	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc
2191	Conchiformibius	Gemella	0.0407559638654	2	38	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc
2192	Gemella	Cryptobacterium	0.0551143189731	38	4	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
2193	Cryptobacterium	Gemella	0.0551143189731	4	38	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
2194	Gemella	Dechloromonas	0.0616618578095	38	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2195	Dechloromonas	Gemella	0.0616618578095	2	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2196	Gemella	Dehalobacter	0.229469784518	38	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2197	Dehalobacter	Gemella	0.229469784518	2	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2198	Gemella	Echinicola	0.229469784518	38	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2199	Echinicola	Gemella	0.229469784518	2	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2200	Gemella	Eikenella	0.0770313064436	38	18	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
2201	Eikenella	Gemella	0.0770313064436	18	38	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
2202	Gemella	Elizabethkingia	0.0589750090801	38	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2203	Elizabethkingia	Gemella	0.0589750090801	1	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2204	Gemella	Flavobacterium	0.0319745358358	38	1	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc
2205	Flavobacterium	Gemella	0.0319745358358	1	38	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc
2206	Gemella	Fusobacterium	0.302129452053	38	29	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
2207	Fusobacterium	Gemella	0.302129452053	29	38	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
2208	Gemella	Gallibacterium	0.303933280596	38	5	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
2209	Gallibacterium	Gemella	0.303933280596	5	38	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
2210	Gordonibacter	Acetivibrio	0.532755401868	6	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2211	Acetivibrio	Gordonibacter	0.532755401868	13	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2212	Gordonibacter	Acholeplasma	0.207901852028	6	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2213	Acholeplasma	Gordonibacter	0.207901852028	3	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2214	Gordonibacter	Acidaminococcus	0.276376881795	6	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2215	Acidaminococcus	Gordonibacter	0.276376881795	2	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2216	Gordonibacter	Adlercreutzia	0.847038183443	6	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2217	Adlercreutzia	Gordonibacter	0.847038183443	6	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2218	Gordonibacter	Akkermansia	0.197244980158	6	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2219	Akkermansia	Gordonibacter	0.197244980158	21	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2220	Gordonibacter	Alistipes	0.534798035971	6	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2221	Alistipes	Gordonibacter	0.534798035971	29	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2222	Gordonibacter	Anaerofustis	0.875793291187	6	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2223	Anaerofustis	Gordonibacter	0.875793291187	1	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2224	Gordonibacter	Anaerostipes	0.442557198363	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2225	Anaerostipes	Gordonibacter	0.442557198363	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2226	Gordonibacter	Anaerotruncus	0.625715603401	6	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2227	Anaerotruncus	Gordonibacter	0.625715603401	13	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2228	Gordonibacter	Bacteroides	0.359137472297	6	47	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2229	Bacteroides	Gordonibacter	0.359137472297	47	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2230	Gordonibacter	Bifidobacterium	0.416896525673	6	22	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2231	Bifidobacterium	Gordonibacter	0.416896525673	22	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2232	Gordonibacter	Bilophila	0.362192291264	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2233	Bilophila	Gordonibacter	0.362192291264	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2234	Gordonibacter	Blautia	0.849341808195	6	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2235	Blautia	Gordonibacter	0.849341808195	19	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2236	Gordonibacter	Butyricicoccus	0.252977866295	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2237	Butyricicoccus	Gordonibacter	0.252977866295	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2238	Gordonibacter	Butyricimonas	0.262514907957	6	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2239	Butyricimonas	Gordonibacter	0.262514907957	11	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2240	Gordonibacter	Cellulomonas	0.165841161569	6	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2241	Cellulomonas	Gordonibacter	0.165841161569	6	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2242	Gordonibacter	Clostridium	0.0621142547383	6	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2243	Clostridium	Gordonibacter	0.0621142547383	29	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2244	Gordonibacter	Collinsella	0.502044845999	6	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2245	Collinsella	Gordonibacter	0.502044845999	11	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2246	Gordonibacter	Coprobacillus	0.712271116599	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2247	Coprobacillus	Gordonibacter	0.712271116599	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2248	Gordonibacter	Coprobacter	0.0554989027381	6	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2249	Coprobacter	Gordonibacter	0.0554989027381	5	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2250	Gordonibacter	Coprococcus	0.824666449778	6	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2251	Coprococcus	Gordonibacter	0.824666449778	18	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2252	Gordonibacter	Desulfotomaculum	0.875793291187	6	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2253	Desulfotomaculum	Gordonibacter	0.875793291187	1	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2254	Gordonibacter	Desulfovibrio	0.871489536782	6	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2255	Desulfovibrio	Gordonibacter	0.871489536782	4	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2256	Gordonibacter	Dialister	0.302882500194	6	42	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2257	Dialister	Gordonibacter	0.302882500194	42	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2258	Gordonibacter	Dielma	0.0669498029826	6	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2259	Dielma	Gordonibacter	0.0669498029826	5	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2260	Gordonibacter	Dorea	0.588856026309	6	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2261	Dorea	Gordonibacter	0.588856026309	17	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2262	Gordonibacter	Eggerthella	0.168306434427	6	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2263	Eggerthella	Gordonibacter	0.168306434427	3	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2264	Gordonibacter	Enterobacter	0.0595423551306	6	3	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
2265	Enterobacter	Gordonibacter	0.0595423551306	3	6	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
2266	Gordonibacter	Enterococcus	0.431589540246	6	15	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc
2267	Enterococcus	Gordonibacter	0.431589540246	15	6	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc
2268	Gordonibacter	Enterorhabdus	0.19379255805	6	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2269	Enterorhabdus	Gordonibacter	0.19379255805	1	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2270	Gordonibacter	Erysipelatoclostridium	0.131409467397	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2271	Erysipelatoclostridium	Gordonibacter	0.131409467397	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2272	Gordonibacter	Escherichia	0.216624830166	6	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2273	Escherichia	Gordonibacter	0.216624830166	8	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2274	Gordonibacter	Eubacterium	0.401621362729	6	41	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc
2275	Eubacterium	Gordonibacter	0.401621362729	41	6	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc
2276	Gordonibacter	Faecalibacterium	0.283295797577	6	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2277	Faecalibacterium	Gordonibacter	0.283295797577	29	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2278	Gordonibacter	Faecalitalea	0.462169607686	6	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2279	Faecalitalea	Gordonibacter	0.462169607686	4	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2280	Gordonibacter	Flavonifractor	0.226354997966	6	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2281	Flavonifractor	Gordonibacter	0.226354997966	15	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
2282	Granulicatella	Actinobacillus	0.289586179625	29	10	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
2283	Actinobacillus	Granulicatella	0.289586179625	10	29	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
2284	Granulicatella	Alloprevotella	0.817938727866	29	32	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
2285	Alloprevotella	Granulicatella	0.817938727866	32	29	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
2286	Granulicatella	Alysiella	0.96460445454	29	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
2287	Alysiella	Granulicatella	0.96460445454	2	29	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
2288	Granulicatella	Avibacterium	0.168732443351	29	3	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
2289	Avibacterium	Granulicatella	0.168732443351	3	29	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
2290	Granulicatella	Basfia	0.223212456252	29	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
2291	Basfia	Granulicatella	0.223212456252	2	29	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
2292	Granulicatella	Bibersteinia	0.211399927336	29	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
2293	Bibersteinia	Granulicatella	0.211399927336	2	29	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
2294	Granulicatella	Campylobacter	0.0133010458381	29	37	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc
2295	Campylobacter	Granulicatella	0.0133010458381	37	29	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc
2296	Granulicatella	Chlamydia	0.545143075007	29	8	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
2297	Chlamydia	Granulicatella	0.545143075007	8	29	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
2298	Granulicatella	Chryseobacterium	0.436670881054	29	13	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
2299	Chryseobacterium	Granulicatella	0.436670881054	13	29	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
2300	Granulicatella	Dehalobacter	0.223212456252	29	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
2301	Dehalobacter	Granulicatella	0.223212456252	2	29	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
2302	Granulicatella	Echinicola	0.223212456252	29	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
2303	Echinicola	Granulicatella	0.223212456252	2	29	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
2304	Granulicatella	Enterococcus	0.242718877443	29	15	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
2305	Enterococcus	Granulicatella	0.242718877443	15	29	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
2306	Granulicatella	Gallibacterium	0.541107300289	29	5	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
2307	Gallibacterium	Granulicatella	0.541107300289	5	29	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc
2308	Granulicatella	Gemella	0.317721310011	29	38	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
2309	Gemella	Granulicatella	0.317721310011	38	29	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
2310	Gulbenkiania	Acinetobacter	0.0153528028295	1	23	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
2311	Acinetobacter	Gulbenkiania	0.0153528028295	23	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
2312	Gulbenkiania	Afipia	0.152068546018	1	4	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc
2313	Afipia	Gulbenkiania	0.152068546018	4	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc
2314	Gulbenkiania	Anaerococcus	0.144441943968	1	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
2315	Anaerococcus	Gulbenkiania	0.144441943968	12	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
2316	Gulbenkiania	Arcanobacterium	0.969911300836	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
2317	Arcanobacterium	Gulbenkiania	0.969911300836	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
2318	Gulbenkiania	Aureimonas	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
2319	Aureimonas	Gulbenkiania	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
2320	Gulbenkiania	Bacillus	0.407749936521	1	17	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
2321	Bacillus	Gulbenkiania	0.407749936521	17	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
2322	Gulbenkiania	Corynebacterium	0.144120203624	1	39	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
2323	Corynebacterium	Gulbenkiania	0.144120203624	39	1	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
2324	Gulbenkiania	Crocosphaera	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
2325	Crocosphaera	Gulbenkiania	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
2326	Gulbenkiania	Exiguobacterium	0.980459624497	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
2327	Exiguobacterium	Gulbenkiania	0.980459624497	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
2328	Haemophilus	Abiotrophia	0.129188939287	41	29	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2329	Abiotrophia	Haemophilus	0.129188939287	29	41	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2330	Haemophilus	Actinobacillus	0.896612896768	41	10	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2331	Actinobacillus	Haemophilus	0.896612896768	10	41	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2332	Haemophilus	Afipia	0.0232470707755	41	4	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc
2333	Afipia	Haemophilus	0.0232470707755	4	41	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc
2334	Haemophilus	Aggregatibacter	0.166080671123	41	31	Buccal_mucosa	Mixed	Intertype	#1996f3	#cccccc	#cccccc
2335	Aggregatibacter	Haemophilus	0.166080671123	31	41	Mixed	Buccal_mucosa	Intertype	#cccccc	#1996f3	#cccccc
2336	Haemophilus	Alloprevotella	0.689357637228	41	32	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
2337	Alloprevotella	Haemophilus	0.689357637228	32	41	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
2338	Haemophilus	Alysiella	0.127042970955	41	2	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
2339	Alysiella	Haemophilus	0.127042970955	2	41	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
2340	Haemophilus	Avibacterium	0.791156454732	41	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2341	Avibacterium	Haemophilus	0.791156454732	3	41	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2342	Haemophilus	Basfia	0.830936990305	41	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2343	Basfia	Haemophilus	0.830936990305	2	41	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2344	Haemophilus	Bibersteinia	0.787798593126	41	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2345	Bibersteinia	Haemophilus	0.787798593126	2	41	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2346	Haemophilus	Bradyrhizobium	0.0531065026381	41	1	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc
2347	Bradyrhizobium	Haemophilus	0.0531065026381	1	41	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc
2348	Haemophilus	Carnobacterium	0.146012436914	41	22	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
2349	Carnobacterium	Haemophilus	0.146012436914	22	41	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
2350	Haemophilus	Chlamydia	0.218226974167	41	8	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
2351	Chlamydia	Haemophilus	0.218226974167	8	41	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
2352	Haemophilus	Chryseobacterium	0.395965211995	41	13	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
2353	Chryseobacterium	Haemophilus	0.395965211995	13	41	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
2354	Haemophilus	Citrobacter	0.0531065026381	41	1	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc
2355	Citrobacter	Haemophilus	0.0531065026381	1	41	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc
2356	Haemophilus	Conchiformibius	0.026771068898	41	2	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc
2357	Conchiformibius	Haemophilus	0.026771068898	2	41	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc
2358	Haemophilus	Cryptobacterium	0.0969750062371	41	4	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
2359	Cryptobacterium	Haemophilus	0.0969750062371	4	41	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
2360	Haemophilus	Dehalobacter	0.830936990305	41	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
2361	Dehalobacter	Haemophilus	0.830936990305	2	41	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
