source	Unnamed: 0	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
Helicobacteraceae	400	Helicobacteraceae	Bradyrhizobiaceae	0.0580786194833	1	5	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	11.0	4.0	#ff4422	#ff0000
Bradyrhizobiaceae	401	Bradyrhizobiaceae	Helicobacteraceae	0.0580786194833	5	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	7.0	3.0	#a8f79c	#feb562
Helicobacteraceae	402	Helicobacteraceae	Chromobacteriaceae	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	11.0	4.0	#ff4422	#ff0000
Chromobacteriaceae	403	Chromobacteriaceae	Helicobacteraceae	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	11.0	4.0	#ff4422	#ff0000
Helicobacteraceae	404	Helicobacteraceae	Corynebacteriaceae	0.158685505021	1	39	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	11.0	4.0	#ff4422	#ff0000
Corynebacteriaceae	405	Corynebacteriaceae	Helicobacteraceae	0.158685505021	39	1	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	5.0	1.0	#54f6cb	#01b3ec
Helicobacteraceae	406	Helicobacteraceae	Enterobacteriaceae	0.0768214889757	1	27	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	11.0	4.0	#ff4422	#ff0000
Enterobacteriaceae	407	Enterobacteriaceae	Helicobacteraceae	0.0768214889757	27	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	0.0	0.0	#8000ff	#8000ff
Hydrogenophilaceae	408	Hydrogenophilaceae	Alcaligenaceae	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7.0	3.0	#a8f79c	#feb562
Alcaligenaceae	409	Alcaligenaceae	Hydrogenophilaceae	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7.0	3.0	#a8f79c	#feb562
Hydrogenophilaceae	410	Hydrogenophilaceae	Bacillaceae	0.633402885669	1	22	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7.0	3.0	#a8f79c	#feb562
Bacillaceae	411	Bacillaceae	Hydrogenophilaceae	0.633402885669	22	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	12.0	0.0	#ff0000	#8000ff
Hydrogenophilaceae	412	Hydrogenophilaceae	Bradyrhizobiaceae	0.801628352869	1	5	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	7.0	3.0	#a8f79c	#feb562
Bradyrhizobiaceae	413	Bradyrhizobiaceae	Hydrogenophilaceae	0.801628352869	5	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	7.0	3.0	#a8f79c	#feb562
Hydrogenophilaceae	414	Hydrogenophilaceae	Chromatiaceae	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7.0	3.0	#a8f79c	#feb562
Chromatiaceae	415	Chromatiaceae	Hydrogenophilaceae	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7.0	3.0	#a8f79c	#feb562
Hydrogenophilaceae	416	Hydrogenophilaceae	Comamonadaceae	0.351780565527	1	25	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	7.0	3.0	#a8f79c	#feb562
Comamonadaceae	417	Comamonadaceae	Hydrogenophilaceae	0.351780565527	25	1	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	5.0	1.0	#54f6cb	#01b3ec
Hydrogenophilaceae	418	Hydrogenophilaceae	Cytophagaceae	0.987481377842	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7.0	3.0	#a8f79c	#feb562
Cytophagaceae	419	Cytophagaceae	Hydrogenophilaceae	0.987481377842	8	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7.0	3.0	#a8f79c	#feb562
Hydrogenophilaceae	420	Hydrogenophilaceae	Geodermatophilaceae	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7.0	3.0	#a8f79c	#feb562
Geodermatophilaceae	421	Geodermatophilaceae	Hydrogenophilaceae	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7.0	3.0	#a8f79c	#feb562
Intrasporangiaceae	422	Intrasporangiaceae	Alcaligenaceae	0.9991321101739999	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7.0	3.0	#a8f79c	#feb562
Alcaligenaceae	423	Alcaligenaceae	Intrasporangiaceae	0.9991321101739999	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7.0	3.0	#a8f79c	#feb562
Intrasporangiaceae	424	Intrasporangiaceae	Bacillaceae	0.632577904521	2	22	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7.0	3.0	#a8f79c	#feb562
Bacillaceae	425	Bacillaceae	Intrasporangiaceae	0.632577904521	22	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	12.0	0.0	#ff0000	#8000ff
Intrasporangiaceae	426	Intrasporangiaceae	Bradyrhizobiaceae	0.822129835032	2	5	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	7.0	3.0	#a8f79c	#feb562
Bradyrhizobiaceae	427	Bradyrhizobiaceae	Intrasporangiaceae	0.822129835032	5	2	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	7.0	3.0	#a8f79c	#feb562
Intrasporangiaceae	428	Intrasporangiaceae	Chromatiaceae	0.9991321101739999	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7.0	3.0	#a8f79c	#feb562
Chromatiaceae	429	Chromatiaceae	Intrasporangiaceae	0.9991321101739999	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7.0	3.0	#a8f79c	#feb562
Intrasporangiaceae	430	Intrasporangiaceae	Comamonadaceae	0.34988616694799995	2	25	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	7.0	3.0	#a8f79c	#feb562
Comamonadaceae	431	Comamonadaceae	Intrasporangiaceae	0.34988616694799995	25	2	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	5.0	1.0	#54f6cb	#01b3ec
Intrasporangiaceae	432	Intrasporangiaceae	Cytophagaceae	0.986328780025	2	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7.0	3.0	#a8f79c	#feb562
Cytophagaceae	433	Cytophagaceae	Intrasporangiaceae	0.986328780025	8	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7.0	3.0	#a8f79c	#feb562
Intrasporangiaceae	434	Intrasporangiaceae	Geodermatophilaceae	0.9991321101739999	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7.0	3.0	#a8f79c	#feb562
Geodermatophilaceae	435	Geodermatophilaceae	Intrasporangiaceae	0.9991321101739999	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7.0	3.0	#a8f79c	#feb562
Intrasporangiaceae	436	Intrasporangiaceae	Hydrogenophilaceae	0.9991321101739999	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7.0	3.0	#a8f79c	#feb562
Hydrogenophilaceae	437	Hydrogenophilaceae	Intrasporangiaceae	0.9991321101739999	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7.0	3.0	#a8f79c	#feb562
Lachnospiraceae	438	Lachnospiraceae	Acholeplasmataceae	0.180520723489	53	3	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	4.0	0.0	#2adddd	#8000ff
Acholeplasmataceae	439	Acholeplasmataceae	Lachnospiraceae	0.180520723489	3	53	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	4.0	0.0	#2adddd	#8000ff
Lachnospiraceae	440	Lachnospiraceae	Acidaminococcaceae	0.14388111205700002	53	7	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	4.0	0.0	#2adddd	#8000ff
Acidaminococcaceae	441	Acidaminococcaceae	Lachnospiraceae	0.14388111205700002	7	53	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	4.0	0.0	#2adddd	#8000ff
Lachnospiraceae	442	Lachnospiraceae	Akkermansiaceae	0.047775349675900004	53	21	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	4.0	0.0	#2adddd	#8000ff
Akkermansiaceae	443	Akkermansiaceae	Lachnospiraceae	0.047775349675900004	21	53	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	0.0	0.0	#8000ff	#8000ff
Lachnospiraceae	444	Lachnospiraceae	Bacteroidaceae	0.19498812394099999	53	47	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	4.0	0.0	#2adddd	#8000ff
Bacteroidaceae	445	Bacteroidaceae	Lachnospiraceae	0.19498812394099999	47	53	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	8.0	0.0	#d4dd80	#8000ff
Lachnospiraceae	446	Lachnospiraceae	Catabacteriaceae	0.50323391761	53	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	4.0	0.0	#2adddd	#8000ff
Catabacteriaceae	447	Catabacteriaceae	Lachnospiraceae	0.50323391761	1	53	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	4.0	0.0	#2adddd	#8000ff
Lachnospiraceae	448	Lachnospiraceae	Cellulomonadaceae	0.0101778685998	53	6	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	4.0	0.0	#2adddd	#8000ff
Cellulomonadaceae	449	Cellulomonadaceae	Lachnospiraceae	0.0101778685998	6	53	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	0.0	0.0	#8000ff	#8000ff
Lachnospiraceae	450	Lachnospiraceae	Clostridiaceae	0.5980937925500001	53	33	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	4.0	0.0	#2adddd	#8000ff
Clostridiaceae	451	Clostridiaceae	Lachnospiraceae	0.5980937925500001	33	53	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	4.0	0.0	#2adddd	#8000ff
Lachnospiraceae	452	Lachnospiraceae	Clostridiales Family XIII. Incertae Sedis	0.042589190601000006	53	27	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	4.0	0.0	#2adddd	#8000ff
Clostridiales Family XIII. Incertae Sedis	453	Clostridiales Family XIII. Incertae Sedis	Lachnospiraceae	0.042589190601000006	27	53	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	6.0	1.0	#7effb5	#01b3ec
Lachnospiraceae	454	Lachnospiraceae	Coriobacteriaceae	0.7020380751559999	53	17	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	4.0	0.0	#2adddd	#8000ff
Coriobacteriaceae	455	Coriobacteriaceae	Lachnospiraceae	0.7020380751559999	17	53	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	4.0	0.0	#2adddd	#8000ff
Lachnospiraceae	456	Lachnospiraceae	Dermacoccaceae	0.0716603976406	53	12	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	4.0	0.0	#2adddd	#8000ff
Dermacoccaceae	457	Dermacoccaceae	Lachnospiraceae	0.0716603976406	12	53	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	6.0	1.0	#7effb5	#01b3ec
Lachnospiraceae	458	Lachnospiraceae	Desulfovibrionaceae	0.291617053834	53	13	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	4.0	0.0	#2adddd	#8000ff
Desulfovibrionaceae	459	Desulfovibrionaceae	Lachnospiraceae	0.291617053834	13	53	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	4.0	0.0	#2adddd	#8000ff
Lachnospiraceae	460	Lachnospiraceae	Eggerthellaceae	0.560055795932	53	19	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	4.0	0.0	#2adddd	#8000ff
Eggerthellaceae	461	Eggerthellaceae	Lachnospiraceae	0.560055795932	19	53	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	4.0	0.0	#2adddd	#8000ff
Lachnospiraceae	462	Lachnospiraceae	Enterococcaceae	0.397237800191	53	17	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc	4.0	0.0	#2adddd	#8000ff
Enterococcaceae	463	Enterococcaceae	Lachnospiraceae	0.397237800191	17	53	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc	4.0	0.0	#2adddd	#8000ff
Lachnospiraceae	464	Lachnospiraceae	Erysipelotrichaceae	0.213907046805	53	41	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	4.0	0.0	#2adddd	#8000ff
Erysipelotrichaceae	465	Erysipelotrichaceae	Lachnospiraceae	0.213907046805	41	53	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	6.0	1.0	#7effb5	#01b3ec
Lachnospiraceae	466	Lachnospiraceae	Eubacteriaceae	0.8041354449570001	53	41	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	4.0	0.0	#2adddd	#8000ff
Eubacteriaceae	467	Eubacteriaceae	Lachnospiraceae	0.8041354449570001	41	53	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	4.0	0.0	#2adddd	#8000ff
Lactobacillaceae	468	Lactobacillaceae	Aerococcaceae	0.189393367927	32	33	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	0.0	3.0	#8000ff	#feb562
Aerococcaceae	469	Aerococcaceae	Lactobacillaceae	0.189393367927	33	32	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	9.0	2.0	#feb562	#7effb5
Lactobacillaceae	470	Lactobacillaceae	Bifidobacteriaceae	0.0238502415982	32	33	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	0.0	3.0	#8000ff	#feb562
Bifidobacteriaceae	471	Bifidobacteriaceae	Lactobacillaceae	0.0238502415982	33	32	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	2.0	1.0	#2c7ef7	#01b3ec
Lactobacillaceae	472	Lactobacillaceae	Bradyrhizobiaceae	0.023848174038200002	32	5	Mid_vagina	Throat	Intertype	#18cde4	#ff5029	#cccccc	0.0	3.0	#8000ff	#feb562
Bradyrhizobiaceae	473	Bradyrhizobiaceae	Lactobacillaceae	0.023848174038200002	5	32	Throat	Mid_vagina	Intertype	#ff5029	#18cde4	#cccccc	7.0	3.0	#a8f79c	#feb562
Lactobacillaceae	474	Lactobacillaceae	Brevibacteriaceae	0.262550936431	32	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	0.0	3.0	#8000ff	#feb562
Brevibacteriaceae	475	Brevibacteriaceae	Lactobacillaceae	0.262550936431	1	32	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	9.0	2.0	#feb562	#7effb5
Lactobacillaceae	476	Lactobacillaceae	Caulobacteraceae	0.181437250114	32	2	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	0.0	3.0	#8000ff	#feb562
Caulobacteraceae	477	Caulobacteraceae	Lactobacillaceae	0.181437250114	2	32	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	0.0	3.0	#8000ff	#feb562
Lactobacillaceae	478	Lactobacillaceae	Dermabacteraceae	0.308444130095	32	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	0.0	3.0	#8000ff	#feb562
Dermabacteraceae	479	Dermabacteraceae	Lactobacillaceae	0.308444130095	1	32	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	3.0	#8000ff	#feb562
Leptotrichiaceae	480	Leptotrichiaceae	Actinomycetaceae	0.52024448048	31	44	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5.0	1.0	#54f6cb	#01b3ec
Actinomycetaceae	481	Actinomycetaceae	Leptotrichiaceae	0.52024448048	44	31	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5.0	1.0	#54f6cb	#01b3ec
Leptotrichiaceae	482	Leptotrichiaceae	Alteromonadaceae	0.07672192247989999	31	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	5.0	1.0	#54f6cb	#01b3ec
Alteromonadaceae	483	Alteromonadaceae	Leptotrichiaceae	0.07672192247989999	1	31	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	6.0	1.0	#7effb5	#01b3ec
Leptotrichiaceae	484	Leptotrichiaceae	Atopobiaceae	0.137885279878	31	24	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	5.0	1.0	#54f6cb	#01b3ec
Atopobiaceae	485	Atopobiaceae	Leptotrichiaceae	0.137885279878	24	31	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	2.0	1.0	#2c7ef7	#01b3ec
Leptotrichiaceae	486	Leptotrichiaceae	Bifidobacteriaceae	0.0361122135896	31	33	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc	5.0	1.0	#54f6cb	#01b3ec
Bifidobacteriaceae	487	Bifidobacteriaceae	Leptotrichiaceae	0.0361122135896	33	31	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc	2.0	1.0	#2c7ef7	#01b3ec
Leptotrichiaceae	488	Leptotrichiaceae	Burkholderiaceae	0.35701386587399997	31	37	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5.0	1.0	#54f6cb	#01b3ec
Burkholderiaceae	489	Burkholderiaceae	Leptotrichiaceae	0.35701386587399997	37	31	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	10.0	1.0	#ff8143	#01b3ec
Leptotrichiaceae	490	Leptotrichiaceae	Campylobacteraceae	0.604787154433	31	37	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	5.0	1.0	#54f6cb	#01b3ec
Campylobacteraceae	491	Campylobacteraceae	Leptotrichiaceae	0.604787154433	37	31	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	5.0	1.0	#54f6cb	#01b3ec
Leptotrichiaceae	492	Leptotrichiaceae	Cardiobacteriaceae	0.569211742246	31	20	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	5.0	1.0	#54f6cb	#01b3ec
Cardiobacteriaceae	493	Cardiobacteriaceae	Leptotrichiaceae	0.569211742246	20	31	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	3.0	1.0	#01b3ec	#01b3ec
Leptotrichiaceae	494	Leptotrichiaceae	Clostridiales Family XIII. Incertae Sedis	0.428152931982	31	27	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	5.0	1.0	#54f6cb	#01b3ec
Clostridiales Family XIII. Incertae Sedis	495	Clostridiales Family XIII. Incertae Sedis	Leptotrichiaceae	0.428152931982	27	31	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	6.0	1.0	#7effb5	#01b3ec
Leptotrichiaceae	496	Leptotrichiaceae	Comamonadaceae	0.24416079221200002	31	25	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	5.0	1.0	#54f6cb	#01b3ec
Comamonadaceae	497	Comamonadaceae	Leptotrichiaceae	0.24416079221200002	25	31	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	5.0	1.0	#54f6cb	#01b3ec
Leptotrichiaceae	498	Leptotrichiaceae	Corynebacteriaceae	0.604435960555	31	39	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5.0	1.0	#54f6cb	#01b3ec
Corynebacteriaceae	499	Corynebacteriaceae	Leptotrichiaceae	0.604435960555	39	31	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5.0	1.0	#54f6cb	#01b3ec
Leptotrichiaceae	500	Leptotrichiaceae	Dermacoccaceae	0.403733418961	31	12	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	5.0	1.0	#54f6cb	#01b3ec
Dermacoccaceae	501	Dermacoccaceae	Leptotrichiaceae	0.403733418961	12	31	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	6.0	1.0	#7effb5	#01b3ec
Leptotrichiaceae	502	Leptotrichiaceae	Erysipelotrichaceae	0.07047416923510001	31	41	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	5.0	1.0	#54f6cb	#01b3ec
Erysipelotrichaceae	503	Erysipelotrichaceae	Leptotrichiaceae	0.07047416923510001	41	31	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	6.0	1.0	#7effb5	#01b3ec
Leptotrichiaceae	504	Leptotrichiaceae	Erythrobacteraceae	0.049033527362299996	31	13	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	5.0	1.0	#54f6cb	#01b3ec
Erythrobacteraceae	505	Erythrobacteraceae	Leptotrichiaceae	0.049033527362299996	13	31	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	10.0	1.0	#ff8143	#01b3ec
Leptotrichiaceae	506	Leptotrichiaceae	Flavobacteriaceae	0.6185320980210001	31	35	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5.0	1.0	#54f6cb	#01b3ec
Flavobacteriaceae	507	Flavobacteriaceae	Leptotrichiaceae	0.6185320980210001	35	31	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5.0	1.0	#54f6cb	#01b3ec
Leptotrichiaceae	508	Leptotrichiaceae	Fusobacteriaceae	0.276305839954	31	29	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	5.0	1.0	#54f6cb	#01b3ec
Fusobacteriaceae	509	Fusobacteriaceae	Leptotrichiaceae	0.276305839954	29	31	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	6.0	1.0	#7effb5	#01b3ec
Leuconostocaceae	510	Leuconostocaceae	Actinomycetaceae	0.0854626476058	3	44	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	6.0	1.0	#7effb5	#01b3ec
Actinomycetaceae	511	Actinomycetaceae	Leuconostocaceae	0.0854626476058	44	3	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	5.0	1.0	#54f6cb	#01b3ec
Leuconostocaceae	512	Leuconostocaceae	Atopobiaceae	0.19962769849300002	3	24	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	6.0	1.0	#7effb5	#01b3ec
Atopobiaceae	513	Atopobiaceae	Leuconostocaceae	0.19962769849300002	24	3	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	2.0	1.0	#2c7ef7	#01b3ec
Leuconostocaceae	514	Leuconostocaceae	Campylobacteraceae	0.39585086969300004	3	37	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	6.0	1.0	#7effb5	#01b3ec
Campylobacteraceae	515	Campylobacteraceae	Leuconostocaceae	0.39585086969300004	37	3	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	5.0	1.0	#54f6cb	#01b3ec
Leuconostocaceae	516	Leuconostocaceae	Clostridiales Family XIII. Incertae Sedis	0.026009334533700003	3	27	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	6.0	1.0	#7effb5	#01b3ec
Clostridiales Family XIII. Incertae Sedis	517	Clostridiales Family XIII. Incertae Sedis	Leuconostocaceae	0.026009334533700003	27	3	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	6.0	1.0	#7effb5	#01b3ec
Leuconostocaceae	518	Leuconostocaceae	Comamonadaceae	0.027143853145499997	3	25	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	6.0	1.0	#7effb5	#01b3ec
Comamonadaceae	519	Comamonadaceae	Leuconostocaceae	0.027143853145499997	25	3	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	5.0	1.0	#54f6cb	#01b3ec
Leuconostocaceae	520	Leuconostocaceae	Coriobacteriaceae	0.0397358574234	3	17	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	6.0	1.0	#7effb5	#01b3ec
Coriobacteriaceae	521	Coriobacteriaceae	Leuconostocaceae	0.0397358574234	17	3	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	4.0	0.0	#2adddd	#8000ff
Leuconostocaceae	522	Leuconostocaceae	Dermacoccaceae	0.22282538464600002	3	12	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	6.0	1.0	#7effb5	#01b3ec
Dermacoccaceae	523	Dermacoccaceae	Leuconostocaceae	0.22282538464600002	12	3	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	6.0	1.0	#7effb5	#01b3ec
Leuconostocaceae	524	Leuconostocaceae	Eggerthellaceae	0.0541888395342	3	19	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	6.0	1.0	#7effb5	#01b3ec
Eggerthellaceae	525	Eggerthellaceae	Leuconostocaceae	0.0541888395342	19	3	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	4.0	0.0	#2adddd	#8000ff
Leuconostocaceae	526	Leuconostocaceae	Erysipelotrichaceae	0.0238957315835	3	41	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	6.0	1.0	#7effb5	#01b3ec
Erysipelotrichaceae	527	Erysipelotrichaceae	Leuconostocaceae	0.0238957315835	41	3	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	6.0	1.0	#7effb5	#01b3ec
Leuconostocaceae	528	Leuconostocaceae	Eubacteriaceae	0.061367993090599995	3	41	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	6.0	1.0	#7effb5	#01b3ec
Eubacteriaceae	529	Eubacteriaceae	Leuconostocaceae	0.061367993090599995	41	3	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	4.0	0.0	#2adddd	#8000ff
Leuconostocaceae	530	Leuconostocaceae	Lachnospiraceae	0.240236227049	3	53	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	6.0	1.0	#7effb5	#01b3ec
Lachnospiraceae	531	Lachnospiraceae	Leuconostocaceae	0.240236227049	53	3	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	4.0	0.0	#2adddd	#8000ff
