source	Unnamed: 0	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps	spect_cluster	commun_cluster	spect_color	comm_color
Chryseobacterium	151	Chryseobacterium	Dehalobacter	2.0	13	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	61	13.0	7.0	#ff3b1e	#e4cf74
Delftia	152	Delftia	Bacillus	1.0	5	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	4.0	4.0	#10c6e6	#4df3ce
Bacillus	153	Bacillus	Delftia	1.0	17	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	4.0	4.0	#10c6e6	#4df3ce
Dialister	154	Dialister	Coprococcus	3.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Coprococcus	155	Coprococcus	Dialister	3.0	18	42	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Dielma	156	Dielma	Butyricimonas	2.0	1	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Butyricimonas	157	Butyricimonas	Dielma	2.0	11	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Dolosigranulum	158	Dolosigranulum	Amphibacillus	1.0	4	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	2.0	4.0	#386df9	#4df3ce
Amphibacillus	159	Amphibacillus	Dolosigranulum	1.0	1	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	2.0	4.0	#386df9	#4df3ce
Dolosigranulum	160	Dolosigranulum	Atopobacter	1.0	4	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	2.0	4.0	#386df9	#4df3ce
Atopobacter	161	Atopobacter	Dolosigranulum	1.0	1	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	2.0	4.0	#386df9	#4df3ce
Dolosigranulum	162	Dolosigranulum	Brevundimonas	1.0	4	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	2.0	4.0	#386df9	#4df3ce
Brevundimonas	163	Brevundimonas	Dolosigranulum	1.0	1	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	2.0	4.0	#386df9	#4df3ce
Dolosigranulum	164	Dolosigranulum	Calothrix	1.0	4	14	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	2.0	4.0	#386df9	#4df3ce
Calothrix	165	Calothrix	Dolosigranulum	1.0	2	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	2.0	4.0	#386df9	#4df3ce
Dorea	166	Dorea	Akkermansia	3.0	42	31	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Akkermansia	167	Akkermansia	Dorea	3.0	21	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Dorea	168	Dorea	Blautia	5.0	42	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Blautia	169	Blautia	Dorea	5.0	19	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Dorea	170	Dorea	Collinsella	3.0	42	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Collinsella	171	Collinsella	Dorea	3.0	11	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Echinicola	172	Echinicola	Actinobacillus	2.0	5	23	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	13.0	7.0	#ff3b1e	#e4cf74
Actinobacillus	173	Actinobacillus	Echinicola	2.0	10	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	13.0	0.0	#ff3b1e	#8000ff
Echinicola	174	Echinicola	Avibacterium	2.0	5	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	13.0	7.0	#ff3b1e	#e4cf74
Avibacterium	175	Avibacterium	Echinicola	2.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	13.0	7.0	#ff3b1e	#e4cf74
Echinicola	176	Echinicola	Basfia	2.0	5	15	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	13.0	7.0	#ff3b1e	#e4cf74
Basfia	177	Basfia	Echinicola	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	13.0	7.0	#ff3b1e	#e4cf74
Echinicola	178	Echinicola	Bibersteinia	1.0	5	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	13.0	7.0	#ff3b1e	#e4cf74
Bibersteinia	179	Bibersteinia	Echinicola	1.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	7.0	7.0	#7effb5	#e4cf74
Echinicola	180	Echinicola	Chryseobacterium	2.0	5	16	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	61	13.0	7.0	#ff3b1e	#e4cf74
Chryseobacterium	181	Chryseobacterium	Echinicola	2.0	13	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	61	13.0	7.0	#ff3b1e	#e4cf74
Echinicola	182	Echinicola	Dehalobacter	2.0	5	4	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	13.0	7.0	#ff3b1e	#e4cf74
Dehalobacter	183	Dehalobacter	Echinicola	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	13.0	7.0	#ff3b1e	#e4cf74
Eggerthella	184	Eggerthella	Bifidobacterium	2.0	17	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Bifidobacterium	185	Bifidobacterium	Eggerthella	2.0	22	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Eggerthella	186	Eggerthella	Catabacter	1.0	17	22	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Catabacter	187	Catabacter	Eggerthella	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Elizabethkingia	188	Elizabethkingia	Comamonas	1.0	3	29	Buccal_mucosa	Mid_vagina	Intertype	#1996f3	#18cde4	#cccccc	61	9.0	4.0	#c6e789	#4df3ce
Comamonas	189	Comamonas	Elizabethkingia	1.0	3	1	Mid_vagina	Buccal_mucosa	Intertype	#18cde4	#1996f3	#cccccc	61	9.0	4.0	#c6e789	#4df3ce
Enhydrobacter	190	Enhydrobacter	Comamonas	1.0	2	29	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	61	9.0	4.0	#c6e789	#4df3ce
Comamonas	191	Comamonas	Enhydrobacter	1.0	3	2	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	61	9.0	4.0	#c6e789	#4df3ce
Enterococcus	192	Enterococcus	Alistipes	5.0	18	1	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	61	5.0	6.0	#37e6d8	#b2f396
Alistipes	193	Alistipes	Enterococcus	5.0	29	15	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	61	5.0	6.0	#37e6d8	#b2f396
Enterococcus	194	Enterococcus	Bacteroides	8.0	18	17	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	61	5.0	6.0	#37e6d8	#b2f396
Bacteroides	195	Bacteroides	Enterococcus	8.0	47	15	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	61	5.0	6.0	#37e6d8	#b2f396
Erysipelatoclostridium	196	Erysipelatoclostridium	Adlercreutzia	2.0	1	39	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Adlercreutzia	197	Adlercreutzia	Erysipelatoclostridium	2.0	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Erysipelatoclostridium	198	Erysipelatoclostridium	Anaerostipes	3.0	1	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Anaerostipes	199	Anaerostipes	Erysipelatoclostridium	3.0	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Erysipelatoclostridium	200	Erysipelatoclostridium	Butyricicoccus	2.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Butyricicoccus	201	Butyricicoccus	Erysipelatoclostridium	2.0	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	10.0	6.0	#ecc86f	#b2f396
Erysipelatoclostridium	202	Erysipelatoclostridium	Catabacter	1.0	1	22	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Catabacter	203	Catabacter	Erysipelatoclostridium	1.0	1	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Erysipelatoclostridium	204	Erysipelatoclostridium	Coprobacillus	2.0	1	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Coprobacillus	205	Coprobacillus	Erysipelatoclostridium	2.0	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Erysipelatoclostridium	206	Erysipelatoclostridium	Coprobacter	3.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Coprobacter	207	Coprobacter	Erysipelatoclostridium	3.0	5	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Eubacterium	208	Eubacterium	Adlercreutzia	4.0	2	39	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	61	0.0	1.0	#8000ff	#4e4dfc
Adlercreutzia	209	Adlercreutzia	Eubacterium	4.0	6	41	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	61	0.0	1.0	#8000ff	#4e4dfc
Eubacterium	210	Eubacterium	Anaerostipes	5.0	2	9	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	61	0.0	1.0	#8000ff	#4e4dfc
Anaerostipes	211	Anaerostipes	Eubacterium	5.0	10	41	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	61	0.0	1.0	#8000ff	#4e4dfc
Eubacterium	212	Eubacterium	Clostridium	2.0	2	13	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	61	0.0	1.0	#8000ff	#4e4dfc
Clostridium	213	Clostridium	Eubacterium	2.0	29	41	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	61	2.0	1.0	#386df9	#4e4dfc
Eubacterium	214	Eubacterium	Coprobacillus	5.0	2	11	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	61	0.0	1.0	#8000ff	#4e4dfc
Coprobacillus	215	Coprobacillus	Eubacterium	5.0	10	41	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	61	0.0	1.0	#8000ff	#4e4dfc
Eubacterium	216	Eubacterium	Coprobacter	3.0	2	3	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	61	0.0	1.0	#8000ff	#4e4dfc
Coprobacter	217	Coprobacter	Eubacterium	3.0	5	41	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	61	0.0	1.0	#8000ff	#4e4dfc
Eubacterium	218	Eubacterium	Coprococcus	5.0	2	2	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	61	0.0	1.0	#8000ff	#4e4dfc
Coprococcus	219	Coprococcus	Eubacterium	5.0	18	41	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	61	0.0	1.0	#8000ff	#4e4dfc
Exiguobacterium	220	Exiguobacterium	Arcanobacterium	1.0	3	13	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	2.0	3.0	#386df9	#18cde4
Arcanobacterium	221	Arcanobacterium	Exiguobacterium	1.0	2	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	2.0	3.0	#386df9	#18cde4
Facklamia	222	Facklamia	Aerococcus	1.0	15	6	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	61	6.0	4.0	#5af8c8	#4df3ce
Aerococcus	223	Aerococcus	Facklamia	1.0	5	3	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	61	2.0	4.0	#386df9	#4df3ce
Facklamia	224	Facklamia	Brevibacterium	1.0	15	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	61	6.0	4.0	#5af8c8	#4df3ce
Brevibacterium	225	Brevibacterium	Facklamia	1.0	1	3	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	61	2.0	4.0	#386df9	#4df3ce
Facklamia	226	Facklamia	Burkholderia	1.0	15	6	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	61	6.0	4.0	#5af8c8	#4df3ce
Burkholderia	227	Burkholderia	Facklamia	1.0	1	3	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	61	2.0	4.0	#386df9	#4df3ce
Facklamia	228	Facklamia	Calothrix	1.0	15	14	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	61	6.0	4.0	#5af8c8	#4df3ce
Calothrix	229	Calothrix	Facklamia	1.0	2	3	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	61	2.0	4.0	#386df9	#4df3ce
Faecalibacterium	230	Faecalibacterium	Acetivibrio	4.0	1	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Acetivibrio	231	Acetivibrio	Faecalibacterium	4.0	13	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Faecalibacterium	232	Faecalibacterium	Anaerotruncus	4.0	1	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Anaerotruncus	233	Anaerotruncus	Faecalibacterium	4.0	13	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Faecalibacterium	234	Faecalibacterium	Bifidobacterium	3.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Bifidobacterium	235	Bifidobacterium	Faecalibacterium	3.0	22	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Faecalibacterium	236	Faecalibacterium	Clostridium	2.0	1	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Clostridium	237	Clostridium	Faecalibacterium	2.0	29	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Faecalibacterium	238	Faecalibacterium	Eggerthella	2.0	1	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Eggerthella	239	Eggerthella	Faecalibacterium	2.0	3	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Faecalicoccus	240	Faecalicoccus	Clostridium	1.0	10	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Clostridium	241	Clostridium	Faecalicoccus	1.0	29	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Faecalicoccus	242	Faecalicoccus	Eggerthella	1.0	10	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Eggerthella	243	Eggerthella	Faecalicoccus	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Faecalicoccus	244	Faecalicoccus	Erysipelatoclostridium	1.0	10	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Erysipelatoclostridium	245	Erysipelatoclostridium	Faecalicoccus	1.0	10	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Faecalitalea	246	Faecalitalea	Acetivibrio	2.0	8	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Acetivibrio	247	Acetivibrio	Faecalitalea	2.0	13	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Faecalitalea	248	Faecalitalea	Bilophila	2.0	8	22	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Bilophila	249	Bilophila	Faecalitalea	2.0	10	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Faecalitalea	250	Faecalitalea	Butyricicoccus	2.0	8	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Butyricicoccus	251	Butyricicoccus	Faecalitalea	2.0	10	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	10.0	6.0	#ecc86f	#b2f396
Faecalitalea	252	Faecalitalea	Collinsella	2.0	8	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Collinsella	253	Collinsella	Faecalitalea	2.0	11	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Faecalitalea	254	Faecalitalea	Eubacterium	2.0	8	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	61	0.0	1.0	#8000ff	#4e4dfc
Eubacterium	255	Eubacterium	Faecalitalea	2.0	41	4	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	61	0.0	1.0	#8000ff	#4e4dfc
Fenollaria	256	Fenollaria	Comamonas	1.0	41	29	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	61	2.0	4.0	#386df9	#4df3ce
Comamonas	257	Comamonas	Fenollaria	1.0	3	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	61	9.0	4.0	#c6e789	#4df3ce
Fenollaria	258	Fenollaria	Cupriavidus	1.0	41	39	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	61	2.0	4.0	#386df9	#4df3ce
Cupriavidus	259	Cupriavidus	Fenollaria	1.0	5	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	61	10.0	6.0	#ecc86f	#b2f396
Filifactor	260	Filifactor	Bulleidia	1.0	2	4	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	61	2.0	0.0	#386df9	#8000ff
Bulleidia	261	Bulleidia	Filifactor	1.0	6	11	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	61	2.0	0.0	#386df9	#8000ff
Filifactor	262	Filifactor	Eggerthia	1.0	2	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	61	2.0	0.0	#386df9	#8000ff
Eggerthia	263	Eggerthia	Filifactor	1.0	2	11	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	61	13.0	0.0	#ff3b1e	#8000ff
Flavobacterium	264	Flavobacterium	Afipia	1.0	29	5	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	61	1.0	5.0	#5c38fd	#7effb5
Afipia	265	Afipia	Flavobacterium	1.0	4	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	61	1.0	5.0	#5c38fd	#7effb5
Flavonifractor	266	Flavonifractor	Adlercreutzia	3.0	1	39	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Adlercreutzia	267	Adlercreutzia	Flavonifractor	3.0	6	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Flavonifractor	268	Flavonifractor	Anaerostipes	5.0	1	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Anaerostipes	269	Anaerostipes	Flavonifractor	5.0	10	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Flavonifractor	270	Flavonifractor	Blautia	8.0	1	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Blautia	271	Blautia	Flavonifractor	8.0	19	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Flavonifractor	272	Flavonifractor	Butyricimonas	3.0	1	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Butyricimonas	273	Butyricimonas	Flavonifractor	3.0	11	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Flavonifractor	274	Flavonifractor	Coprobacillus	4.0	1	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Coprobacillus	275	Coprobacillus	Flavonifractor	4.0	10	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Flavonifractor	276	Flavonifractor	Coprobacter	3.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Coprobacter	277	Coprobacter	Flavonifractor	3.0	5	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Flavonifractor	278	Flavonifractor	Coprococcus	5.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Coprococcus	279	Coprococcus	Flavonifractor	5.0	18	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Flavonifractor	280	Flavonifractor	Dysgonomonas	2.0	1	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Dysgonomonas	281	Dysgonomonas	Flavonifractor	2.0	2	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Flavonifractor	282	Flavonifractor	Erysipelatoclostridium	3.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Erysipelatoclostridium	283	Erysipelatoclostridium	Flavonifractor	3.0	10	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Flavonifractor	284	Flavonifractor	Eubacterium	4.0	1	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	61	0.0	1.0	#8000ff	#4e4dfc
Eubacterium	285	Eubacterium	Flavonifractor	4.0	41	15	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	61	0.0	1.0	#8000ff	#4e4dfc
Flavonifractor	286	Flavonifractor	Faecalibacterium	4.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Faecalibacterium	287	Faecalibacterium	Flavonifractor	4.0	29	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Fusobacterium	288	Fusobacterium	Abiotrophia	6.0	4	29	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	61	7.0	0.0	#7effb5	#8000ff
Abiotrophia	289	Abiotrophia	Fusobacterium	6.0	29	29	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	61	7.0	0.0	#7effb5	#8000ff
Fusobacterium	290	Fusobacterium	Aggregatibacter	8.0	4	4	Tongue_dorsum	Mixed	Intertype	#ff0000	#cccccc	#cccccc	61	7.0	0.0	#7effb5	#8000ff
Aggregatibacter	291	Aggregatibacter	Fusobacterium	8.0	31	29	Mixed	Tongue_dorsum	Intertype	#cccccc	#ff0000	#cccccc	61	7.0	0.0	#7effb5	#8000ff
Fusobacterium	292	Fusobacterium	Catonella	6.0	4	7	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	61	7.0	0.0	#7effb5	#8000ff
Catonella	293	Catonella	Fusobacterium	6.0	25	29	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	61	7.0	0.0	#7effb5	#8000ff
Gardnerella	294	Gardnerella	Atopobium	2.0	11	1	Posterior_fornix	Saliva	Intertype	#4df3ce	#7effb5	#cccccc	61	11.0	10.0	#ffa055	#ff0000
Atopobium	295	Atopobium	Gardnerella	2.0	24	13	Saliva	Posterior_fornix	Intertype	#7effb5	#4df3ce	#cccccc	61	2.0	0.0	#386df9	#8000ff
Gordonibacter	296	Gordonibacter	Anaerostipes	4.0	1	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Anaerostipes	297	Anaerostipes	Gordonibacter	4.0	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Gordonibacter	298	Gordonibacter	Clostridium	3.0	1	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Clostridium	299	Clostridium	Gordonibacter	3.0	29	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc
Gordonibacter	300	Gordonibacter	Coprobacillus	3.0	1	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
Coprobacillus	301	Coprobacillus	Gordonibacter	3.0	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc
