source	Unnamed: 0	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
Fusobacteriales	142	Fusobacteriales	Cardiobacteriales	0.260648532991	33	20	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	2.0	1.0	#7effb5	#1996f3
Cardiobacteriales	143	Cardiobacteriales	Fusobacteriales	0.260648532991	20	33	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	2.0	1.0	#7effb5	#1996f3
Fusobacteriales	144	Fusobacteriales	Cellvibrionales	0.16820557570300002	33	1	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	2.0	1.0	#7effb5	#1996f3
Cellvibrionales	145	Cellvibrionales	Fusobacteriales	0.16820557570300002	1	33	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	1.0	1.0	#01b3ec	#1996f3
Fusobacteriales	146	Fusobacteriales	Coriobacteriales	0.0393316706918	33	40	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	2.0	1.0	#7effb5	#1996f3
Coriobacteriales	147	Coriobacteriales	Fusobacteriales	0.0393316706918	40	33	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	4.0	2.0	#ff0000	#4df3ce
Fusobacteriales	148	Fusobacteriales	Corynebacteriales	0.219053754272	33	43	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	2.0	1.0	#7effb5	#1996f3
Corynebacteriales	149	Corynebacteriales	Fusobacteriales	0.219053754272	43	33	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	2.0	1.0	#7effb5	#1996f3
Fusobacteriales	150	Fusobacteriales	Erysipelotrichales	0.26086857434099997	33	41	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	2.0	1.0	#7effb5	#1996f3
Erysipelotrichales	151	Erysipelotrichales	Fusobacteriales	0.26086857434099997	41	33	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
Fusobacteriales	152	Fusobacteriales	Flavobacteriales	0.29981709078200003	33	35	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	2.0	1.0	#7effb5	#1996f3
Flavobacteriales	153	Flavobacteriales	Fusobacteriales	0.29981709078200003	35	33	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	2.0	1.0	#7effb5	#1996f3
Geodermatophilales	154	Geodermatophilales	Chromatiales	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	4.0	#01b3ec	#ff964f
Chromatiales	155	Chromatiales	Geodermatophilales	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	4.0	#01b3ec	#ff964f
Geodermatophilales	156	Geodermatophilales	Clostridiales	0.010947373799100001	1	58	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	1.0	4.0	#01b3ec	#ff964f
Clostridiales	157	Clostridiales	Geodermatophilales	0.010947373799100001	58	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	0.0	0.0	#8000ff	#8000ff
Geodermatophilales	158	Geodermatophilales	Cytophagales	0.98085090707	1	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	4.0	#01b3ec	#ff964f
Cytophagales	159	Cytophagales	Geodermatophilales	0.98085090707	9	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	4.0	#01b3ec	#ff964f
Hydrogenophilales	160	Hydrogenophilales	Chromatiales	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	4.0	#01b3ec	#ff964f
Chromatiales	161	Chromatiales	Hydrogenophilales	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	4.0	#01b3ec	#ff964f
Hydrogenophilales	162	Hydrogenophilales	Clostridiales	0.010947373799100001	1	58	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	1.0	4.0	#01b3ec	#ff964f
Clostridiales	163	Clostridiales	Hydrogenophilales	0.010947373799100001	58	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	0.0	0.0	#8000ff	#8000ff
Hydrogenophilales	164	Hydrogenophilales	Cytophagales	0.98085090707	1	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	4.0	#01b3ec	#ff964f
Cytophagales	165	Cytophagales	Hydrogenophilales	0.98085090707	9	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	4.0	#01b3ec	#ff964f
Hydrogenophilales	166	Hydrogenophilales	Geodermatophilales	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	4.0	#01b3ec	#ff964f
Geodermatophilales	167	Geodermatophilales	Hydrogenophilales	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	4.0	#01b3ec	#ff964f
Lactobacillales	168	Lactobacillales	Caulobacterales	0.374272256141	61	2	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	3.0	3.0	#feb562	#b2f396
Caulobacterales	169	Caulobacterales	Lactobacillales	0.374272256141	2	61	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	3.0	3.0	#feb562	#b2f396
Micrococcales	170	Micrococcales	Actinomycetales	0.389564283063	42	44	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	2.0	1.0	#7effb5	#1996f3
Actinomycetales	171	Actinomycetales	Micrococcales	0.389564283063	44	42	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	2.0	1.0	#7effb5	#1996f3
Micrococcales	172	Micrococcales	Alteromonadales	0.146902408318	42	8	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	2.0	1.0	#7effb5	#1996f3
Alteromonadales	173	Alteromonadales	Micrococcales	0.146902408318	8	42	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	4.0	2.0	#ff0000	#4df3ce
Micrococcales	174	Micrococcales	Bacillales	0.160906482583	42	53	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	2.0	1.0	#7effb5	#1996f3
Bacillales	175	Bacillales	Micrococcales	0.160906482583	53	42	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	4.0	2.0	#ff0000	#4df3ce
Micrococcales	176	Micrococcales	Burkholderiales	0.230303480649	42	54	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	2.0	1.0	#7effb5	#1996f3
Burkholderiales	177	Burkholderiales	Micrococcales	0.230303480649	54	42	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	2.0	1.0	#7effb5	#1996f3
Micrococcales	178	Micrococcales	Campylobacterales	0.12450086045299999	42	37	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	2.0	1.0	#7effb5	#1996f3
Campylobacterales	179	Campylobacterales	Micrococcales	0.12450086045299999	37	42	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	2.0	1.0	#7effb5	#1996f3
Micrococcales	180	Micrococcales	Cardiobacteriales	0.08350500195119999	42	20	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	2.0	1.0	#7effb5	#1996f3
Cardiobacteriales	181	Cardiobacteriales	Micrococcales	0.08350500195119999	20	42	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	2.0	1.0	#7effb5	#1996f3
Micrococcales	182	Micrococcales	Cellvibrionales	0.300599777684	42	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	2.0	1.0	#7effb5	#1996f3
Cellvibrionales	183	Cellvibrionales	Micrococcales	0.300599777684	1	42	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	1.0	#01b3ec	#1996f3
Micrococcales	184	Micrococcales	Corynebacteriales	0.19828043252	42	43	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	2.0	1.0	#7effb5	#1996f3
Corynebacteriales	185	Corynebacteriales	Micrococcales	0.19828043252	43	42	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	2.0	1.0	#7effb5	#1996f3
Micrococcales	186	Micrococcales	Flavobacteriales	0.173738706284	42	35	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	2.0	1.0	#7effb5	#1996f3
Flavobacteriales	187	Flavobacteriales	Micrococcales	0.173738706284	35	42	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	2.0	1.0	#7effb5	#1996f3
Micrococcales	188	Micrococcales	Fusobacteriales	0.192835516428	42	33	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	2.0	1.0	#7effb5	#1996f3
Fusobacteriales	189	Fusobacteriales	Micrococcales	0.192835516428	33	42	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	2.0	1.0	#7effb5	#1996f3
Mycoplasmatales	190	Mycoplasmatales	Actinomycetales	0.34793449541	17	44	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2.0	1.0	#7effb5	#1996f3
Actinomycetales	191	Actinomycetales	Mycoplasmatales	0.34793449541	44	17	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2.0	1.0	#7effb5	#1996f3
Mycoplasmatales	192	Mycoplasmatales	Alteromonadales	0.0804697633343	17	8	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	2.0	1.0	#7effb5	#1996f3
Alteromonadales	193	Alteromonadales	Mycoplasmatales	0.0804697633343	8	17	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	4.0	2.0	#ff0000	#4df3ce
Mycoplasmatales	194	Mycoplasmatales	Burkholderiales	0.018226691344599998	17	54	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2.0	1.0	#7effb5	#1996f3
Burkholderiales	195	Burkholderiales	Mycoplasmatales	0.018226691344599998	54	17	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2.0	1.0	#7effb5	#1996f3
Mycoplasmatales	196	Mycoplasmatales	Campylobacterales	0.34517831280699995	17	37	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	2.0	1.0	#7effb5	#1996f3
Campylobacterales	197	Campylobacterales	Mycoplasmatales	0.34517831280699995	37	17	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	2.0	1.0	#7effb5	#1996f3
Mycoplasmatales	198	Mycoplasmatales	Cardiobacteriales	0.377431650881	17	20	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	2.0	1.0	#7effb5	#1996f3
Cardiobacteriales	199	Cardiobacteriales	Mycoplasmatales	0.377431650881	20	17	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	2.0	1.0	#7effb5	#1996f3
Mycoplasmatales	200	Mycoplasmatales	Corynebacteriales	0.087355395885	17	43	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2.0	1.0	#7effb5	#1996f3
Corynebacteriales	201	Corynebacteriales	Mycoplasmatales	0.087355395885	43	17	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2.0	1.0	#7effb5	#1996f3
Mycoplasmatales	202	Mycoplasmatales	Flavobacteriales	0.22057182577599999	17	35	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2.0	1.0	#7effb5	#1996f3
Flavobacteriales	203	Flavobacteriales	Mycoplasmatales	0.22057182577599999	35	17	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2.0	1.0	#7effb5	#1996f3
Mycoplasmatales	204	Mycoplasmatales	Fusobacteriales	0.031969672919400005	17	33	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	2.0	1.0	#7effb5	#1996f3
Fusobacteriales	205	Fusobacteriales	Mycoplasmatales	0.031969672919400005	33	17	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	2.0	1.0	#7effb5	#1996f3
Mycoplasmatales	206	Mycoplasmatales	Lactobacillales	0.143553431538	17	61	Subgingival_plaque	Mid_vagina	Intertype	#e4cf74	#18cde4	#cccccc	2.0	1.0	#7effb5	#1996f3
Lactobacillales	207	Lactobacillales	Mycoplasmatales	0.143553431538	61	17	Mid_vagina	Subgingival_plaque	Intertype	#18cde4	#e4cf74	#cccccc	3.0	3.0	#feb562	#b2f396
Mycoplasmatales	208	Mycoplasmatales	Micrococcales	0.0104620165427	17	42	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	2.0	1.0	#7effb5	#1996f3
Micrococcales	209	Micrococcales	Mycoplasmatales	0.0104620165427	42	17	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	2.0	1.0	#7effb5	#1996f3
Neisseriales	210	Neisseriales	Actinomycetales	0.158415091698	36	44	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	4.0	2.0	#ff0000	#4df3ce
Actinomycetales	211	Actinomycetales	Neisseriales	0.158415091698	44	36	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2.0	1.0	#7effb5	#1996f3
Neisseriales	212	Neisseriales	Alteromonadales	0.37625244088200005	36	8	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	4.0	2.0	#ff0000	#4df3ce
Alteromonadales	213	Alteromonadales	Neisseriales	0.37625244088200005	8	36	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	4.0	2.0	#ff0000	#4df3ce
Neisseriales	214	Neisseriales	Bacillales	0.290528278499	36	53	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc	4.0	2.0	#ff0000	#4df3ce
Bacillales	215	Bacillales	Neisseriales	0.290528278499	53	36	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc	4.0	2.0	#ff0000	#4df3ce
Neisseriales	216	Neisseriales	Campylobacterales	0.18728047558400002	36	37	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	4.0	2.0	#ff0000	#4df3ce
Campylobacterales	217	Campylobacterales	Neisseriales	0.18728047558400002	37	36	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	2.0	1.0	#7effb5	#1996f3
Neisseriales	218	Neisseriales	Cellvibrionales	0.0171942756988	36	1	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	4.0	2.0	#ff0000	#4df3ce
Cellvibrionales	219	Cellvibrionales	Neisseriales	0.0171942756988	1	36	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	1.0	1.0	#01b3ec	#1996f3
Neisseriales	220	Neisseriales	Chlamydiales	0.17805606370700003	36	8	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc	4.0	2.0	#ff0000	#4df3ce
Chlamydiales	221	Chlamydiales	Neisseriales	0.17805606370700003	8	36	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc	4.0	2.0	#ff0000	#4df3ce
Neisseriales	222	Neisseriales	Erysipelotrichales	0.251477464574	36	41	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	4.0	2.0	#ff0000	#4df3ce
Erysipelotrichales	223	Erysipelotrichales	Neisseriales	0.251477464574	41	36	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	0.0	0.0	#8000ff	#8000ff
Neisseriales	224	Neisseriales	Flavobacteriales	0.0985097484691	36	35	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	4.0	2.0	#ff0000	#4df3ce
Flavobacteriales	225	Flavobacteriales	Neisseriales	0.0985097484691	35	36	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2.0	1.0	#7effb5	#1996f3
Neisseriales	226	Neisseriales	Fusobacteriales	0.108051779525	36	33	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	4.0	2.0	#ff0000	#4df3ce
Fusobacteriales	227	Fusobacteriales	Neisseriales	0.108051779525	33	36	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	2.0	1.0	#7effb5	#1996f3
Neisseriales	228	Neisseriales	Micrococcales	0.10454645522299999	36	42	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	4.0	2.0	#ff0000	#4df3ce
Micrococcales	229	Micrococcales	Neisseriales	0.10454645522299999	42	36	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	2.0	1.0	#7effb5	#1996f3
Nostocales	230	Nostocales	Caulobacterales	0.200189660686	2	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	3.0	3.0	#feb562	#b2f396
Caulobacterales	231	Caulobacterales	Nostocales	0.200189660686	2	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	3.0	3.0	#feb562	#b2f396
Nostocales	232	Nostocales	Lactobacillales	0.334852841667	2	61	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	3.0	3.0	#feb562	#b2f396
Lactobacillales	233	Lactobacillales	Nostocales	0.334852841667	61	2	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	3.0	3.0	#feb562	#b2f396
Oceanospirillales	234	Oceanospirillales	Bacillales	0.45048181150300004	2	53	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	4.0	2.0	#ff0000	#4df3ce
Bacillales	235	Bacillales	Oceanospirillales	0.45048181150300004	53	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	4.0	2.0	#ff0000	#4df3ce
Oceanospirillales	236	Oceanospirillales	Campylobacterales	0.0257528082149	2	37	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc	4.0	2.0	#ff0000	#4df3ce
Campylobacterales	237	Campylobacterales	Oceanospirillales	0.0257528082149	37	2	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc	2.0	1.0	#7effb5	#1996f3
Oceanospirillales	238	Oceanospirillales	Chlamydiales	0.48011624978600004	2	8	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	4.0	2.0	#ff0000	#4df3ce
Chlamydiales	239	Chlamydiales	Oceanospirillales	0.48011624978600004	8	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	4.0	2.0	#ff0000	#4df3ce
Oceanospirillales	240	Oceanospirillales	Cytophagales	0.04314175194849999	2	9	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	4.0	2.0	#ff0000	#4df3ce
Cytophagales	241	Cytophagales	Oceanospirillales	0.04314175194849999	9	2	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc	1.0	4.0	#01b3ec	#ff964f
Oceanospirillales	242	Oceanospirillales	Neisseriales	0.422856572705	2	36	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc	4.0	2.0	#ff0000	#4df3ce
Neisseriales	243	Neisseriales	Oceanospirillales	0.422856572705	36	2	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc	4.0	2.0	#ff0000	#4df3ce
Pasteurellales	244	Pasteurellales	Alteromonadales	0.5421565257240001	41	8	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	4.0	2.0	#ff0000	#4df3ce
Alteromonadales	245	Alteromonadales	Pasteurellales	0.5421565257240001	8	41	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	4.0	2.0	#ff0000	#4df3ce
Pasteurellales	246	Pasteurellales	Bacillales	0.533004983539	41	53	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	4.0	2.0	#ff0000	#4df3ce
Bacillales	247	Bacillales	Pasteurellales	0.533004983539	53	41	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	4.0	2.0	#ff0000	#4df3ce
Pasteurellales	248	Pasteurellales	Burkholderiales	0.0774759041402	41	54	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	4.0	2.0	#ff0000	#4df3ce
Burkholderiales	249	Burkholderiales	Pasteurellales	0.0774759041402	54	41	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	2.0	1.0	#7effb5	#1996f3
Pasteurellales	250	Pasteurellales	Campylobacterales	0.019321193625900002	41	37	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	4.0	2.0	#ff0000	#4df3ce
Campylobacterales	251	Campylobacterales	Pasteurellales	0.019321193625900002	37	41	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	2.0	1.0	#7effb5	#1996f3
Pasteurellales	252	Pasteurellales	Cellvibrionales	0.195955213462	41	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	4.0	2.0	#ff0000	#4df3ce
Cellvibrionales	253	Cellvibrionales	Pasteurellales	0.195955213462	1	41	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	1.0	#01b3ec	#1996f3
Pasteurellales	254	Pasteurellales	Chlamydiales	0.364257521275	41	8	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	4.0	2.0	#ff0000	#4df3ce
Chlamydiales	255	Chlamydiales	Pasteurellales	0.364257521275	8	41	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	4.0	2.0	#ff0000	#4df3ce
Pasteurellales	256	Pasteurellales	Cytophagales	0.0705567581888	41	9	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	4.0	2.0	#ff0000	#4df3ce
Cytophagales	257	Cytophagales	Pasteurellales	0.0705567581888	9	41	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	1.0	4.0	#01b3ec	#ff964f
Pasteurellales	258	Pasteurellales	Flavobacteriales	0.023829939045799997	41	35	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	4.0	2.0	#ff0000	#4df3ce
Flavobacteriales	259	Flavobacteriales	Pasteurellales	0.023829939045799997	35	41	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	2.0	1.0	#7effb5	#1996f3
Pasteurellales	260	Pasteurellales	Fusobacteriales	0.22721387437899998	41	33	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	4.0	2.0	#ff0000	#4df3ce
Fusobacteriales	261	Fusobacteriales	Pasteurellales	0.22721387437899998	33	41	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	2.0	1.0	#7effb5	#1996f3
Pasteurellales	262	Pasteurellales	Micrococcales	0.127223049683	41	42	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	4.0	2.0	#ff0000	#4df3ce
Micrococcales	263	Micrococcales	Pasteurellales	0.127223049683	42	41	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	2.0	1.0	#7effb5	#1996f3
Pasteurellales	264	Pasteurellales	Neisseriales	0.23076249914799998	41	36	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	4.0	2.0	#ff0000	#4df3ce
Neisseriales	265	Neisseriales	Pasteurellales	0.23076249914799998	36	41	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	4.0	2.0	#ff0000	#4df3ce
Pasteurellales	266	Pasteurellales	Oceanospirillales	0.118895657906	41	2	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	4.0	2.0	#ff0000	#4df3ce
Oceanospirillales	267	Oceanospirillales	Pasteurellales	0.118895657906	2	41	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	4.0	2.0	#ff0000	#4df3ce
Pleurocapsales	268	Pleurocapsales	Chromatiales	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	4.0	#01b3ec	#ff964f
Chromatiales	269	Chromatiales	Pleurocapsales	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	4.0	#01b3ec	#ff964f
Pleurocapsales	270	Pleurocapsales	Clostridiales	0.010947373799100001	1	58	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	1.0	4.0	#01b3ec	#ff964f
Clostridiales	271	Clostridiales	Pleurocapsales	0.010947373799100001	58	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	0.0	0.0	#8000ff	#8000ff
Pleurocapsales	272	Pleurocapsales	Cytophagales	0.98085090707	1	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	4.0	#01b3ec	#ff964f
Cytophagales	273	Cytophagales	Pleurocapsales	0.98085090707	9	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	4.0	#01b3ec	#ff964f
Pleurocapsales	274	Pleurocapsales	Geodermatophilales	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	4.0	#01b3ec	#ff964f
Geodermatophilales	275	Geodermatophilales	Pleurocapsales	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	4.0	#01b3ec	#ff964f
Pleurocapsales	276	Pleurocapsales	Hydrogenophilales	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	4.0	#01b3ec	#ff964f
Hydrogenophilales	277	Hydrogenophilales	Pleurocapsales	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	4.0	#01b3ec	#ff964f
Propionibacteriales	278	Propionibacteriales	Actinomycetales	0.09717117171769998	40	44	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	1.0	4.0	#01b3ec	#ff964f
Actinomycetales	279	Actinomycetales	Propionibacteriales	0.09717117171769998	44	40	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	2.0	1.0	#7effb5	#1996f3
Propionibacteriales	280	Propionibacteriales	Bacillales	0.124942679074	40	53	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc	1.0	4.0	#01b3ec	#ff964f
Bacillales	281	Bacillales	Propionibacteriales	0.124942679074	53	40	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	4.0	2.0	#ff0000	#4df3ce
