	source	target	weight	source_freq	target_freq	source_type	target_type	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
1043	Clostridium sp. KNHs214	Collinsella stercoris	1.0	4	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	18.0	1.0	#64fbc3	#7610ff
1044	Collinsella stercoris	Clostridium sp. L2-50	0.996928517936	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	18.0	1.0	#64fbc3	#7610ff
1045	Clostridium sp. L2-50	Collinsella stercoris	0.996928517936	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	18.0	1.0	#64fbc3	#7610ff
1046	Collinsella tanakaei	Barnesiella intestinihominis	0.978400181483	1	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	29.0	#2884f6	#d0e082
1047	Barnesiella intestinihominis	Collinsella tanakaei	0.978400181483	14	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	29.0	#2884f6	#d0e082
1048	Collinsella tanakaei	Bilophila sp. 4_1_30	0.963777346759	1	22	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	29.0	#2884f6	#d0e082
1049	Bilophila sp. 4_1_30	Collinsella tanakaei	0.963777346759	22	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	29.0	#2884f6	#d0e082
1050	Comamonas aquatica	Acidovorax delafieldii	1.0	1	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	16.0	13.0	#4df3ce	#17cbe4
1051	Acidovorax delafieldii	Comamonas aquatica	1.0	2	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	16.0	13.0	#4df3ce	#17cbe4
1052	Comamonas aquatica	Acidovorax ebreus	1.0	1	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	16.0	13.0	#4df3ce	#17cbe4
1053	Acidovorax ebreus	Comamonas aquatica	1.0	2	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	16.0	13.0	#4df3ce	#17cbe4
1054	Comamonas aquatica	Acidovorax sp. JS42	1.0	1	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	16.0	13.0	#4df3ce	#17cbe4
1055	Acidovorax sp. JS42	Comamonas aquatica	1.0	3	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	16.0	13.0	#4df3ce	#17cbe4
1056	Comamonas aquatica	Atopobium sp. oral taxon 810	1.0	1	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	16.0	13.0	#4df3ce	#17cbe4
1057	Atopobium sp. oral taxon 810	Comamonas aquatica	1.0	2	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	16.0	13.0	#4df3ce	#17cbe4
1058	Comamonas testosteroni	Afipia broomeae	0.8928692281489999	2	5	Mid_vagina	Throat	Intertype	#18cde4	#ff5029	#cccccc	17.0	24.0	#58f8c9	#96fca7
1059	Afipia broomeae	Comamonas testosteroni	0.8928692281489999	5	2	Throat	Mid_vagina	Intertype	#ff5029	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
1060	Comamonas testosteroni	Anaerococcus lactolyticus	0.8928692281489999	2	23	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
1061	Anaerococcus lactolyticus	Comamonas testosteroni	0.8928692281489999	23	2	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
1062	Comamonas testosteroni	Anaerococcus sp. PH9	0.8928692281489999	2	11	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
1063	Anaerococcus sp. PH9	Comamonas testosteroni	0.8928692281489999	11	2	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
1064	Comamonas testosteroni	Clostridiales bacterium S5-A14a	0.8928692281489999	2	10	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
1065	Clostridiales bacterium S5-A14a	Comamonas testosteroni	0.8928692281489999	10	2	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
1066	Comamonas testosteroni	Clostridium colicanis	0.8928692281489999	2	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
1067	Clostridium colicanis	Comamonas testosteroni	0.8928692281489999	1	2	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
1068	Comamonas testosteroni	Clostridium sp. ND2	0.8788478240880001	2	5	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
1069	Clostridium sp. ND2	Comamonas testosteroni	0.8788478240880001	5	2	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
1070	Coprobacillus sp. 3_3_56FAA	[Clostridium] sordellii	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	18.0	7.0	#64fbc3	#3079f7
1071	[Clostridium] sordellii	Coprobacillus sp. 3_3_56FAA	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	18.0	7.0	#64fbc3	#3079f7
1072	Coprobacillus sp. 3_3_56FAA	Anaerostipes hadrus	0.922478074717	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	18.0	7.0	#64fbc3	#3079f7
1073	Anaerostipes hadrus	Coprobacillus sp. 3_3_56FAA	0.922478074717	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	18.0	7.0	#64fbc3	#3079f7
1074	Coprobacillus sp. 3_3_56FAA	Clostridium dakarense	1.0	1	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	18.0	7.0	#64fbc3	#3079f7
1075	Clostridium dakarense	Coprobacillus sp. 3_3_56FAA	1.0	16	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	18.0	7.0	#64fbc3	#3079f7
1076	Coprobacillus sp. 3_3_56FAA	Clostridium sp. JCC	0.999466831296	1	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	18.0	7.0	#64fbc3	#3079f7
1077	Clostridium sp. JCC	Coprobacillus sp. 3_3_56FAA	0.999466831296	6	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	18.0	7.0	#64fbc3	#3079f7
1078	Coprobacillus sp. 3_3_56FAA	Collinsella aerofaciens	0.8648421979080001	1	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	18.0	7.0	#64fbc3	#3079f7
1079	Collinsella aerofaciens	Coprobacillus sp. 3_3_56FAA	0.8648421979080001	11	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	18.0	7.0	#64fbc3	#3079f7
1080	Coprobacillus sp. 8_1_38FAA	Clostridia bacterium UC5.1-2H11	0.8860448011959999	1	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	15.0	35.0	#3febd5	#ff9b52
1081	Clostridia bacterium UC5.1-2H11	Coprobacillus sp. 8_1_38FAA	0.8860448011959999	7	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	15.0	35.0	#3febd5	#ff9b52
1082	Coprobacillus sp. 8_1_38FAA	Clostridiales bacterium VE202-28	0.8860448011959999	1	23	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	15.0	35.0	#3febd5	#ff9b52
1083	Clostridiales bacterium VE202-28	Coprobacillus sp. 8_1_38FAA	0.8860448011959999	23	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	15.0	35.0	#3febd5	#ff9b52
1084	Coprobacter fastidiosus	Bilophila sp. 4_1_30	0.942885902146	9	22	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	29.0	#2884f6	#d0e082
1085	Bilophila sp. 4_1_30	Coprobacter fastidiosus	0.942885902146	22	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	29.0	#2884f6	#d0e082
1086	Coprobacter fastidiosus	Collinsella tanakaei	0.980453513582	9	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	29.0	#2884f6	#d0e082
1087	Collinsella tanakaei	Coprobacter fastidiosus	0.980453513582	1	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	29.0	#2884f6	#d0e082
1088	Coprococcus eutactus	[Clostridium] saccharogumia	0.872551852201	16	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	10.0	1.0	#01b3ec	#7610ff
1089	[Clostridium] saccharogumia	Coprococcus eutactus	0.872551852201	5	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	10.0	1.0	#01b3ec	#7610ff
1090	Coprococcus eutactus	Adlercreutzia equolifaciens	0.822057994764	16	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	10.0	1.0	#01b3ec	#7610ff
1091	Adlercreutzia equolifaciens	Coprococcus eutactus	0.822057994764	12	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	10.0	1.0	#01b3ec	#7610ff
1092	Coprococcus eutactus	Blautia sp. GD9	0.8344217379960001	16	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	10.0	1.0	#01b3ec	#7610ff
1093	Blautia sp. GD9	Coprococcus eutactus	0.8344217379960001	3	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	10.0	1.0	#01b3ec	#7610ff
1094	Coprococcus eutactus	Clostridiales bacterium VE202-21	0.801812622898	16	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	10.0	1.0	#01b3ec	#7610ff
1095	Clostridiales bacterium VE202-21	Coprococcus eutactus	0.801812622898	1	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	10.0	1.0	#01b3ec	#7610ff
1096	Coprococcus eutactus	Clostridiales bacterium VE202-27	0.800682521243	16	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	10.0	1.0	#01b3ec	#7610ff
1097	Clostridiales bacterium VE202-27	Coprococcus eutactus	0.800682521243	7	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	10.0	1.0	#01b3ec	#7610ff
1098	Coprococcus eutactus	Clostridium sp. ASF502	0.872551852201	16	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	10.0	1.0	#01b3ec	#7610ff
1099	Clostridium sp. ASF502	Coprococcus eutactus	0.872551852201	9	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	10.0	1.0	#01b3ec	#7610ff
1100	Coprococcus sp. HPP0048	Bacteroides oleiciplenus	0.80480923722	1	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1101	Bacteroides oleiciplenus	Coprococcus sp. HPP0048	0.80480923722	14	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1102	Coprococcus sp. HPP0048	Bacteroides sp. 2_2_4	0.816190994013	1	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1103	Bacteroides sp. 2_2_4	Coprococcus sp. HPP0048	0.816190994013	9	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1104	Coprococcus sp. HPP0048	Bifidobacterium breve	0.8141633584319999	1	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1105	Bifidobacterium breve	Coprococcus sp. HPP0048	0.8141633584319999	13	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1106	Coprococcus sp. HPP0048	Bifidobacterium kashiwanohense	0.8141633584319999	1	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1107	Bifidobacterium kashiwanohense	Coprococcus sp. HPP0048	0.8141633584319999	10	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1108	Coprococcus sp. HPP0048	Bifidobacterium pseudocatenulatum	0.8894597135879999	1	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1109	Bifidobacterium pseudocatenulatum	Coprococcus sp. HPP0048	0.8894597135879999	6	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1110	Coprococcus sp. HPP0048	Bifidobacterium ruminantium	0.8141633584319999	1	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1111	Bifidobacterium ruminantium	Coprococcus sp. HPP0048	0.8141633584319999	13	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1112	Coprococcus sp. HPP0048	Blautia hansenii	0.8141633584319999	1	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1113	Blautia hansenii	Coprococcus sp. HPP0048	0.8141633584319999	11	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1114	Coprococcus sp. HPP0074	Bacteroides sartorii	0.89759772713	1	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1115	Bacteroides sartorii	Coprococcus sp. HPP0074	0.89759772713	21	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1116	Coprococcus sp. HPP0074	Bacteroides sp. 2_2_4	0.988965553117	1	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1117	Bacteroides sp. 2_2_4	Coprococcus sp. HPP0074	0.988965553117	9	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1118	Coprococcus sp. HPP0074	Bifidobacterium breve	1.0	1	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1119	Bifidobacterium breve	Coprococcus sp. HPP0074	1.0	13	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1120	Coprococcus sp. HPP0074	Bifidobacterium kashiwanohense	1.0	1	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1121	Bifidobacterium kashiwanohense	Coprococcus sp. HPP0074	1.0	10	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1122	Coprococcus sp. HPP0074	Bifidobacterium pseudocatenulatum	0.967636317552	1	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1123	Bifidobacterium pseudocatenulatum	Coprococcus sp. HPP0074	0.967636317552	6	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1124	Coprococcus sp. HPP0074	Bifidobacterium ruminantium	1.0	1	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1125	Bifidobacterium ruminantium	Coprococcus sp. HPP0074	1.0	13	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1126	Coprococcus sp. HPP0074	Blautia hansenii	1.0	1	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1127	Blautia hansenii	Coprococcus sp. HPP0074	1.0	11	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1128	Coprococcus sp. HPP0074	Coprococcus sp. HPP0048	0.8141633584319999	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1129	Coprococcus sp. HPP0048	Coprococcus sp. HPP0074	0.8141633584319999	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	37.0	3.0	#ff3e1f	#5e35fe
1130	Coriobacteriaceae bacterium BV3Ac1	Afipia broomeae	1.0	15	5	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc	0.0	24.0	#8000ff	#96fca7
1131	Afipia broomeae	Coriobacteriaceae bacterium BV3Ac1	1.0	5	15	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc	0.0	24.0	#8000ff	#96fca7
1132	Coriobacteriaceae bacterium BV3Ac1	Anaerococcus lactolyticus	1.0	15	23	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
1133	Anaerococcus lactolyticus	Coriobacteriaceae bacterium BV3Ac1	1.0	23	15	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
1134	Coriobacteriaceae bacterium BV3Ac1	Anaerococcus prevotii	0.8928692281489999	15	12	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
1135	Anaerococcus prevotii	Coriobacteriaceae bacterium BV3Ac1	0.8928692281489999	12	15	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
1136	Coriobacteriaceae bacterium BV3Ac1	Anaerococcus sp. PH9	1.0	15	11	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
1137	Anaerococcus sp. PH9	Coriobacteriaceae bacterium BV3Ac1	1.0	11	15	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
1138	Coriobacteriaceae bacterium BV3Ac1	Clostridiales bacterium S5-A14a	1.0	15	10	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
1139	Clostridiales bacterium S5-A14a	Coriobacteriaceae bacterium BV3Ac1	1.0	10	15	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
1140	Coriobacteriaceae bacterium BV3Ac1	Clostridium colicanis	1.0	15	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
1141	Clostridium colicanis	Coriobacteriaceae bacterium BV3Ac1	1.0	1	15	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
1142	Coriobacteriaceae bacterium BV3Ac1	Clostridium sp. ND2	0.985808162412	15	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
1143	Clostridium sp. ND2	Coriobacteriaceae bacterium BV3Ac1	0.985808162412	5	15	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
1144	Coriobacteriaceae bacterium BV3Ac1	Comamonas testosteroni	0.8928692281489999	15	2	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
1145	Comamonas testosteroni	Coriobacteriaceae bacterium BV3Ac1	0.8928692281489999	2	15	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
1146	Corynebacterium ammoniagenes	Afipia birgiae	0.8892728746359999	3	14	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	36.0	23.0	#ff5029	#8bfeae
1147	Afipia birgiae	Corynebacterium ammoniagenes	0.8892728746359999	14	3	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	36.0	23.0	#ff5029	#8bfeae
1148	Corynebacterium ammoniagenes	Arcanobacterium sp. S3PF19	0.996971591577	3	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	36.0	23.0	#ff5029	#8bfeae
1149	Arcanobacterium sp. S3PF19	Corynebacterium ammoniagenes	0.996971591577	5	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	36.0	23.0	#ff5029	#8bfeae
1150	Corynebacterium ammoniagenes	Aureimonas altamirensis	0.996971591577	3	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	36.0	23.0	#ff5029	#8bfeae
1151	Aureimonas altamirensis	Corynebacterium ammoniagenes	0.996971591577	2	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	36.0	23.0	#ff5029	#8bfeae
1152	Corynebacterium ammoniagenes	Bacillus cereus	0.998004162391	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	36.0	23.0	#ff5029	#8bfeae
1153	Bacillus cereus	Corynebacterium ammoniagenes	0.998004162391	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	36.0	23.0	#ff5029	#8bfeae
1154	Corynebacterium argentoratense	Actinomyces slackii	0.945691272988	2	25	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	33.0	10.0	#ff8646	#0ea5ef
1155	Actinomyces slackii	Corynebacterium argentoratense	0.945691272988	25	2	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	33.0	10.0	#ff8646	#0ea5ef
1156	Corynebacterium argentoratense	Actinomyces sp. oral taxon 877	0.827743944334	2	23	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	33.0	10.0	#ff8646	#0ea5ef
1157	Actinomyces sp. oral taxon 877	Corynebacterium argentoratense	0.827743944334	23	2	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	33.0	10.0	#ff8646	#0ea5ef
1158	Corynebacterium aurimucosum	Acidovorax temperans	0.894794213239	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	14.0	#72febb	#22d6e0
1159	Acidovorax temperans	Corynebacterium aurimucosum	0.894794213239	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	14.0	#72febb	#22d6e0
1160	Corynebacterium camporealensis	Afipia birgiae	0.8928692281489999	12	14	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	36.0	23.0	#ff5029	#8bfeae
1161	Afipia birgiae	Corynebacterium camporealensis	0.8928692281489999	14	12	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	36.0	23.0	#ff5029	#8bfeae
1162	Corynebacterium camporealensis	Arcanobacterium sp. S3PF19	1.0	12	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	36.0	23.0	#ff5029	#8bfeae
1163	Arcanobacterium sp. S3PF19	Corynebacterium camporealensis	1.0	5	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	36.0	23.0	#ff5029	#8bfeae
1164	Corynebacterium camporealensis	Aureimonas altamirensis	1.0	12	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	36.0	23.0	#ff5029	#8bfeae
1165	Aureimonas altamirensis	Corynebacterium camporealensis	1.0	2	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	36.0	23.0	#ff5029	#8bfeae
1166	Corynebacterium camporealensis	Bacillus cereus	0.999702527702	12	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	36.0	23.0	#ff5029	#8bfeae
1167	Bacillus cereus	Corynebacterium camporealensis	0.999702527702	1	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	36.0	23.0	#ff5029	#8bfeae
1168	Corynebacterium camporealensis	Corynebacterium ammoniagenes	0.996971591577	12	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	36.0	23.0	#ff5029	#8bfeae
1169	Corynebacterium ammoniagenes	Corynebacterium camporealensis	0.996971591577	3	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	36.0	23.0	#ff5029	#8bfeae
1170	Corynebacterium casei	Campylobacter ureolyticus	0.8927082066240001	14	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	32.0	#425ffa	#f2c26b
1171	Campylobacter ureolyticus	Corynebacterium casei	0.8927082066240001	4	14	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	32.0	#425ffa	#f2c26b
1172	Corynebacterium diphtheriae	Acidovorax caeni	0.939794805439	2	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	26.0	12.0	#cbe486	#0ac0e8
1173	Acidovorax caeni	Corynebacterium diphtheriae	0.939794805439	2	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	26.0	12.0	#cbe486	#0ac0e8
1174	Corynebacterium diphtheriae	Anaerococcus provenciensis	0.943779769139	2	15	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	26.0	12.0	#cbe486	#0ac0e8
1175	Anaerococcus provenciensis	Corynebacterium diphtheriae	0.943779769139	15	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	26.0	12.0	#cbe486	#0ac0e8
1176	Corynebacterium genitalium	Brevundimonas diminuta	1.0	10	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	15.0	30.0	#3febd5	#dbd87b
1177	Brevundimonas diminuta	Corynebacterium genitalium	1.0	1	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	15.0	30.0	#3febd5	#dbd87b
1178	Corynebacterium jeikeium	Acidovorax caeni	0.917063583259	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	26.0	12.0	#cbe486	#0ac0e8
1179	Acidovorax caeni	Corynebacterium jeikeium	0.917063583259	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	26.0	12.0	#cbe486	#0ac0e8
1180	Corynebacterium jeikeium	Anaerococcus provenciensis	0.93353382363	1	15	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	26.0	12.0	#cbe486	#0ac0e8
1181	Anaerococcus provenciensis	Corynebacterium jeikeium	0.93353382363	15	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	26.0	12.0	#cbe486	#0ac0e8
1182	Corynebacterium jeikeium	Corynebacterium diphtheriae	0.982047946728	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	26.0	12.0	#cbe486	#0ac0e8
