	source	target	weight	source_freq	target_freq	source_type	target_type	edge_sample	fscolor	sscolor	edcolor	num_samps
3069	Anaerotruncus colihominis	Marvinbryantia formatexigens	0.814146966008	1	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3070	Marvinbryantia formatexigens	Blautia sp. GD9	0.857360160341	9	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3071	Blautia sp. GD9	Marvinbryantia formatexigens	0.857360160341	3	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3072	Marvinbryantia formatexigens	Clostridium sp. M62/1	0.800928663117	9	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3073	Clostridium sp. M62/1	Marvinbryantia formatexigens	0.800928663117	1	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3074	Marvinbryantia formatexigens	Dorea formicigenerans	0.838146630969	9	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3075	Dorea formicigenerans	Marvinbryantia formatexigens	0.838146630969	1	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3076	Marvinbryantia formatexigens	Dorea longicatena	0.807193800431	9	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3077	Dorea longicatena	Marvinbryantia formatexigens	0.807193800431	28	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3078	Marvinbryantia formatexigens	Dorea sp. AGR2135	0.89433372734	9	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3079	Dorea sp. AGR2135	Marvinbryantia formatexigens	0.89433372734	2	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3080	Megamonas funiformis	Bacteroides sartorii	0.89759772713	1	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3081	Bacteroides sartorii	Megamonas funiformis	0.89759772713	21	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3082	Megamonas funiformis	Bacteroides sp. 2_2_4	0.988965553117	1	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3083	Bacteroides sp. 2_2_4	Megamonas funiformis	0.988965553117	9	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3084	Megamonas funiformis	Bifidobacterium breve	1.0	1	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3085	Bifidobacterium breve	Megamonas funiformis	1.0	13	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3086	Megamonas funiformis	Bifidobacterium kashiwanohense	1.0	1	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3087	Bifidobacterium kashiwanohense	Megamonas funiformis	1.0	10	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3088	Megamonas funiformis	Bifidobacterium pseudocatenulatum	0.967636317552	1	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3089	Bifidobacterium pseudocatenulatum	Megamonas funiformis	0.967636317552	6	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3090	Megamonas funiformis	Bifidobacterium ruminantium	1.0	1	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3091	Bifidobacterium ruminantium	Megamonas funiformis	1.0	13	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3092	Megamonas funiformis	Blautia hansenii	1.0	1	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3093	Blautia hansenii	Megamonas funiformis	1.0	11	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3094	Megamonas funiformis	Coprococcus sp. HPP0048	0.814163358432	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3095	Coprococcus sp. HPP0048	Megamonas funiformis	0.814163358432	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3096	Megamonas funiformis	Coprococcus sp. HPP0074	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3097	Coprococcus sp. HPP0074	Megamonas funiformis	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3098	Megamonas funiformis	Lachnospiraceae bacterium 1_4_56FAA	0.90410535073	1	35	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3099	Lachnospiraceae bacterium 1_4_56FAA	Megamonas funiformis	0.90410535073	35	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3100	Megamonas funiformis	Lachnospiraceae bacterium 2_1_46FAA	1.0	1	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3101	Lachnospiraceae bacterium 2_1_46FAA	Megamonas funiformis	1.0	13	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3102	Megamonas hypermegale	Bacteroides sartorii	0.89759772713	3	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3103	Bacteroides sartorii	Megamonas hypermegale	0.89759772713	21	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3104	Megamonas hypermegale	Bacteroides sp. 2_2_4	0.988965553117	3	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3105	Bacteroides sp. 2_2_4	Megamonas hypermegale	0.988965553117	9	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3106	Megamonas hypermegale	Bifidobacterium breve	1.0	3	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3107	Bifidobacterium breve	Megamonas hypermegale	1.0	13	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3108	Megamonas hypermegale	Bifidobacterium kashiwanohense	1.0	3	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3109	Bifidobacterium kashiwanohense	Megamonas hypermegale	1.0	10	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3110	Megamonas hypermegale	Bifidobacterium pseudocatenulatum	0.967636317552	3	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3111	Bifidobacterium pseudocatenulatum	Megamonas hypermegale	0.967636317552	6	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3112	Megamonas hypermegale	Bifidobacterium ruminantium	1.0	3	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3113	Bifidobacterium ruminantium	Megamonas hypermegale	1.0	13	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3114	Megamonas hypermegale	Blautia hansenii	1.0	3	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3115	Blautia hansenii	Megamonas hypermegale	1.0	11	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3116	Megamonas hypermegale	Coprococcus sp. HPP0048	0.814163358432	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3117	Coprococcus sp. HPP0048	Megamonas hypermegale	0.814163358432	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3118	Megamonas hypermegale	Coprococcus sp. HPP0074	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3119	Coprococcus sp. HPP0074	Megamonas hypermegale	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3120	Megamonas hypermegale	Lachnospiraceae bacterium 1_4_56FAA	0.90410535073	3	35	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3121	Lachnospiraceae bacterium 1_4_56FAA	Megamonas hypermegale	0.90410535073	35	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3122	Megamonas hypermegale	Lachnospiraceae bacterium 2_1_46FAA	1.0	3	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3123	Lachnospiraceae bacterium 2_1_46FAA	Megamonas hypermegale	1.0	13	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3124	Megamonas hypermegale	Megamonas funiformis	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3125	Megamonas funiformis	Megamonas hypermegale	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3126	Megamonas rupellensis	Bacteroides sartorii	0.89759772713	1	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3127	Bacteroides sartorii	Megamonas rupellensis	0.89759772713	21	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3128	Megamonas rupellensis	Bacteroides sp. 2_2_4	0.988965553117	1	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3129	Bacteroides sp. 2_2_4	Megamonas rupellensis	0.988965553117	9	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3130	Megamonas rupellensis	Bifidobacterium breve	1.0	1	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3131	Bifidobacterium breve	Megamonas rupellensis	1.0	13	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3132	Megamonas rupellensis	Bifidobacterium kashiwanohense	1.0	1	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3133	Bifidobacterium kashiwanohense	Megamonas rupellensis	1.0	10	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3134	Megamonas rupellensis	Bifidobacterium pseudocatenulatum	0.967636317552	1	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3135	Bifidobacterium pseudocatenulatum	Megamonas rupellensis	0.967636317552	6	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3136	Megamonas rupellensis	Bifidobacterium ruminantium	1.0	1	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3137	Bifidobacterium ruminantium	Megamonas rupellensis	1.0	13	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3138	Megamonas rupellensis	Blautia hansenii	1.0	1	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3139	Blautia hansenii	Megamonas rupellensis	1.0	11	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3140	Megamonas rupellensis	Coprococcus sp. HPP0048	0.814163358432	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3141	Coprococcus sp. HPP0048	Megamonas rupellensis	0.814163358432	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3142	Megamonas rupellensis	Coprococcus sp. HPP0074	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3143	Coprococcus sp. HPP0074	Megamonas rupellensis	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3144	Megamonas rupellensis	Lachnospiraceae bacterium 1_4_56FAA	0.90410535073	1	35	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3145	Lachnospiraceae bacterium 1_4_56FAA	Megamonas rupellensis	0.90410535073	35	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3146	Megamonas rupellensis	Lachnospiraceae bacterium 2_1_46FAA	1.0	1	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3147	Lachnospiraceae bacterium 2_1_46FAA	Megamonas rupellensis	1.0	13	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3148	Megamonas rupellensis	Megamonas funiformis	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3149	Megamonas funiformis	Megamonas rupellensis	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3150	Megamonas rupellensis	Megamonas hypermegale	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3151	Megamonas hypermegale	Megamonas rupellensis	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3152	Megasphaera cerevisiae	Alistipes inops	0.923770904356	4	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3153	Alistipes inops	Megasphaera cerevisiae	0.923770904356	3	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3154	Megasphaera cerevisiae	Bacteroides plebeius	0.99987442486	4	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3155	Bacteroides plebeius	Megasphaera cerevisiae	0.99987442486	13	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3156	Megasphaera cerevisiae	Collinsella intestinalis	1.0	4	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3157	Collinsella intestinalis	Megasphaera cerevisiae	1.0	10	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
3158	Megasphaera micronuciformis	Atopobium sp. oral taxon 199	0.944717508989	4	9	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	58
3159	Atopobium sp. oral taxon 199	Megasphaera micronuciformis	0.944717508989	9	4	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	58
3160	Megasphaera sp. BV3C16-1	Alloprevotella rava	0.829388584712	1	8	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	58
3161	Alloprevotella rava	Megasphaera sp. BV3C16-1	0.829388584712	8	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	58
3162	Megasphaera sp. BV3C16-1	Atopobium parvulum	0.913523851969	1	2	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	58
3163	Atopobium parvulum	Megasphaera sp. BV3C16-1	0.913523851969	2	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	58
3164	Megasphaera sp. BV3C16-1	Atopobium sp. BS2	0.943836339882	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	58
3165	Atopobium sp. BS2	Megasphaera sp. BV3C16-1	0.943836339882	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	58
3166	Megasphaera sp. BV3C16-1	Atopobium sp. ICM42b	0.933483511604	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	58
3167	Atopobium sp. ICM42b	Megasphaera sp. BV3C16-1	0.933483511604	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	58
3168	Megasphaera sp. BV3C16-1	Atopobium sp. oral taxon 199	1.0	1	9	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	58
3169	Atopobium sp. oral taxon 199	Megasphaera sp. BV3C16-1	1.0	9	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	58
3170	Megasphaera sp. BV3C16-1	Megasphaera micronuciformis	0.944717508989	1	4	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	58
3171	Megasphaera micronuciformis	Megasphaera sp. BV3C16-1	0.944717508989	4	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	58
3172	Megasphaera sp. UPII 135-E	Actinomyces neuii	1.0	8	26	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
3173	Actinomyces neuii	Megasphaera sp. UPII 135-E	1.0	26	8	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
3174	Megasphaera sp. UPII 135-E	Anaerococcus tetradius	0.991417821387	8	11	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
3175	Anaerococcus tetradius	Megasphaera sp. UPII 135-E	0.991417821387	11	8	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
3176	Megasphaera sp. UPII 135-E	Atopobium vaginae	1.0	8	7	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
3177	Atopobium vaginae	Megasphaera sp. UPII 135-E	1.0	7	8	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
3178	Megasphaera sp. UPII 135-E	Dialister micraerophilus	0.974389989464	8	1	Posterior_fornix	Saliva	Intertype	#4df3ce	#7effb5	#cccccc	58
3179	Dialister micraerophilus	Megasphaera sp. UPII 135-E	0.974389989464	1	8	Saliva	Posterior_fornix	Intertype	#7effb5	#4df3ce	#cccccc	58
3180	Megasphaera sp. UPII 135-E	Mageeibacillus indolicus	0.986319764602	8	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
3181	Mageeibacillus indolicus	Megasphaera sp. UPII 135-E	0.986319764602	1	8	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
3182	Methylobacterium aquaticum	Afipia birgiae	0.892869228149	10	14	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	58
3183	Afipia birgiae	Methylobacterium aquaticum	0.892869228149	14	10	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	58
3184	Methylobacterium aquaticum	Arcanobacterium sp. S3PF19	1.0	10	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3185	Arcanobacterium sp. S3PF19	Methylobacterium aquaticum	1.0	5	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3186	Methylobacterium aquaticum	Aureimonas altamirensis	1.0	10	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3187	Aureimonas altamirensis	Methylobacterium aquaticum	1.0	2	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3188	Methylobacterium aquaticum	Bacillus cereus	0.999702527702	10	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3189	Bacillus cereus	Methylobacterium aquaticum	0.999702527702	1	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3190	Methylobacterium aquaticum	Corynebacterium ammoniagenes	0.996971591577	10	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3191	Corynebacterium ammoniagenes	Methylobacterium aquaticum	0.996971591577	3	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3192	Methylobacterium aquaticum	Corynebacterium camporealensis	1.0	10	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3193	Corynebacterium camporealensis	Methylobacterium aquaticum	1.0	12	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3194	Methylobacterium aquaticum	Corynebacterium kroppenstedtii	0.999667280391	10	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3195	Corynebacterium kroppenstedtii	Methylobacterium aquaticum	0.999667280391	9	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3196	Methylobacterium aquaticum	Corynebacterium sp. GD7	1.0	10	13	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3197	Corynebacterium sp. GD7	Methylobacterium aquaticum	1.0	13	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3198	Methylobacterium aquaticum	Crocosphaera watsonii	1.0	10	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3199	Crocosphaera watsonii	Methylobacterium aquaticum	1.0	1	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3200	Methylobacterium aquaticum	Eubacterium sp. 3_1_31	0.898222116917	10	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3201	Eubacterium sp. 3_1_31	Methylobacterium aquaticum	0.898222116917	5	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3202	Methylobacterium aquaticum	Exiguobacterium marinum	1.0	10	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3203	Exiguobacterium marinum	Methylobacterium aquaticum	1.0	2	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3204	Methylobacterium aquaticum	Gulbenkiania mobilis	1.0	10	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3205	Gulbenkiania mobilis	Methylobacterium aquaticum	1.0	1	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3206	Methylobacterium aquaticum	Helicobacter suis	1.0	10	19	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3207	Helicobacter suis	Methylobacterium aquaticum	1.0	19	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3208	Methylobacterium aquaticum	Kocuria rhizophila	0.948138848665	10	6	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3209	Kocuria rhizophila	Methylobacterium aquaticum	0.948138848665	6	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3210	Methylobacterium aquaticum	Lactobacillus fermentum	0.990451738719	10	26	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3211	Lactobacillus fermentum	Methylobacterium aquaticum	0.990451738719	26	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3212	Methylobacterium aquaticum	Lactobacillus plantarum	1.0	10	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3213	Lactobacillus plantarum	Methylobacterium aquaticum	1.0	10	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3214	Methylobacterium aquaticum	Leucobacter sp. CBX151	1.0	10	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3215	Leucobacter sp. CBX151	Methylobacterium aquaticum	1.0	11	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3216	Micrococcus luteus	Arcanobacterium sp. S3PF19	0.829059142015	3	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3217	Arcanobacterium sp. S3PF19	Micrococcus luteus	0.829059142015	5	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3218	Micrococcus luteus	Aureimonas altamirensis	0.829059142015	3	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3219	Aureimonas altamirensis	Micrococcus luteus	0.829059142015	2	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3220	Micrococcus luteus	Bacillus cereus	0.828568988608	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3221	Bacillus cereus	Micrococcus luteus	0.828568988608	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3222	Micrococcus luteus	Corynebacterium ammoniagenes	0.825440336144	3	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3223	Corynebacterium ammoniagenes	Micrococcus luteus	0.825440336144	3	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3224	Micrococcus luteus	Corynebacterium camporealensis	0.829059142015	3	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3225	Corynebacterium camporealensis	Micrococcus luteus	0.829059142015	12	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3226	Micrococcus luteus	Corynebacterium kroppenstedtii	0.828525744638	3	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3227	Corynebacterium kroppenstedtii	Micrococcus luteus	0.828525744638	9	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3228	Micrococcus luteus	Corynebacterium sp. GD7	0.829059142015	3	13	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3229	Corynebacterium sp. GD7	Micrococcus luteus	0.829059142015	13	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3230	Micrococcus luteus	Crocosphaera watsonii	0.829059142015	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3231	Crocosphaera watsonii	Micrococcus luteus	0.829059142015	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3232	Micrococcus luteus	Exiguobacterium marinum	0.829059142015	3	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3233	Exiguobacterium marinum	Micrococcus luteus	0.829059142015	2	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3234	Micrococcus luteus	Gulbenkiania mobilis	0.829059142015	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3235	Gulbenkiania mobilis	Micrococcus luteus	0.829059142015	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3236	Micrococcus luteus	Helicobacter suis	0.829059142015	3	19	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3237	Helicobacter suis	Micrococcus luteus	0.829059142015	19	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3238	Micrococcus luteus	Kocuria rhizophila	0.963796087443	3	6	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3239	Kocuria rhizophila	Micrococcus luteus	0.963796087443	6	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3240	Micrococcus luteus	Lactobacillus fermentum	0.819282920761	3	26	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3241	Lactobacillus fermentum	Micrococcus luteus	0.819282920761	26	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3242	Micrococcus luteus	Lactobacillus plantarum	0.829059142015	3	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3243	Lactobacillus plantarum	Micrococcus luteus	0.829059142015	10	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3244	Micrococcus luteus	Leucobacter sp. CBX151	0.829059142015	3	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3245	Leucobacter sp. CBX151	Micrococcus luteus	0.829059142015	11	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3246	Micrococcus luteus	Methylobacterium aquaticum	0.829059142015	3	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3247	Methylobacterium aquaticum	Micrococcus luteus	0.829059142015	10	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	58
3248	Mitsuokella sp. oral taxon 131	Alloprevotella rava	0.93831940361	3	8	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	58
3249	Alloprevotella rava	Mitsuokella sp. oral taxon 131	0.93831940361	8	3	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	58
3250	Mitsuokella sp. oral taxon 131	Brochothrix thermosphacta	0.997400523293	3	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	58
3251	Brochothrix thermosphacta	Mitsuokella sp. oral taxon 131	0.997400523293	1	3	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	58
