	source	target	weight	source_freq	target_freq	source_type	target_type	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
156	Gulbenkiania	Aureimonas	1.0	3	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
157	Aureimonas	Gulbenkiania	1.0	10	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
158	Gulbenkiania	Crocosphaera	1.0	3	23	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
159	Crocosphaera	Gulbenkiania	1.0	23	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
160	Gulbenkiania	Exiguobacterium	0.980451337463	3	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
161	Exiguobacterium	Gulbenkiania	0.980451337463	2	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
162	Hallella	Cellulomonas	0.95158108575	1	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	12.0	16.0	#96fca7	#d4dd80
163	Cellulomonas	Hallella	0.95158108575	10	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	12.0	16.0	#96fca7	#d4dd80
164	Hallella	Enterorhabdus	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	12.0	16.0	#96fca7	#d4dd80
165	Enterorhabdus	Hallella	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	12.0	16.0	#96fca7	#d4dd80
166	Hallella	Escherichia	0.999265596351	1	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	12.0	16.0	#96fca7	#d4dd80
167	Escherichia	Hallella	0.999265596351	5	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	12.0	16.0	#96fca7	#d4dd80
168	Helicobacter	Arcanobacterium	0.969895294641	10	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
169	Arcanobacterium	Helicobacter	0.969895294641	11	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
170	Helicobacter	Aureimonas	1.0	10	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
171	Aureimonas	Helicobacter	1.0	10	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
172	Helicobacter	Crocosphaera	1.0	10	23	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
173	Crocosphaera	Helicobacter	1.0	23	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
174	Helicobacter	Exiguobacterium	0.980451337463	10	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
175	Exiguobacterium	Helicobacter	0.980451337463	2	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
176	Helicobacter	Gulbenkiania	1.0	10	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
177	Gulbenkiania	Helicobacter	1.0	3	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
178	Herbaspirillum	Bosea	0.90886792197	8	14	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	7.0	11.0	#22d6e0	#68fcc1
179	Bosea	Herbaspirillum	0.90886792197	14	8	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	7.0	11.0	#22d6e0	#68fcc1
180	Herbaspirillum	Enhydrobacter	0.900816338205	8	18	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	7.0	11.0	#22d6e0	#68fcc1
181	Enhydrobacter	Herbaspirillum	0.900816338205	18	8	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	7.0	11.0	#22d6e0	#68fcc1
182	Herbaspirillum	Fenollaria	0.90886792197	8	5	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	7.0	11.0	#22d6e0	#68fcc1
183	Fenollaria	Herbaspirillum	0.90886792197	5	8	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	7.0	11.0	#22d6e0	#68fcc1
184	Holdemania	Acetivibrio	0.863176790697	40	27	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	14.0	0.0	#c4e88a	#8000ff
185	Acetivibrio	Holdemania	0.863176790697	27	40	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	14.0	0.0	#c4e88a	#8000ff
186	Holdemania	Anaerotruncus	0.823205274069	40	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	14.0	0.0	#c4e88a	#8000ff
187	Anaerotruncus	Holdemania	0.823205274069	1	40	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	14.0	0.0	#c4e88a	#8000ff
188	Holdemania	Faecalitalea	0.861494314315	40	41	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	14.0	0.0	#c4e88a	#8000ff
189	Faecalitalea	Holdemania	0.861494314315	41	40	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	14.0	0.0	#c4e88a	#8000ff
190	Hungatella	Anaerofustis	0.977296588686	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	21.0	4.0	#ff2613	#2c7ef7
191	Anaerofustis	Hungatella	0.977296588686	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	21.0	4.0	#ff2613	#2c7ef7
192	Hungatella	Desulfotomaculum	0.977296588686	2	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	21.0	4.0	#ff2613	#2c7ef7
193	Desulfotomaculum	Hungatella	0.977296588686	12	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	21.0	4.0	#ff2613	#2c7ef7
194	Hungatella	Desulfovibrio	0.977500324704	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	21.0	4.0	#ff2613	#2c7ef7
195	Desulfovibrio	Hungatella	0.977500324704	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	21.0	4.0	#ff2613	#2c7ef7
196	Hungatella	Gordonibacter	0.937470921656	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	21.0	4.0	#ff2613	#2c7ef7
197	Gordonibacter	Hungatella	0.937470921656	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	21.0	4.0	#ff2613	#2c7ef7
198	Janibacter	Afipia	0.947204968944	1	36	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	6.0	#0ea5ef	#01b3ec
199	Afipia	Janibacter	0.947204968944	36	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	6.0	#0ea5ef	#01b3ec
200	Janibacter	Bradyrhizobium	1.0	1	2	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	6.0	#0ea5ef	#01b3ec
201	Bradyrhizobium	Janibacter	1.0	2	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	6.0	#0ea5ef	#01b3ec
202	Janibacter	Citrobacter	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	6.0	#0ea5ef	#01b3ec
203	Citrobacter	Janibacter	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	6.0	#0ea5ef	#01b3ec
204	Janibacter	Conchiformibius	0.892841614772	1	20	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	6.0	#0ea5ef	#01b3ec
205	Conchiformibius	Janibacter	0.892841614772	20	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	6.0	#0ea5ef	#01b3ec
206	Janibacter	Flavobacterium	1.0	1	2	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	6.0	#0ea5ef	#01b3ec
207	Flavobacterium	Janibacter	1.0	2	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	6.0	#0ea5ef	#01b3ec
208	Kandleria	Catenibacterium	0.999839622997	4	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	15.0	#acf59a	#beec8e
209	Catenibacterium	Kandleria	0.999839622997	5	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	15.0	#acf59a	#beec8e
210	Kocuria	Arcanobacterium	0.8741806151170001	10	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
211	Arcanobacterium	Kocuria	0.8741806151170001	11	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
212	Kocuria	Aureimonas	0.904098666972	10	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
213	Aureimonas	Kocuria	0.904098666972	10	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
214	Kocuria	Crocosphaera	0.904098666972	10	23	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
215	Crocosphaera	Kocuria	0.904098666972	23	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
216	Kocuria	Exiguobacterium	0.945335991606	10	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
217	Exiguobacterium	Kocuria	0.945335991606	2	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
218	Kocuria	Gulbenkiania	0.904098666972	10	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
219	Gulbenkiania	Kocuria	0.904098666972	3	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
220	Kocuria	Helicobacter	0.904098666972	10	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
221	Helicobacter	Kocuria	0.904098666972	10	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
222	Leucobacter	Arcanobacterium	0.964419171283	35	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
223	Arcanobacterium	Leucobacter	0.964419171283	11	35	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
224	Leucobacter	Aureimonas	0.995004358983	35	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
225	Aureimonas	Leucobacter	0.995004358983	10	35	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
226	Leucobacter	Crocosphaera	0.995004358983	35	23	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
227	Crocosphaera	Leucobacter	0.995004358983	23	35	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
228	Leucobacter	Exiguobacterium	0.975043618998	35	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
229	Exiguobacterium	Leucobacter	0.975043618998	2	35	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
230	Leucobacter	Gulbenkiania	0.995004358983	35	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
231	Gulbenkiania	Leucobacter	0.995004358983	3	35	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
232	Leucobacter	Helicobacter	0.995004358983	35	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
233	Helicobacter	Leucobacter	0.995004358983	10	35	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
234	Leucobacter	Kocuria	0.898002101013	35	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
235	Kocuria	Leucobacter	0.898002101013	10	35	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
236	Leuconostoc	Brochothrix	0.990457858939	6	22	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	1.0	13.0	#6a22fe	#94fda8
237	Brochothrix	Leuconostoc	0.990457858939	22	6	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	1.0	13.0	#6a22fe	#94fda8
238	Levyella	Catabacter	0.818093332827	28	3	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	2.0	14.0	#5247fc	#a8f79c
239	Catabacter	Levyella	0.818093332827	3	28	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	2.0	14.0	#5247fc	#a8f79c
240	Levyella	Faecalicoccus	0.818093332827	28	4	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	2.0	14.0	#5247fc	#a8f79c
241	Faecalicoccus	Levyella	0.818093332827	4	28	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	2.0	14.0	#5247fc	#a8f79c
242	Mageeibacillus	Chlamydia	0.845815640552	1	14	Posterior_fornix	Attached	Intertype	#4df3ce	#4e4dfc	#cccccc	16.0	17.0	#f2c26b	#e8cb72
243	Chlamydia	Mageeibacillus	0.845815640552	14	1	Attached	Posterior_fornix	Intertype	#4e4dfc	#4df3ce	#cccccc	16.0	17.0	#f2c26b	#e8cb72
244	Mangrovimonas	Actinobacillus	0.989910959455	38	22	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	9.0	3.0	#50f4cc	#425ffa
245	Actinobacillus	Mangrovimonas	0.989910959455	22	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	9.0	3.0	#50f4cc	#425ffa
246	Mangrovimonas	Avibacterium	0.809039834956	38	13	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	9.0	3.0	#50f4cc	#425ffa
247	Avibacterium	Mangrovimonas	0.809039834956	13	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	9.0	3.0	#50f4cc	#425ffa
248	Mangrovimonas	Basfia	1.0	38	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	9.0	3.0	#50f4cc	#425ffa
249	Basfia	Mangrovimonas	1.0	3	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	9.0	3.0	#50f4cc	#425ffa
250	Mangrovimonas	Bibersteinia	0.946963109332	38	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	9.0	3.0	#50f4cc	#425ffa
251	Bibersteinia	Mangrovimonas	0.946963109332	1	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	9.0	3.0	#50f4cc	#425ffa
252	Mangrovimonas	Dehalobacter	1.0	38	14	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	9.0	3.0	#50f4cc	#425ffa
253	Dehalobacter	Mangrovimonas	1.0	14	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	9.0	3.0	#50f4cc	#425ffa
254	Mangrovimonas	Echinicola	1.0	38	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	9.0	3.0	#50f4cc	#425ffa
255	Echinicola	Mangrovimonas	1.0	3	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	9.0	3.0	#50f4cc	#425ffa
256	Mangrovimonas	Gallibacterium	0.910134185936	38	3	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	9.0	3.0	#50f4cc	#425ffa
257	Gallibacterium	Mangrovimonas	0.910134185936	3	38	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	9.0	3.0	#50f4cc	#425ffa
258	Mannheimia	Actinobacillus	0.898732012462	1	22	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	9.0	3.0	#50f4cc	#425ffa
259	Actinobacillus	Mannheimia	0.898732012462	22	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	9.0	3.0	#50f4cc	#425ffa
260	Mannheimia	Basfia	0.843392975508	1	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	9.0	3.0	#50f4cc	#425ffa
261	Basfia	Mannheimia	0.843392975508	3	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	9.0	3.0	#50f4cc	#425ffa
262	Mannheimia	Dehalobacter	0.843392975508	1	14	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	9.0	3.0	#50f4cc	#425ffa
263	Dehalobacter	Mannheimia	0.843392975508	14	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	9.0	3.0	#50f4cc	#425ffa
264	Mannheimia	Echinicola	0.843392975508	1	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	9.0	3.0	#50f4cc	#425ffa
265	Echinicola	Mannheimia	0.843392975508	3	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	9.0	3.0	#50f4cc	#425ffa
266	Mannheimia	Gallibacterium	0.837996513541	1	3	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	9.0	3.0	#50f4cc	#425ffa
267	Gallibacterium	Mannheimia	0.837996513541	3	1	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	9.0	3.0	#50f4cc	#425ffa
268	Mannheimia	Mangrovimonas	0.843392975508	1	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	9.0	3.0	#50f4cc	#425ffa
269	Mangrovimonas	Mannheimia	0.843392975508	38	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	9.0	3.0	#50f4cc	#425ffa
270	Marvinbryantia	Acetivibrio	0.8337587420389999	1	27	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	14.0	0.0	#c4e88a	#8000ff
271	Acetivibrio	Marvinbryantia	0.8337587420389999	27	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	14.0	0.0	#c4e88a	#8000ff
272	Marvinbryantia	Anaerotruncus	0.835309168828	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	14.0	0.0	#c4e88a	#8000ff
273	Anaerotruncus	Marvinbryantia	0.835309168828	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	14.0	0.0	#c4e88a	#8000ff
274	Marvinbryantia	Faecalitalea	0.833778847042	1	41	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	14.0	0.0	#c4e88a	#8000ff
275	Faecalitalea	Marvinbryantia	0.833778847042	41	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	14.0	0.0	#c4e88a	#8000ff
276	Methylobacterium	Arcanobacterium	0.9500639412	5	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
277	Arcanobacterium	Methylobacterium	0.9500639412	11	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
278	Methylobacterium	Aureimonas	0.980451337463	5	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
279	Aureimonas	Methylobacterium	0.980451337463	10	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
280	Methylobacterium	Crocosphaera	0.980451337463	5	23	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
281	Crocosphaera	Methylobacterium	0.980451337463	23	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
282	Methylobacterium	Exiguobacterium	1.0	5	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
283	Exiguobacterium	Methylobacterium	1.0	2	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
284	Methylobacterium	Gulbenkiania	0.980451337463	5	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
285	Gulbenkiania	Methylobacterium	0.980451337463	3	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
286	Methylobacterium	Helicobacter	0.980451337463	5	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
287	Helicobacter	Methylobacterium	0.980451337463	10	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
288	Methylobacterium	Kocuria	0.945335991606	5	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
289	Kocuria	Methylobacterium	0.945335991606	10	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
290	Methylobacterium	Leucobacter	0.975043618998	5	35	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
291	Leucobacter	Methylobacterium	0.975043618998	35	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
292	Microbacterium	Arcanobacterium	0.969895294641	12	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
293	Arcanobacterium	Microbacterium	0.969895294641	11	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
294	Microbacterium	Aureimonas	1.0	12	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
295	Aureimonas	Microbacterium	1.0	10	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
296	Microbacterium	Crocosphaera	1.0	12	23	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
297	Crocosphaera	Microbacterium	1.0	23	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
298	Microbacterium	Exiguobacterium	0.980451337463	12	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
299	Exiguobacterium	Microbacterium	0.980451337463	2	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
300	Microbacterium	Gulbenkiania	1.0	12	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
301	Gulbenkiania	Microbacterium	1.0	3	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
302	Microbacterium	Helicobacter	1.0	12	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
303	Helicobacter	Microbacterium	1.0	10	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
304	Microbacterium	Kocuria	0.904098666972	12	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
305	Kocuria	Microbacterium	0.904098666972	10	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
306	Microbacterium	Leucobacter	0.995004358983	12	35	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
307	Leucobacter	Microbacterium	0.995004358983	35	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
308	Microbacterium	Methylobacterium	0.980451337463	12	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
309	Methylobacterium	Microbacterium	0.980451337463	5	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
310	Micrococcus	Arcanobacterium	0.8015726792129999	15	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
311	Arcanobacterium	Micrococcus	0.8015726792129999	11	15	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
312	Micrococcus	Aureimonas	0.829005789222	15	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	19.0	10.0	#ff6b37	#54f6cb
