source	Unnamed: 0	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
Anaerostipes	1745	Anaerostipes	Hungatella	2.0	10	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Hungatella	1746	Hungatella	Anaerotruncus	1.0	15	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Anaerotruncus	1747	Anaerotruncus	Hungatella	1.0	13	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Hungatella	1748	Hungatella	Bacteroides	1.0	15	47	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Bacteroides	1749	Bacteroides	Hungatella	1.0	47	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Hungatella	1750	Hungatella	Bilophila	1.0	15	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Bilophila	1751	Bilophila	Hungatella	1.0	10	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Hungatella	1752	Hungatella	Blautia	2.0	15	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Blautia	1753	Blautia	Hungatella	2.0	19	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Hungatella	1754	Hungatella	Butyricicoccus	1.0	15	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Butyricicoccus	1755	Butyricicoccus	Hungatella	1.0	10	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Hungatella	1756	Hungatella	Clostridium	3.0	15	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Clostridium	1757	Clostridium	Hungatella	3.0	29	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Hungatella	1758	Hungatella	Collinsella	1.0	15	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Collinsella	1759	Collinsella	Hungatella	1.0	11	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Hungatella	1760	Hungatella	Coprobacillus	1.0	15	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Coprobacillus	1761	Coprobacillus	Hungatella	1.0	10	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Hungatella	1762	Hungatella	Coprobacter	1.0	15	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Coprobacter	1763	Coprobacter	Hungatella	1.0	5	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Hungatella	1764	Hungatella	Coprococcus	1.0	15	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Coprococcus	1765	Coprococcus	Hungatella	1.0	18	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Hungatella	1766	Hungatella	Desulfotomaculum	1.0	15	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Desulfotomaculum	1767	Desulfotomaculum	Hungatella	1.0	1	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Hungatella	1768	Hungatella	Desulfovibrio	1.0	15	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Desulfovibrio	1769	Desulfovibrio	Hungatella	1.0	4	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Hungatella	1770	Hungatella	Erysipelatoclostridium	1.0	15	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Erysipelatoclostridium	1771	Erysipelatoclostridium	Hungatella	1.0	10	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Hungatella	1772	Hungatella	Eubacterium	2.0	15	41	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	1.0	1.0	#1996f3	#2adddd
Eubacterium	1773	Eubacterium	Hungatella	2.0	41	15	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	1.0	1.0	#1996f3	#2adddd
Hungatella	1774	Hungatella	Faecalibacterium	1.0	15	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Faecalibacterium	1775	Faecalibacterium	Hungatella	1.0	29	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Hungatella	1776	Hungatella	Flavonifractor	1.0	15	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Flavonifractor	1777	Flavonifractor	Hungatella	1.0	15	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Hungatella	1778	Hungatella	Gordonibacter	4.0	15	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Gordonibacter	1779	Gordonibacter	Hungatella	4.0	6	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Hungatella	1780	Hungatella	Holdemanella	1.0	15	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Holdemanella	1781	Holdemanella	Hungatella	1.0	5	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Hungatella	1782	Hungatella	Holdemania	2.0	15	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Holdemania	1783	Holdemania	Hungatella	2.0	12	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1784	Intestinimonas	Acetivibrio	1.0	16	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Acetivibrio	1785	Acetivibrio	Intestinimonas	1.0	13	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1786	Intestinimonas	Adlercreutzia	1.0	16	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Adlercreutzia	1787	Adlercreutzia	Intestinimonas	1.0	6	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1788	Intestinimonas	Akkermansia	1.0	16	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Akkermansia	1789	Akkermansia	Intestinimonas	1.0	21	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1790	Intestinimonas	Alistipes	2.0	16	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Alistipes	1791	Alistipes	Intestinimonas	2.0	29	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1792	Intestinimonas	Anaerofustis	1.0	16	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Anaerofustis	1793	Anaerofustis	Intestinimonas	1.0	1	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#4df3ce	#2adddd
Intestinimonas	1794	Intestinimonas	Anaeroglobus	1.0	16	9	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	1.0	1.0	#1996f3	#2adddd
Anaeroglobus	1795	Anaeroglobus	Intestinimonas	1.0	9	16	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	2.0	0.0	#4df3ce	#8000ff
Intestinimonas	1796	Intestinimonas	Anaerostipes	1.0	16	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Anaerostipes	1797	Anaerostipes	Intestinimonas	1.0	10	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1798	Intestinimonas	Anaerotruncus	3.0	16	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Anaerotruncus	1799	Anaerotruncus	Intestinimonas	3.0	13	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1800	Intestinimonas	Bacteroides	3.0	16	47	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Bacteroides	1801	Bacteroides	Intestinimonas	3.0	47	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1802	Intestinimonas	Bifidobacterium	3.0	16	22	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Bifidobacterium	1803	Bifidobacterium	Intestinimonas	3.0	22	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1804	Intestinimonas	Blautia	3.0	16	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Blautia	1805	Blautia	Intestinimonas	3.0	19	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1806	Intestinimonas	Butyricicoccus	2.0	16	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Butyricicoccus	1807	Butyricicoccus	Intestinimonas	2.0	10	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1808	Intestinimonas	Cellulomonas	1.0	16	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Cellulomonas	1809	Cellulomonas	Intestinimonas	1.0	6	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#4df3ce	#8000ff
Intestinimonas	1810	Intestinimonas	Clostridium	1.0	16	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Clostridium	1811	Clostridium	Intestinimonas	1.0	29	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1812	Intestinimonas	Collinsella	2.0	16	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Collinsella	1813	Collinsella	Intestinimonas	2.0	11	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1814	Intestinimonas	Coprobacter	1.0	16	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Coprobacter	1815	Coprobacter	Intestinimonas	1.0	5	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1816	Intestinimonas	Coprococcus	2.0	16	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Coprococcus	1817	Coprococcus	Intestinimonas	2.0	18	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1818	Intestinimonas	Desulfotomaculum	1.0	16	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Desulfotomaculum	1819	Desulfotomaculum	Intestinimonas	1.0	1	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1820	Intestinimonas	Desulfovibrio	1.0	16	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Desulfovibrio	1821	Desulfovibrio	Intestinimonas	1.0	4	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1822	Intestinimonas	Dialister	2.0	16	42	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Dialister	1823	Dialister	Intestinimonas	2.0	42	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1824	Intestinimonas	Dielma	1.0	16	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Dielma	1825	Dielma	Intestinimonas	1.0	5	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1826	Intestinimonas	Dorea	2.0	16	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Dorea	1827	Dorea	Intestinimonas	2.0	17	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1828	Intestinimonas	Dysgonomonas	2.0	16	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Dysgonomonas	1829	Dysgonomonas	Intestinimonas	2.0	2	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#4df3ce	#2adddd
Intestinimonas	1830	Intestinimonas	Eggerthella	1.0	16	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Eggerthella	1831	Eggerthella	Intestinimonas	1.0	3	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1832	Intestinimonas	Enterococcus	4.0	16	15	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	1.0	1.0	#1996f3	#2adddd
Enterococcus	1833	Enterococcus	Intestinimonas	4.0	15	16	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1834	Intestinimonas	Erysipelatoclostridium	1.0	16	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Erysipelatoclostridium	1835	Erysipelatoclostridium	Intestinimonas	1.0	10	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1836	Intestinimonas	Faecalibacterium	3.0	16	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Faecalibacterium	1837	Faecalibacterium	Intestinimonas	3.0	29	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1838	Intestinimonas	Faecalitalea	1.0	16	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Faecalitalea	1839	Faecalitalea	Intestinimonas	1.0	4	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1840	Intestinimonas	Flavonifractor	3.0	16	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Flavonifractor	1841	Flavonifractor	Intestinimonas	3.0	15	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1842	Intestinimonas	Gordonibacter	2.0	16	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Gordonibacter	1843	Gordonibacter	Intestinimonas	2.0	6	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1844	Intestinimonas	Holdemanella	3.0	16	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Holdemanella	1845	Holdemanella	Intestinimonas	3.0	5	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1846	Intestinimonas	Holdemania	2.0	16	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Holdemania	1847	Holdemania	Intestinimonas	2.0	12	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	1848	Intestinimonas	Hungatella	2.0	16	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Hungatella	1849	Hungatella	Intestinimonas	2.0	15	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Isoptericola	1850	Isoptericola	Abiotrophia	1.0	11	29	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	2.0	0.0	#4df3ce	#8000ff
Abiotrophia	1851	Abiotrophia	Isoptericola	1.0	29	11	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	2.0	0.0	#4df3ce	#8000ff
Isoptericola	1852	Isoptericola	Acidovorax	1.0	11	11	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc	2.0	0.0	#4df3ce	#8000ff
Acidovorax	1853	Acidovorax	Isoptericola	1.0	11	11	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc	2.0	2.0	#4df3ce	#d4dd80
Isoptericola	1854	Isoptericola	Actinobacillus	1.0	11	10	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	2.0	0.0	#4df3ce	#8000ff
Actinobacillus	1855	Actinobacillus	Isoptericola	1.0	10	11	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	3.0	0.0	#b2f396	#8000ff
Isoptericola	1856	Isoptericola	Actinomyces	7.0	11	39	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	2.0	0.0	#4df3ce	#8000ff
Actinomyces	1857	Actinomyces	Isoptericola	7.0	39	11	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	2.0	0.0	#4df3ce	#8000ff
Isoptericola	1858	Isoptericola	Aggregatibacter	3.0	11	31	Tongue_dorsum	Mixed	Intertype	#ff0000	#cccccc	#cccccc	2.0	0.0	#4df3ce	#8000ff
Aggregatibacter	1859	Aggregatibacter	Isoptericola	3.0	31	11	Mixed	Tongue_dorsum	Intertype	#cccccc	#ff0000	#cccccc	2.0	0.0	#4df3ce	#8000ff
Isoptericola	1860	Isoptericola	Alloprevotella	3.0	11	32	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	2.0	0.0	#4df3ce	#8000ff
Alloprevotella	1861	Alloprevotella	Isoptericola	3.0	32	11	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	3.0	0.0	#b2f396	#8000ff
Isoptericola	1862	Isoptericola	Anaeroglobus	2.0	11	9	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	2.0	0.0	#4df3ce	#8000ff
Anaeroglobus	1863	Anaeroglobus	Isoptericola	2.0	9	11	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	2.0	0.0	#4df3ce	#8000ff
Isoptericola	1864	Isoptericola	Atopobium	1.0	11	24	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	2.0	0.0	#4df3ce	#8000ff
Atopobium	1865	Atopobium	Isoptericola	1.0	24	11	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	2.0	0.0	#4df3ce	#8000ff
Isoptericola	1866	Isoptericola	Campylobacter	4.0	11	37	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	2.0	0.0	#4df3ce	#8000ff
Campylobacter	1867	Campylobacter	Isoptericola	4.0	37	11	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	2.0	0.0	#4df3ce	#8000ff
Isoptericola	1868	Isoptericola	Capnocytophaga	2.0	11	34	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	2.0	0.0	#4df3ce	#8000ff
Capnocytophaga	1869	Capnocytophaga	Isoptericola	2.0	34	11	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	2.0	0.0	#4df3ce	#8000ff
Isoptericola	1870	Isoptericola	Cardiobacterium	1.0	11	20	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	2.0	0.0	#4df3ce	#8000ff
Cardiobacterium	1871	Cardiobacterium	Isoptericola	1.0	20	11	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	2.0	0.0	#4df3ce	#8000ff
Isoptericola	1872	Isoptericola	Carnobacterium	5.0	11	22	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	2.0	0.0	#4df3ce	#8000ff
Carnobacterium	1873	Carnobacterium	Isoptericola	5.0	22	11	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	2.0	0.0	#4df3ce	#8000ff
Isoptericola	1874	Isoptericola	Catonella	3.0	11	25	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	2.0	0.0	#4df3ce	#8000ff
Catonella	1875	Catonella	Isoptericola	3.0	25	11	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	2.0	0.0	#4df3ce	#8000ff
Isoptericola	1876	Isoptericola	Cellulomonas	1.0	11	6	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	2.0	0.0	#4df3ce	#8000ff
Cellulomonas	1877	Cellulomonas	Isoptericola	1.0	6	11	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	2.0	0.0	#4df3ce	#8000ff
Isoptericola	1878	Isoptericola	Centipeda	1.0	11	16	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	2.0	0.0	#4df3ce	#8000ff
Centipeda	1879	Centipeda	Isoptericola	1.0	16	11	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	2.0	0.0	#4df3ce	#8000ff
Isoptericola	1880	Isoptericola	Chlamydia	1.0	11	8	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	2.0	0.0	#4df3ce	#8000ff
Chlamydia	1881	Chlamydia	Isoptericola	1.0	8	11	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	2.0	0.0	#4df3ce	#8000ff
Isoptericola	1882	Isoptericola	Corynebacterium	2.0	11	39	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	2.0	0.0	#4df3ce	#8000ff
Corynebacterium	1883	Corynebacterium	Isoptericola	2.0	39	11	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	2.0	0.0	#4df3ce	#8000ff
Isoptericola	1884	Isoptericola	Cryptobacterium	1.0	11	4	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	2.0	0.0	#4df3ce	#8000ff
Cryptobacterium	1885	Cryptobacterium	Isoptericola	1.0	4	11	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	2.0	0.0	#4df3ce	#8000ff
Isoptericola	1886	Isoptericola	Dechloromonas	1.0	11	2	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	2.0	0.0	#4df3ce	#8000ff
Dechloromonas	1887	Dechloromonas	Isoptericola	1.0	2	11	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	3.0	0.0	#b2f396	#8000ff
Isoptericola	1888	Isoptericola	Fusobacterium	1.0	11	29	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	2.0	0.0	#4df3ce	#8000ff
Fusobacterium	1889	Fusobacterium	Isoptericola	1.0	29	11	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	2.0	0.0	#4df3ce	#8000ff
Isoptericola	1890	Isoptericola	Gallibacterium	1.0	11	5	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	2.0	0.0	#4df3ce	#8000ff
Gallibacterium	1891	Gallibacterium	Isoptericola	1.0	5	11	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	3.0	3.0	#b2f396	#ff0000
Isoptericola	1892	Isoptericola	Gemella	1.0	11	38	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	2.0	0.0	#4df3ce	#8000ff
Gemella	1893	Gemella	Isoptericola	1.0	38	11	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	2.0	0.0	#4df3ce	#8000ff
Isoptericola	1894	Isoptericola	Granulicatella	1.0	11	29	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	2.0	0.0	#4df3ce	#8000ff
Granulicatella	1895	Granulicatella	Isoptericola	1.0	29	11	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	2.0	0.0	#4df3ce	#8000ff
Isoptericola	1896	Isoptericola	Haemophilus	1.0	11	41	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	2.0	0.0	#4df3ce	#8000ff
Haemophilus	1897	Haemophilus	Isoptericola	1.0	41	11	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	3.0	0.0	#b2f396	#8000ff
Janibacter	1898	Janibacter	Afipia	1.0	1	4	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	2.0	#ff0000	#d4dd80
Afipia	1899	Afipia	Janibacter	1.0	4	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	2.0	#ff0000	#d4dd80
Janibacter	1900	Janibacter	Bradyrhizobium	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	2.0	#ff0000	#d4dd80
Bradyrhizobium	1901	Bradyrhizobium	Janibacter	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	2.0	#ff0000	#d4dd80
Janibacter	1902	Janibacter	Citrobacter	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	2.0	#ff0000	#d4dd80
Citrobacter	1903	Citrobacter	Janibacter	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	2.0	#ff0000	#d4dd80
Janibacter	1904	Janibacter	Conchiformibius	1.0	1	2	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	2.0	#ff0000	#d4dd80
