source	Unnamed: 0	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps	spect_cluster	commun_cluster	spect_color	comm_color
Kocuria	1438	Kocuria	Exiguobacterium	0.905018349443	3	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#ff964f
Exiguobacterium	1439	Exiguobacterium	Kocuria	0.905018349443	2	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#ff964f
Kocuria	1440	Kocuria	Facklamia	0.137204055511	3	3	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	61	0.0	4.0	#8000ff	#ff964f
Facklamia	1441	Facklamia	Kocuria	0.137204055511	3	4	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	61	2.0	4.0	#7effb5	#ff964f
Kocuria	1442	Kocuria	Fenollaria	0.269142600611	3	10	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	61	0.0	4.0	#8000ff	#ff964f
Fenollaria	1443	Fenollaria	Kocuria	0.269142600611	1	4	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	61	0.0	4.0	#8000ff	#ff964f
Kocuria	1444	Kocuria	Gulbenkiania	0.866149823784	3	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#ff964f
Gulbenkiania	1445	Gulbenkiania	Kocuria	0.866149823784	1	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#ff964f
Kocuria	1446	Kocuria	Helicobacter	0.866149823784	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#ff964f
Helicobacter	1447	Helicobacter	Kocuria	0.866149823784	1	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#ff964f
Kocuria	1448	Kocuria	Herbaspirillum	0.233583621001	3	15	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	61	0.0	4.0	#8000ff	#ff964f
Herbaspirillum	1449	Herbaspirillum	Kocuria	0.233583621001	3	4	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	61	0.0	4.0	#8000ff	#ff964f
Kytococcus	1450	Kytococcus	Afipia	0.328403201128	4	5	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Afipia	1451	Afipia	Kytococcus	0.328403201128	4	12	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	61	2.0	4.0	#7effb5	#ff964f
Kytococcus	1452	Kytococcus	Bradyrhizobium	0.37279936997	4	22	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Bradyrhizobium	1453	Bradyrhizobium	Kytococcus	0.37279936997	1	12	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Kytococcus	1454	Kytococcus	Brochothrix	0.240904620878	4	1	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Brochothrix	1455	Brochothrix	Kytococcus	0.240904620878	4	12	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Kytococcus	1456	Kytococcus	Cellulomonas	0.03992565551130001	4	20	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Cellulomonas	1457	Cellulomonas	Kytococcus	0.03992565551130001	6	12	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	61	1.0	5.0	#01b3ec	#ff0000
Kytococcus	1458	Kytococcus	Citrobacter	0.37279936997	4	25	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Citrobacter	1459	Citrobacter	Kytococcus	0.37279936997	1	12	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Kytococcus	1460	Kytococcus	Conchiformibius	0.43954058281	4	13	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Conchiformibius	1461	Conchiformibius	Kytococcus	0.43954058281	2	12	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Kytococcus	1462	Kytococcus	Cryptobacterium	0.22593915864999997	4	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Cryptobacterium	1463	Cryptobacterium	Kytococcus	0.22593915864999997	4	12	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Kytococcus	1464	Kytococcus	Flavobacterium	0.37279936997	4	2	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Flavobacterium	1465	Flavobacterium	Kytococcus	0.37279936997	1	12	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Kytococcus	1466	Kytococcus	Isoptericola	0.7511425408619999	4	29	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61	2.0	0.0	#7effb5	#8000ff
Isoptericola	1467	Isoptericola	Kytococcus	0.7511425408619999	11	12	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61	2.0	0.0	#7effb5	#8000ff
Kytococcus	1468	Kytococcus	Janibacter	0.37279936997	4	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Janibacter	1469	Janibacter	Kytococcus	0.37279936997	1	12	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Lachnoanaerobaculum	1470	Lachnoanaerobaculum	Alicycliphilus	0.196872440522	5	21	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Alicycliphilus	1471	Alicycliphilus	Lachnoanaerobaculum	0.196872440522	1	31	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Lachnoanaerobaculum	1472	Lachnoanaerobaculum	Avibacterium	0.201135064566	5	1	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Avibacterium	1473	Avibacterium	Lachnoanaerobaculum	0.201135064566	3	31	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	61	4.0	3.0	#ff0000	#b2f396
Lachnoanaerobaculum	1474	Lachnoanaerobaculum	Bradyrhizobium	0.21028307019499998	5	22	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Bradyrhizobium	1475	Bradyrhizobium	Lachnoanaerobaculum	0.21028307019499998	1	31	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Lachnoanaerobaculum	1476	Lachnoanaerobaculum	Citrobacter	0.21028307019499998	5	25	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Citrobacter	1477	Citrobacter	Lachnoanaerobaculum	0.21028307019499998	1	31	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Lachnoanaerobaculum	1478	Lachnoanaerobaculum	Conchiformibius	0.214589457773	5	13	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Conchiformibius	1479	Conchiformibius	Lachnoanaerobaculum	0.214589457773	2	31	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Lachnoanaerobaculum	1480	Lachnoanaerobaculum	Cryptobacterium	0.377701807324	5	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Cryptobacterium	1481	Cryptobacterium	Lachnoanaerobaculum	0.377701807324	4	31	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Lachnoanaerobaculum	1482	Lachnoanaerobaculum	Elizabethkingia	0.196872440522	5	5	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Elizabethkingia	1483	Elizabethkingia	Lachnoanaerobaculum	0.196872440522	1	31	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Lachnoanaerobaculum	1484	Lachnoanaerobaculum	Flavobacterium	0.21028307019499998	5	2	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Flavobacterium	1485	Flavobacterium	Lachnoanaerobaculum	0.21028307019499998	1	31	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Lachnoanaerobaculum	1486	Lachnoanaerobaculum	Histophilus	0.17694996461800003	5	29	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Histophilus	1487	Histophilus	Lachnoanaerobaculum	0.17694996461800003	4	31	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	61	4.0	3.0	#ff0000	#b2f396
Lachnoanaerobaculum	1488	Lachnoanaerobaculum	Janibacter	0.21028307019499998	5	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Janibacter	1489	Janibacter	Lachnoanaerobaculum	0.21028307019499998	1	31	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	61	2.0	0.0	#7effb5	#8000ff
Lachnoanaerobaculum	1490	Lachnoanaerobaculum	Kytococcus	0.772695388504	5	4	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61	2.0	0.0	#7effb5	#8000ff
Kytococcus	1491	Kytococcus	Lachnoanaerobaculum	0.772695388504	12	31	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61	2.0	0.0	#7effb5	#8000ff
Lachnoclostridium	1492	Lachnoclostridium	Acetivibrio	0.7213739830850001	12	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Acetivibrio	1493	Acetivibrio	Lachnoclostridium	0.7213739830850001	13	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnoclostridium	1494	Lachnoclostridium	Acholeplasma	0.196675512773	12	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Acholeplasma	1495	Acholeplasma	Lachnoclostridium	0.196675512773	3	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnoclostridium	1496	Lachnoclostridium	Acidaminococcus	0.11583198728599998	12	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Acidaminococcus	1497	Acidaminococcus	Lachnoclostridium	0.11583198728599998	2	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnoclostridium	1498	Lachnoclostridium	Adlercreutzia	0.524691420622	12	39	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Adlercreutzia	1499	Adlercreutzia	Lachnoclostridium	0.524691420622	6	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnoclostridium	1500	Lachnoclostridium	Anaerofustis	0.40716953276	12	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Anaerofustis	1501	Anaerofustis	Lachnoclostridium	0.40716953276	1	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnoclostridium	1502	Lachnoclostridium	Anaerostipes	0.594877079566	12	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Anaerostipes	1503	Anaerostipes	Lachnoclostridium	0.594877079566	10	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnoclostridium	1504	Lachnoclostridium	Anaerotruncus	0.763793620792	12	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Anaerotruncus	1505	Anaerotruncus	Lachnoclostridium	0.763793620792	13	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnoclostridium	1506	Lachnoclostridium	Catabacter	0.263751812822	12	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Catabacter	1507	Catabacter	Lachnoclostridium	0.263751812822	1	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnoclostridium	1508	Lachnoclostridium	Coprobacillus	0.578563228098	12	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Coprobacillus	1509	Coprobacillus	Lachnoclostridium	0.578563228098	10	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnoclostridium	1510	Lachnoclostridium	Desulfotomaculum	0.40716953276	12	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Desulfotomaculum	1511	Desulfotomaculum	Lachnoclostridium	0.40716953276	1	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnoclostridium	1512	Lachnoclostridium	Dysgonomonas	0.589981082612	12	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Dysgonomonas	1513	Dysgonomonas	Lachnoclostridium	0.589981082612	2	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnoclostridium	1514	Lachnoclostridium	Eggerthella	0.38854519244099994	12	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Eggerthella	1515	Eggerthella	Lachnoclostridium	0.38854519244099994	3	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnoclostridium	1516	Lachnoclostridium	Enterococcus	0.43160080883100005	12	2	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	61	1.0	1.0	#01b3ec	#1996f3
Enterococcus	1517	Enterococcus	Lachnoclostridium	0.43160080883100005	15	17	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	61	1.0	1.0	#01b3ec	#1996f3
Lachnoclostridium	1518	Lachnoclostridium	Enterorhabdus	0.0942581438043	12	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Enterorhabdus	1519	Enterorhabdus	Lachnoclostridium	0.0942581438043	1	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	5.0	#01b3ec	#ff0000
Lachnoclostridium	1520	Lachnoclostridium	Faecalicoccus	0.263751812822	12	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Faecalicoccus	1521	Faecalicoccus	Lachnoclostridium	0.263751812822	1	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnoclostridium	1522	Lachnoclostridium	Faecalitalea	0.5397031287990001	12	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Faecalitalea	1523	Faecalitalea	Lachnoclostridium	0.5397031287990001	4	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnoclostridium	1524	Lachnoclostridium	Flavonifractor	0.8697543300749999	12	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Flavonifractor	1525	Flavonifractor	Lachnoclostridium	0.8697543300749999	15	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnoclostridium	1526	Lachnoclostridium	Gordonibacter	0.533705664129	12	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Gordonibacter	1527	Gordonibacter	Lachnoclostridium	0.533705664129	6	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnoclostridium	1528	Lachnoclostridium	Hallella	0.0942581438043	12	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Hallella	1529	Hallella	Lachnoclostridium	0.0942581438043	1	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	5.0	#01b3ec	#ff0000
Lachnoclostridium	1530	Lachnoclostridium	Holdemanella	0.399227493592	12	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Holdemanella	1531	Holdemanella	Lachnoclostridium	0.399227493592	5	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnoclostridium	1532	Lachnoclostridium	Kandleria	0.172485991043	12	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Kandleria	1533	Kandleria	Lachnoclostridium	0.172485991043	1	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1534	Lachnospira	Acetivibrio	0.7765962192199999	15	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Acetivibrio	1535	Acetivibrio	Lachnospira	0.7765962192199999	13	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1536	Lachnospira	Adlercreutzia	0.592136364897	15	39	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Adlercreutzia	1537	Adlercreutzia	Lachnospira	0.592136364897	6	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1538	Lachnospira	Anaerostipes	0.7555861894220001	15	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Anaerostipes	1539	Anaerostipes	Lachnospira	0.7555861894220001	10	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1540	Lachnospira	Anaerotruncus	0.473761414375	15	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Anaerotruncus	1541	Anaerotruncus	Lachnospira	0.473761414375	13	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1542	Lachnospira	Bifidobacterium	0.637549183014	15	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Bifidobacterium	1543	Bifidobacterium	Lachnospira	0.637549183014	22	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1544	Lachnospira	Bilophila	0.26545657110599996	15	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Bilophila	1545	Bilophila	Lachnospira	0.26545657110599996	10	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1546	Lachnospira	Blautia	0.526805296222	15	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Blautia	1547	Blautia	Lachnospira	0.526805296222	19	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1548	Lachnospira	Butyricicoccus	0.641720261571	15	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Butyricicoccus	1549	Butyricicoccus	Lachnospira	0.641720261571	10	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1550	Lachnospira	Catabacter	0.248262093018	15	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Catabacter	1551	Catabacter	Lachnospira	0.248262093018	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1552	Lachnospira	Collinsella	0.722061649876	15	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Collinsella	1553	Collinsella	Lachnospira	0.722061649876	11	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1554	Lachnospira	Coprobacillus	0.388520480695	15	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Coprobacillus	1555	Coprobacillus	Lachnospira	0.388520480695	10	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1556	Lachnospira	Coprobacter	0.08890384228389998	15	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Coprobacter	1557	Coprobacter	Lachnospira	0.08890384228389998	5	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1558	Lachnospira	Coprococcus	0.7213667573039999	15	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Coprococcus	1559	Coprococcus	Lachnospira	0.7213667573039999	18	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1560	Lachnospira	Dorea	0.769978088406	15	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Dorea	1561	Dorea	Lachnospira	0.769978088406	17	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1562	Lachnospira	Eggerthella	0.22316414780299998	15	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Eggerthella	1563	Eggerthella	Lachnospira	0.22316414780299998	3	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1564	Lachnospira	Enterococcus	0.291652939748	15	2	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	61	1.0	1.0	#01b3ec	#1996f3
Enterococcus	1565	Enterococcus	Lachnospira	0.291652939748	15	3	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1566	Lachnospira	Erysipelatoclostridium	0.344919482367	15	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Erysipelatoclostridium	1567	Erysipelatoclostridium	Lachnospira	0.344919482367	10	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1568	Lachnospira	Eubacterium	0.833184320648	15	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	61	1.0	1.0	#01b3ec	#1996f3
Eubacterium	1569	Eubacterium	Lachnospira	0.833184320648	41	3	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	61	2.0	1.0	#7effb5	#1996f3
Lachnospira	1570	Lachnospira	Faecalicoccus	0.248262093018	15	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Faecalicoccus	1571	Faecalicoccus	Lachnospira	0.248262093018	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1572	Lachnospira	Faecalitalea	0.47956007058999994	15	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Faecalitalea	1573	Faecalitalea	Lachnospira	0.47956007058999994	4	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1574	Lachnospira	Flavonifractor	0.323094713048	15	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Flavonifractor	1575	Flavonifractor	Lachnospira	0.323094713048	15	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1576	Lachnospira	Gordonibacter	0.253341563586	15	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Gordonibacter	1577	Gordonibacter	Lachnospira	0.253341563586	6	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1578	Lachnospira	Holdemanella	0.5746150893190001	15	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Holdemanella	1579	Holdemanella	Lachnospira	0.5746150893190001	5	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1580	Lachnospira	Holdemania	0.644593609195	15	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Holdemania	1581	Holdemania	Lachnospira	0.644593609195	12	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
Lachnospira	1582	Lachnospira	Hungatella	0.11037820764499999	15	38	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	1.0	#01b3ec	#1996f3
