	source	target	weight	source_freq	target_freq	source_type	target_type	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
3913	Clostridium sp. KLE 1755	Escherichia coli	1.0	2	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	4.0	#ff0000	#ff0000
3914	Eubacterium brachy	Actinomyces sp. oral taxon 171	4.0	21	26	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	1.0	3.0	#ff0000	#feb562
3915	Actinomyces sp. oral taxon 171	Eubacterium brachy	4.0	26	21	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	1.0	3.0	#ff0000	#feb562
3916	Eubacterium brachy	Actinomyces sp. oral taxon 175	3.0	21	23	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	1.0	3.0	#ff0000	#feb562
3917	Actinomyces sp. oral taxon 175	Eubacterium brachy	3.0	23	21	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	0.0	3.0	#8000ff	#feb562
3918	Eubacterium brachy	Actinomyces sp. oral taxon 849	5.0	21	14	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	1.0	3.0	#ff0000	#feb562
3919	Actinomyces sp. oral taxon 849	Eubacterium brachy	5.0	14	21	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	0.0	3.0	#8000ff	#feb562
3920	Eubacterium brachy	Aggregatibacter aphrophilus	3.0	21	28	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	1.0	3.0	#ff0000	#feb562
3921	Aggregatibacter aphrophilus	Eubacterium brachy	3.0	28	21	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	0.0	3.0	#8000ff	#feb562
3922	Eubacterium brachy	Campylobacter concisus	4.0	21	27	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	1.0	3.0	#ff0000	#feb562
3923	Campylobacter concisus	Eubacterium brachy	4.0	27	21	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	0.0	3.0	#8000ff	#feb562
3924	Eubacterium brachy	Campylobacter gracilis	4.0	21	24	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	3.0	#ff0000	#feb562
3925	Campylobacter gracilis	Eubacterium brachy	4.0	24	21	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	3.0	#ff0000	#feb562
3926	Eubacterium brachy	Capnocytophaga sp. oral taxon 323	4.0	21	10	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	1.0	3.0	#ff0000	#feb562
3927	Capnocytophaga sp. oral taxon 323	Eubacterium brachy	4.0	10	21	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	1.0	3.0	#ff0000	#feb562
3928	Eubacterium brachy	Capnocytophaga sp. oral taxon 324	3.0	21	9	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	1.0	3.0	#ff0000	#feb562
3929	Capnocytophaga sp. oral taxon 324	Eubacterium brachy	3.0	9	21	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	0.0	3.0	#8000ff	#feb562
3930	Eubacterium brachy	Capnocytophaga sp. oral taxon 329	3.0	21	26	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	1.0	3.0	#ff0000	#feb562
3931	Capnocytophaga sp. oral taxon 329	Eubacterium brachy	3.0	26	21	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	1.0	3.0	#ff0000	#feb562
3932	Eubacterium brachy	Capnocytophaga sp. oral taxon 412	4.0	21	10	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	3.0	#ff0000	#feb562
3933	Capnocytophaga sp. oral taxon 412	Eubacterium brachy	4.0	10	21	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	3.0	#ff0000	#feb562
3934	Eubacterium brachy	Catonella morbi	5.0	21	23	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	3.0	#ff0000	#feb562
3935	Catonella morbi	Eubacterium brachy	5.0	23	21	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	0.0	3.0	#8000ff	#feb562
3936	Eubacterium desmolans	[Clostridium] aminophilum	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3937	[Clostridium] aminophilum	Eubacterium desmolans	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#01b3ec
3938	Eubacterium desmolans	[Clostridium] innocuum	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3939	[Clostridium] innocuum	Eubacterium desmolans	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#01b3ec
3940	Eubacterium desmolans	Anaerococcus vaginalis	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3941	Anaerococcus vaginalis	Eubacterium desmolans	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#01b3ec
3942	Eubacterium desmolans	Bifidobacterium longum	3.0	3	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3943	Bifidobacterium longum	Eubacterium desmolans	3.0	14	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3944	Eubacterium desmolans	Bifidobacterium saeculare	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3945	Bifidobacterium saeculare	Eubacterium desmolans	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#01b3ec
3946	Eubacterium desmolans	Catabacter hongkongensis	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3947	Catabacter hongkongensis	Eubacterium desmolans	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3948	Eubacterium desmolans	Clostridium sp. FS41	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3949	Clostridium sp. FS41	Eubacterium desmolans	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3950	Eubacterium desmolans	Clostridium sp. KNHs214	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3951	Clostridium sp. KNHs214	Eubacterium desmolans	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3952	Eubacterium desmolans	Collinsella stercoris	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3953	Collinsella stercoris	Eubacterium desmolans	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3954	Eubacterium desmolans	Dorea sp. AGR2135	2.0	3	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3955	Dorea sp. AGR2135	Eubacterium desmolans	2.0	6	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3956	Eubacterium desmolans	Eggerthella sp. YY7918	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3957	Eggerthella sp. YY7918	Eubacterium desmolans	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3958	Eubacterium limosum	[Clostridium] citroniae	1.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3959	[Clostridium] citroniae	Eubacterium limosum	1.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3960	Eubacterium limosum	[Clostridium] saccharogumia	1.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3961	[Clostridium] saccharogumia	Eubacterium limosum	1.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#01b3ec
3962	Eubacterium limosum	[Clostridium] scindens	1.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3963	[Clostridium] scindens	Eubacterium limosum	1.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3964	Eubacterium limosum	[Eubacterium] cellulosolvens	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3965	[Eubacterium] cellulosolvens	Eubacterium limosum	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3966	Eubacterium limosum	[Ruminococcus] gnavus	2.0	2	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3967	[Ruminococcus] gnavus	Eubacterium limosum	2.0	12	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#01b3ec
3968	Eubacterium limosum	Adlercreutzia equolifaciens	2.0	2	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3969	Adlercreutzia equolifaciens	Eubacterium limosum	2.0	6	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3970	Eubacterium limosum	Anaerofustis stercorihominis	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3971	Anaerofustis stercorihominis	Eubacterium limosum	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#01b3ec
3972	Eubacterium limosum	Blautia schinkii	1.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3973	Blautia schinkii	Eubacterium limosum	1.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3974	Eubacterium limosum	Blautia sp. KLE 1732	2.0	2	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3975	Blautia sp. KLE 1732	Eubacterium limosum	2.0	11	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#01b3ec
3976	Eubacterium limosum	Clostridia bacterium UC5.1-2H11	1.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3977	Clostridia bacterium UC5.1-2H11	Eubacterium limosum	1.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#01b3ec
3978	Eubacterium limosum	Clostridiaceae bacterium MS3	1.0	2	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3979	Clostridiaceae bacterium MS3	Eubacterium limosum	1.0	3	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3980	Eubacterium limosum	Clostridiales bacterium 1_7_47FAA	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3981	Clostridiales bacterium 1_7_47FAA	Eubacterium limosum	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3982	Eubacterium limosum	Clostridiales bacterium NK3B98	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3983	Clostridiales bacterium NK3B98	Eubacterium limosum	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3984	Eubacterium limosum	Clostridiales bacterium VE202-15	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3985	Clostridiales bacterium VE202-15	Eubacterium limosum	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3986	Eubacterium limosum	Clostridiales bacterium VE202-28	1.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3987	Clostridiales bacterium VE202-28	Eubacterium limosum	1.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3988	Eubacterium limosum	Clostridium botulinum	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3989	Clostridium botulinum	Eubacterium limosum	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3990	Eubacterium limosum	Clostridium perfringens	1.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3991	Clostridium perfringens	Eubacterium limosum	1.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3992	Eubacterium limosum	Clostridium sartagoforme	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3993	Clostridium sartagoforme	Eubacterium limosum	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3994	Eubacterium limosum	Clostridium sp. 7_2_43FAA	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3995	Clostridium sp. 7_2_43FAA	Eubacterium limosum	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#01b3ec
3996	Eubacterium limosum	Clostridium sp. ASF502	1.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3997	Clostridium sp. ASF502	Eubacterium limosum	1.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#01b3ec
3998	Eubacterium limosum	Clostridium sp. C8	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
3999	Clostridium sp. C8	Eubacterium limosum	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4000	Eubacterium limosum	Desulfotomaculum nigrificans	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4001	Desulfotomaculum nigrificans	Eubacterium limosum	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4002	Eubacterium limosum	Desulfovibrio piger	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4003	Desulfovibrio piger	Eubacterium limosum	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4004	Eubacterium plexicaudatum	[Clostridium] citroniae	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4005	[Clostridium] citroniae	Eubacterium plexicaudatum	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4006	Eubacterium plexicaudatum	[Clostridium] saccharogumia	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4007	[Clostridium] saccharogumia	Eubacterium plexicaudatum	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#01b3ec
4008	Eubacterium plexicaudatum	[Clostridium] scindens	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4009	[Clostridium] scindens	Eubacterium plexicaudatum	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4010	Eubacterium plexicaudatum	Adlercreutzia equolifaciens	1.0	1	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4011	Adlercreutzia equolifaciens	Eubacterium plexicaudatum	1.0	6	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4012	Eubacterium plexicaudatum	Blautia hydrogenotrophica	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4013	Blautia hydrogenotrophica	Eubacterium plexicaudatum	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4014	Eubacterium plexicaudatum	Blautia schinkii	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4015	Blautia schinkii	Eubacterium plexicaudatum	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4016	Eubacterium plexicaudatum	Clostridia bacterium UC5.1-2H11	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4017	Clostridia bacterium UC5.1-2H11	Eubacterium plexicaudatum	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#01b3ec
4018	Eubacterium plexicaudatum	Clostridiales bacterium VE202-28	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4019	Clostridiales bacterium VE202-28	Eubacterium plexicaudatum	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4020	Eubacterium plexicaudatum	Clostridium perfringens	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4021	Clostridium perfringens	Eubacterium plexicaudatum	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4022	Eubacterium plexicaudatum	Clostridium sp. ASF502	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4023	Clostridium sp. ASF502	Eubacterium plexicaudatum	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#01b3ec
4024	Eubacterium plexicaudatum	Enterococcus faecium	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4025	Enterococcus faecium	Eubacterium plexicaudatum	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4026	Eubacterium plexicaudatum	Erysipelotrichaceae bacterium 21_3	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4027	Erysipelotrichaceae bacterium 21_3	Eubacterium plexicaudatum	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4028	Eubacterium plexicaudatum	Eubacterium limosum	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4029	Eubacterium limosum	Eubacterium plexicaudatum	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4030	Eubacterium ramulus	[Clostridium] bolteae	4.0	14	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4031	[Clostridium] bolteae	Eubacterium ramulus	4.0	13	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#01b3ec
4032	Eubacterium ramulus	[Eubacterium] siraeum	2.0	14	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4033	[Eubacterium] siraeum	Eubacterium ramulus	2.0	13	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4034	Eubacterium ramulus	Alistipes putredinis	3.0	14	23	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4035	Alistipes putredinis	Eubacterium ramulus	3.0	23	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4036	Eubacterium ramulus	Bacteroides fragilis	3.0	14	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4037	Bacteroides fragilis	Eubacterium ramulus	3.0	21	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4038	Eubacterium ramulus	Bacteroides sp. 3_1_33FAA	3.0	14	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4039	Bacteroides sp. 3_1_33FAA	Eubacterium ramulus	3.0	14	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#01b3ec
4040	Eubacterium ramulus	Bacteroides sp. 4_3_47FAA	4.0	14	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4041	Bacteroides sp. 4_3_47FAA	Eubacterium ramulus	4.0	13	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#01b3ec
4042	Eubacterium ramulus	Bacteroides stercoris	2.0	14	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4043	Bacteroides stercoris	Eubacterium ramulus	2.0	14	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4044	Eubacterium ramulus	Bacteroides thetaiotaomicron	3.0	14	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4045	Bacteroides thetaiotaomicron	Eubacterium ramulus	3.0	18	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4046	Eubacterium ramulus	Bifidobacterium longum	3.0	14	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4047	Bifidobacterium longum	Eubacterium ramulus	3.0	14	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4048	Eubacterium ramulus	Butyricimonas virosa	3.0	14	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4049	Butyricimonas virosa	Eubacterium ramulus	3.0	9	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4050	Eubacterium ramulus	Clostridiales bacterium VE202-03	4.0	14	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4051	Clostridiales bacterium VE202-03	Eubacterium ramulus	4.0	15	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#01b3ec
4052	Eubacterium ramulus	Collinsella aerofaciens	2.0	14	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4053	Collinsella aerofaciens	Eubacterium ramulus	2.0	10	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#01b3ec
4054	Eubacterium ramulus	Dielma fastidiosa	3.0	14	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#ff0000	#01b3ec
4055	Dielma fastidiosa	Eubacterium ramulus	3.0	5	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#01b3ec
4056	Eubacterium saphenum	Capnocytophaga cynodegmi	1.0	1	3	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	4.0	#8000ff	#ff0000
4057	Capnocytophaga cynodegmi	Eubacterium saphenum	1.0	3	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	3.0	#8000ff	#feb562
4058	Eubacterium sp. 3_1_31	[Eubacterium] siraeum	2.0	4	13	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	1.0	1.0	#ff0000	#01b3ec
4059	[Eubacterium] siraeum	Eubacterium sp. 3_1_31	2.0	13	4	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	1.0	1.0	#ff0000	#01b3ec
4060	Eubacterium sp. 3_1_31	Bacteroides clarus	2.0	4	8	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	1.0	1.0	#ff0000	#01b3ec
4061	Bacteroides clarus	Eubacterium sp. 3_1_31	2.0	8	4	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	1.0	1.0	#ff0000	#01b3ec
4062	Eubacterium sp. 3_1_31	Blautia sp. GD9	2.0	4	9	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	1.0	1.0	#ff0000	#01b3ec
4063	Blautia sp. GD9	Eubacterium sp. 3_1_31	2.0	9	4	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	1.0	1.0	#ff0000	#01b3ec
4064	Eubacterium sp. 3_1_31	Coprococcus comes	2.0	4	13	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	1.0	1.0	#ff0000	#01b3ec
4065	Coprococcus comes	Eubacterium sp. 3_1_31	2.0	13	4	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	1.0	1.0	#ff0000	#01b3ec
4066	Eubacterium sp. AB3007	Clostridium sp. SS2/1	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#01b3ec
4067	Clostridium sp. SS2/1	Eubacterium sp. AB3007	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#01b3ec
